,sent_clean
728,it had lost its covers  and the pages had been thumbed into a state of extremely dirty softness  but the back had been lovingly stitched afresh with white cotton thread  which looked clean yet 
729,it was an extraordinary find 
730,its title was   an inquiry into some points of seamanship   by a man tower  towson  some such name  master in his majesty own navy 
731,the matter looked dreary reading enough  with illustrative diagrams and repulsive tables of figures  and the copy was sixty years old 
732,i handled this amazing antiquity with the greatest possible tenderness  lest it should dissolve in my hands 
733,within  towson or towser was inquiring earnestly into the breaking strain of ships  chains and tackle  and other such matters 
734,not a very enthralling book  but at the first glance you could see there a singleness of intention  an honest concern for the right way of going to work  which made these humble pages  thought out so many years ago  luminous with another than a professional light 
735,the simple old sailor  with his talk of chains and purchases  made me forget the jungle and the pilgrims in a delicious sensation of having come upon something unmistakably real 
736,such a book being there was wonderful enough  but still more astounding were the notes penciled in the margin  and plainly referring to the text 
737,i could not believe my eyes 
738,they were in cipher 
739,yes  it looked like cipher 
740,fancy a man lugging with him a book of that description into this nowhere and studying it  and making notes  in cipher at that 
741,it was an extravagant mystery 
742, i had been dimly aware for some time of a worrying noise  and when i lifted my eyes i saw the wood pile was gone  and the manager  aided by all the pilgrims  was shouting at me from the river side 
743,i slipped the book into my pocket 
744,i assure you to leave off reading was like tearing myself away from the shelter of an old and solid friendship 
745, i started the lame engine ahead 
746, it must be this miserable trader  this intruder   exclaimed the manager  looking back malevolently at the place we had left 
