,sent_raw
650,"She had always, even as a girl, a sort of timidity, which in middle age becomes conventionality, and then it's all up, it's all up, he thought, looking rather drearily into the glassy depths, and wondering whether by calling at that hour he had annoyed her; overcome with shame suddenly at having been a fool; wept; been emotional; told her everything, as usual, as usual."
651,"As a cloud crosses the sun, silence falls on London; and falls on the mind."
652,Effort ceases.
653,Time flaps on the mast.
654,There we stop; there we stand.
655,"Rigid, the skeleton of habit alone upholds the human frame."
656,"Where there is nothing, Peter Walsh said to himself; feeling hollowed out, utterly empty within."
657,"Clarissa refused me, he thought."
658,"He stood there thinking, Clarissa refused me."
659,"Ah, said St. Margaret's, like a hostess who comes into her drawing-room on the very stroke of the hour and finds her guests there already."
660,I am not late.
661,"No, it is precisely half-past eleven, she says."
662,"Yet, though she is perfectly right, her voice, being the voice of the hostess, is reluctant to inflict its individuality."
663,Some grief for the past holds it back; some concern for the present.
664,"It is half-past eleven, she says, and the sound of St. Margaret's glides into the recesses of the heart and buries itself in ring after ring of sound, like something alive which wants to confide itself, to disperse itself, to be, with a tremor of delight, at rest--like Clarissa herself, thought Peter Walsh, coming down the stairs on the stroke of the hour in white."
665,"It is Clarissa herself, he thought, with a deep emotion, and an extraordinarily clear, yet puzzling, recollection of her, as if this bell had come into the room years ago, where they sat at some moment of great intimacy, and had gone from one to the other and had left, like a bee with honey, laden with the moment."
666,But what room?
667,What moment?
668,And why had he been so profoundly happy when the clock was striking?
669,"Then, as the sound of St. Margaret's languished, he thought, She has been ill, and the sound expressed languor and suffering."
670,"It was her heart, he remembered; and the sudden loudness of the final stroke tolled for death that surprised in the midst of life, Clarissa falling where she stood, in her drawing-room."
671,No! he cried.
672,She is not dead!
673,"I am not old, he cried, and marched up Whitehall, as if there rolled down to him, vigorous, unending, his future."
674,"He was not old, or set, or dried in the least."
675,"As for caring what they said of him--the Dalloways, the Whitbreads, and their set, he cared not a straw--not a straw (though it was true he would have, some time or other, to see whether Richard couldn't help him to some job)."
676,"Striding, staring, he glared at the statue of the Duke of Cambridge."
677,"He had been sent down from Oxford--true. He had been a Socialist, in some sense a failure--true."
678,"Still the future of civilisation lies, he thought, in the hands of young men like that; of young men such as he was, thirty years ago; with their love of abstract principles; getting books sent out to them all the way from London to a peak in the Himalayas; reading science; reading philosophy."
679,"The future lies in the hands of young men like that, he thought."
680,"A patter like the patter of leaves in a wood came from behind, and with it a rustling, regular thudding sound, which as it overtook him drummed his thoughts, strict in step, up Whitehall, without his doing."
681,"Boys in uniform, carrying guns, marched with their eyes ahead of them, marched, their arms stiff, and on their faces an expression like the letters of a legend written round the base of a statue praising duty, gratitude, fidelity, love of England."
682,"It is, thought Peter Walsh, beginning to keep step with them, a very fine training."
683,But they did not look robust.
684,"They were weedy for the most part, boys of sixteen, who might, to-morrow, stand behind bowls of rice, cakes of soap on counters."
685,Now they wore on them unmixed with sensual pleasure or daily preoccupations the solemnity of the wreath which they had fetched from Finsbury Pavement to the empty tomb.
686,They had taken their vow.
687,The traffic respected it; vans were stopped.
688,"I can't keep up with them, Peter Walsh thought, as they marched up Whitehall, and sure enough, on they marched, past him, past every one, in their steady way, as if one will worked legs and arms uniformly, and life, with its varieties, its irreticences, had been laid under a pavement of monuments and wreaths and drugged into a stiff yet staring corpse by discipline."
689,"One had to respect it; one might laugh; but one had to respect it, he thought."
690,"There they go, thought Peter Walsh, pausing at the edge of the pavement; and all the exalted statues, Nelson, Gordon, Havelock, the black, the spectacular images of great soldiers stood looking ahead of them, as if they too had made the same renunciation (Peter Walsh felt he too had made it, the great renunciation), trampled under the same temptations, and achieved at length a marble stare."
