,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
409,409,For in those days she was completely reckless; did the most idiotic things out of bravado; bicycled round the parapet on the terrace; smoked cigars.,-0.039948316114938834,-0.08728456284767402,-0.10989584899145548,0.039643493083423145,0.05298892187325255,-0.08515516336462454,-0.08956345820466313,-0.06059513209813644,-0.10227825447270207,-0.09920403493439697,-0.027602306099914348,0.035807269641568176,-0.7574716650145122,-1.3602822350670072,-1.34167505363802,0.45795678549958546,0.9506713818245212,-1.106166765411903,-0.05604797192657512,-1.2117876527931848,-1.28055726540893,-0.8301545081118346,-0.910818806092112,-0.18851252766167667,-1.4337470198960802,0.09092203531637284,-0.6937335297601347,0.8723750467940046,0.06788533561151917,-1.301062983117115,-0.024577194652511056
410,410,"Absurd, she was--very absurd.",-0.04200099163753129,-0.08941862644906262,-0.10950266481841925,0.039831408736850316,0.05511323424371332,-0.08288136054586673,-0.08918279080078553,-0.062349371956682054,-0.10611219060749517,-0.09920576074901623,-0.027710828722549145,0.03697113400451468,-0.7855861823200025,-1.3923474069322523,-1.3742228208659233,0.48670231956551574,0.8976388804489193,-1.0721527428011581,-0.09659556499146009,-1.201724561359508,-1.28055726540893,-0.8301545081118346,-0.910818806092112,-0.18870145834956326,-1.430010823125047,0.06793808685784396,-0.8034362340356089,0.8717814131900378,0.06785585522999645,-1.301062983117115,-0.02431854809140359
411,411,"But the charm was overpowering, to her at least, so that she could remember standing in her bedroom at the top of the house holding the hot-water can in her hands and saying aloud, ""She is beneath this roof. . . . She is beneath this roof!""",-0.041179921428494304,-0.08856500100850717,-0.10515491459078255,0.05721360667886399,0.06907954284613346,-0.07947675476150384,-0.08595098413493266,-0.0503770913382507,-0.10250566421837487,-0.0994915556499654,-0.02683994593901042,0.048370915513060185,-0.6970408814241007,-1.2913597122037175,-1.287878314071393,0.5528540088919723,0.950043186238683,-0.9791560128498311,-0.11067497597822412,-1.1393333944707116,-1.190802962685343,-0.7188525588668888,-0.8265172751009474,-0.3367490782692549,-1.5090177625670609,0.07179173686022633,-0.8995810577246188,0.7798889845657306,0.06712849942506968,-1.301062983117115,-0.025709473156255876
412,412,"No, the words meant absolutely nothing to her now.",-0.04022200618461782,-0.0875691046611925,-0.10515491459078255,0.055465991101991276,0.07000731188515381,-0.07713427800328367,-0.08595098413493266,-0.048882218872438654,-0.09846994197122425,-0.09977217310705677,-0.026708876026997737,0.04906219704438101,-0.6811516007205368,-1.2732376683130544,-1.287878314071393,0.5619217896327143,0.9219288113561355,-0.9380350646518428,-0.11067497597822412,-1.125245066463564,-1.190802962685343,-0.7188525588668888,-0.7984167647705592,-0.34520743096650724,-1.5022707725861466,0.1367270324003475,-0.8323530518769725,0.7816850572401863,0.06638753799498134,-1.301062983117115,0.0563647491928897
413,413,She could not even get an echo of her old emotion.,-0.04501158240400023,-0.0897031682625811,-0.1103554822598794,0.054338497181428226,0.06784915386305497,-0.08176647592071311,-0.08783722619574118,-0.05019679035868661,-0.10290923644308994,-0.10606035125378568,-0.027118634710786228,0.0506350476698978,-0.7656779740033522,-1.321439681831709,-1.361237333597478,0.5374373875480746,0.9219288113561355,-1.014598103513722,-0.15636984116751032,-1.1654974321982714,-1.2506391645010677,-0.7466780461781252,-0.8546177854313356,-0.3462777032853181,-1.5290761388015066,0.1090918617690948,-0.7835162174603292,0.6976536342364351,0.06425863788175734,-1.361589311250714,-0.0391462189216514
414,414,"But she could remember going cold with excitement, and doing her hair in a kind of ecstasy (now the old feeling began to come back to her, as she took out her hairpins, laid them on the dressing-table, began to do her hair), with the rooks flaunting up and down in the pink evening light, and dressing, and going downstairs, and feeling as she crossed the hall ""if it were now to die 'twere now to be most happy.""",-0.053359129529209584,-0.09838169357489471,-0.1138478227800132,0.0480809059223033,0.07451475631507246,-0.08379329938546075,-0.08783722619574118,-0.05635805907838052,-0.10197597567343637,-0.10681315159070609,-0.02704974667651833,0.061385699333774524,-0.8054401255856453,-1.3667892146145173,-1.3908587099466594,0.5628560909614211,0.8401721432391485,-1.0176896151004577,-0.21172274014603387,-1.272166201395246,-1.3104753663167923,-0.7466780461781252,-0.8827182957617238,-0.19759309748520232,-1.458095123931401,0.13114783785005976,-0.8305243970435884,0.7073986063051876,0.06536295043498426,-1.2405366549835162,-0.11366688461191171
415,415,"That was her feeling--Othello's feeling, and she felt it, she was convinced, as strongly as Shakespeare meant Othello to feel it, all because she was coming down to dinner in a white frock to meet Sally Seton!",-0.05116960897177762,-0.09610535906674687,-0.11083208748760737,0.051939641116038285,0.07749914642127742,-0.08114133704345525,-0.08783722619574118,-0.05433927925801547,-0.10197597567343637,-0.1013523289724495,-0.02704974667651833,0.06255780236899097,-0.761790894113691,-1.3170063891181403,-1.343505666460221,0.6221233813122771,0.9320678772789117,-0.9320895353708978,-0.21172274014603387,-1.2399643088074799,-1.28055726540893,-0.7466780461781252,-0.8546177854313356,-0.19760381172286157,-1.4891211693053137,0.13376253620441006,-0.874810630829135,0.7195531194115576,0.06584135536658695,-1.2405366549835162,-0.017657832757888844
416,416,She was wearing pink gauze--was that possible?,-0.052538059320172595,-0.09752806813433927,-0.11083208748760737,0.051516830895827155,0.07879722670763208,-0.08338967608466863,-0.08866715285381596,-0.05756400661382551,-0.09713310897685562,-0.10081111350785013,-0.02691914605786994,0.06541898096624876,-0.7792397330228018,-1.3369071404769537,-1.343505666460221,0.6350487068227432,0.9271920047297193,-0.9636994596964815,-0.21172274014603387,-1.2600904916748337,-1.28055726540893,-0.7605907898337434,-0.8827182957617238,-0.19638362010017252,-1.514352494369149,0.2152435383070706,-0.924127335840314,0.8289460472143495,0.16799405351543115,-1.119483998716318,-0.018355599107066762
417,417,"She seemed, anyhow, all light, glowing, like some bird or air ball that has flown in, attached itself for a moment to a bramble.",-0.047474793031111184,-0.0922640445842474,-0.10192947638236184,0.050170102046265735,0.08166813433481523,-0.07676666745568975,-0.08866715285381596,-0.058322896392564494,-0.09092818602186153,-0.10449779869750936,-0.02661624590792611,0.06396396006876377,-0.7220127854124395,-1.2716386569205482,-1.2361190576998131,0.6539329915338289,0.8948193934983032,-0.8796418500847036,-0.25596660311735847,-1.185623615065625,-1.1608848617774805,-0.7605907898337434,-0.7984167647705592,-0.19640098072177398,-1.5669055725410155,0.18602622881444408,-0.9250295536707887,0.8288364442169046,0.16820489642225395,-0.9984313424491202,-0.049887543465988074
418,418,But nothing is so strange when one is in love (and what was this except being in love?) as the complete indifference of other people.,-0.042411526742049774,-0.08700002103415554,-0.09840879349496534,0.057769947972727616,0.0817019799864533,-0.0828658075562293,-0.08577427943590002,-0.056135638607688755,-0.09195729519488495,-0.10449986967505247,-0.02680803469472014,0.054367427456434844,-0.6897324334305844,-1.2348222669067432,-1.205831949321032,0.6524917742857852,0.9681122713409259,-0.9270567365730794,-0.2182353099980551,-1.1413460127574468,-1.1309667608696181,-0.7049398152112706,-0.910818806092112,-0.19642682381866755,-1.6129622887595105,0.16898128122702155,-0.8591972101115296,0.8257836095599188,0.0725814202089082,-1.119483998716318,-0.008319442193658317
419,419,Aunt Helena just wandered off after dinner; Papa read the paper.,-0.01517936480898975,-0.05868811058906685,-0.08089613006065814,0.0764957428367456,0.08109674009833703,-0.058256288959838004,-0.07059878659179822,-0.04288129979440624,-0.08758946663781257,-0.09869699059925892,-0.026584338650088888,0.0443170627249182,-0.5782752071426921,-1.1077030609210543,-1.1297875852244728,0.6396607159367902,1.0461036525141212,-0.7944331797212973,-0.15590803119413585,-0.7810873394318161,-0.8317857517909943,-0.3710339674764331,-0.5736126821274539,-0.05213561562232159,-1.6083145344761927,0.17325725493790517,-0.8057480749146083,0.8258037700239416,0.17480752154535198,-0.9984313424491202,0.10153365003514944
420,420,"Peter Walsh might have been there, and old Miss Cummings; Joseph Breitkopf certainly was, for he came every summer, poor old man, for weeks and weeks, and pretended to read German with her, but really played the piano and sang Brahms without any voice.",-0.00943187334573085,-0.0527127325051788,-0.07851216924845224,0.07478034137188895,0.08874187552717429,-0.049535534657208995,-0.06807217285167708,-0.03715526581636497,-0.08637874996366737,-0.09179752891438876,-0.026565349542879986,0.048297618725880564,-0.5133486845609346,-1.0336530574095149,-1.0987877414868814,0.6536223314967932,0.9938347028027208,-0.689373337107648,-0.15590803119413585,-0.6965573713889307,-0.8018676508831319,-0.32929573650957844,-0.46121064080590113,0.09684463200532224,-1.5239991469562264,0.19579850963953857,-0.7815207042204823,0.9363004416879266,0.27664311242654477,-0.8773786861819224,0.06598807412661774
421,421,All this was only a background for Sally.,-0.007105507753459392,-0.05029412709027172,-0.07851216924845224,0.07435753115167781,0.09081044211846645,-0.04709890695910648,-0.06667224265855845,-0.03867526218916545,-0.0820739795667067,-0.08557148009395311,-0.026381020022227582,0.048948624043014546,-0.4675537241074059,-0.9814229848975545,-1.0987877414868814,0.6772173419391471,1.0062834829428855,-0.5950189043321074,-0.22815795688037865,-0.6623428605144293,-0.8018676508831319,-0.3153829928539602,-0.43311013047551294,0.24442241704355788,-1.5720007510276748,0.277238212159907,-0.660912272651822,1.0466865365635083,0.2837450777361233,-0.7563260299147245,0.1904967493413313
422,422,"She stood by the fireplace talking, in that beautiful voice which made everything she said sound like a caress, to Papa, who had begun to be attracted rather against his will (he never got over lending her one of his books and finding it soaked on the terrace), when suddenly she said, ""What a shame to sit indoors!"" and they all went out on to the terrace and walked up and down.",-0.00833711306701487,-0.051574565251104876,-0.08059126442071078,0.07106900721670226,0.08816649944932689,-0.04752563178298133,-0.06632837579001188,-0.03787277504241711,-0.08193945549180168,-0.0921789339452448,-0.026368683155381375,0.05368454567375193,-0.4795026422159961,-0.9950509660786815,-1.1218327755145918,0.6101402210381492,1.0087609269611564,-0.6450992019003892,-0.22815795688037865,-0.6563050056542231,-0.8018676508831319,-0.28755750554272375,-0.43311013047551294,0.24507750598445877,-1.6210945550701534,0.3633894333561572,-0.7094205710008551,1.0537462219007836,0.1839078432088896,-0.8773786861819224,0.15416889090316352
423,423,Peter Walsh and Joseph Breitkopf went on about Wagner.,-0.008063422997335874,-0.05129002343758639,-0.07563442039877376,0.07388774201810988,0.09093985196296499,-0.045372050018275094,-0.062167498961302234,-0.031169864445590122,-0.07588587212107574,-0.09173401893640007,-0.026019591645162966,0.055227737165540976,-0.4980175456030407,-1.0161675853940009,-1.0548654591964282,0.633805468625519,1.0417203799300307,-0.6246282585485777,-0.22815795688037865,-0.6824690433817829,-0.7719495499752697,-0.25973201823148734,-0.43311013047551294,0.2435708085335736,-1.5671697189124985,0.39733268192234683,-0.7040553041698677,1.0546538216628754,0.2737696135544856,-0.9984313424491202,0.11265981571262718
424,424,She and Sally fell a little behind.,-0.008063422997335874,-0.05129002343758639,-0.07563442039877376,0.0736058685379691,0.09221404120110453,-0.045372050018275094,-0.062167498961302234,-0.031169864445590122,-0.07588587212107574,-0.0927198042469203,-0.026019591645162966,0.05549510434800869,-0.4980175456030407,-1.0161675853940009,-1.0548654591964282,0.6655438961325866,1.03291776307542,-0.6246282585485777,-0.22815795688037865,-0.6824690433817829,-0.7719495499752697,-0.25973201823148734,-0.43311013047551294,0.09525469693132713,-1.6280912610434943,0.30452735891809285,-0.7528583740779241,0.9682987140783238,0.2593909109687484,-0.9984313424491202,0.15903288323895906
425,425,Then came the most exquisite moment of her whole life passing a stone urn with flowers in it.,-0.004642297126348434,-0.0477332507686054,-0.06824433615904105,0.07608635516320782,0.09495952082515832,-0.04283677638486832,-0.05132281237819272,-0.024726321241496714,-0.07588587212107574,-0.09274603662913301,-0.026019591645162966,0.05670871324429127,-0.5895200287938962,-1.12052800594579,-1.1819270082090436,0.620069217323344,1.0315181559246818,-0.6909337951939003,-0.22815795688037865,-0.6321535862133988,-0.7121133481595449,-0.16234281264215977,-0.40500962014512476,0.09553693484742663,-1.6858648865545764,0.34563645942367643,-0.6422716276475576,0.9676859004483309,0.15821422020494186,-0.9984313424491202,0.20541088236435784
426,426,Sally stopped; picked a flower; kissed her on the lips.,-0.00258962160375597,-0.0455991871672168,-0.06420376884567107,0.07656554007944712,0.09666374893116997,-0.040251817582242354,-0.045977307608003844,-0.02002002231180968,-0.06794895170167951,-0.08591457204026164,-0.025576501777601714,0.05667235699028667,-0.5281382970364606,-1.05052090759151,-1.1108974429793863,0.6547252011324001,1.0524784334463864,-0.6168019515821281,-0.22815795688037865,-0.6019643119123682,-0.6821952472516826,-0.12060458167530512,-0.3769091098147366,0.09631103629543919,-1.5713032864663194,0.4162423221959978,-0.598039132974918,0.9671059364764982,0.16080608110915312,-1.0589576705827193,0.24060112241434642
427,427,The whole world might have turned upside down!,-0.004642297126348434,-0.0477332507686054,-0.06923452613997665,0.07393472093146668,0.09561851557175863,-0.04254532748104719,-0.045977307608003844,-0.023410271878367087,-0.07021904546570173,-0.08594943349557065,-0.025643272300596112,0.05853053685736412,-0.542033069935556,-1.0663681752574232,-1.1522427229770678,0.6581875642894542,1.0475479818188502,-0.6239937967923188,-0.22815795688037865,-0.6321535862133988,-0.7420314490674073,-0.12060458167530512,-0.40500962014512476,0.09637644649406202,-1.5994384379947153,0.41773345340563484,-0.5953874781289255,0.9673452165239244,0.1590435128351524,-1.119483998716318,0.15008427428270635
428,428,The others disappeared; there she was alone with Sally.,-0.00258962160375597,-0.0455991871672168,-0.06717817491790366,0.08041781097470421,0.10361604396176885,-0.04039518057262207,-0.044579358039450075,-0.017978335399778708,-0.06860475656684148,-0.0922845537999434,-0.025460785474568714,0.06362114467876245,-0.5226224620276575,-1.0442299869395282,-1.129781202243346,0.7142470939160237,1.0535747215892821,-0.6005512494962584,-0.22815795688037865,-0.6019643119123682,-0.7121133481595449,-0.09277909436406867,-0.3769091098147366,0.09573951840828071,-1.5676952467694807,0.4793415295990915,-0.5503131780018335,0.9674610311776924,0.1582253704041482,-1.119483998716318,0.18519450704281215
429,429,"And she felt that she had been given a present, wrapped up, and told just to keep it, not to look at it--a diamond, something infinitely precious, wrapped up, which, as they walked (up and down, up and down), she uncovered, or the radiance burnt through, the revelation, the religious feeling!--when old Joseph and Peter faced them:",0.0020631095807869494,-0.04076197633740265,-0.05863600470074919,0.08774652145836402,0.1082887348085087,-0.035914295175111924,-0.03501039629810792,-0.0062949797117143776,-0.06279331653094458,-0.09228938608087732,-0.025255282629101084,0.05687795142211061,-0.4984508230434355,-1.016661747020204,-1.099530068365875,0.7273341631060432,1.0547003209230483,-0.5689788708897917,-0.22815795688037865,-0.5335352901633656,-0.5924409445280955,0.07417382950334998,-0.34880859948434845,0.0957329075902727,-1.5655126786762017,0.4831979011231807,-0.5069690688944414,0.9640169784955008,0.15820591634527553,-1.119483998716318,0.22133886228842561
