,sent_clean
986,this boy own elegy is played among the traffic  thought septimus 
987,now he withdraws up into the snows  and roses hang about him  the thick red roses which grow on my bedroom wall  he reminded himself 
988,the music stopped 
989,he has his penny  he reasoned it out  and has gone on to the next public house 
990,but he himself remained high on his rock  like a drowned sailor on a rock 
991,i leant over the edge of the boat and fell down  he thought 
992,i went under the sea 
993,i have been dead  and yet am now alive  but let me rest still  he begged  he was talking to himself again  it was awful  awful    and as  before waking  the voices of birds and the sound of wheels chime and chatter in a queer harmony  grow louder and louder and the sleeper feels himself drawing to the shores of life  so he felt himself drawing towards life  the sun growing hotter  cries sounding louder  something tremendous about to happen 
994,he had only to open his eyes  but a weight was on them  a fear 
995,he strained  he pushed  he looked  he saw regent own park before him 
996,long streamers of sunlight fawned at his feet 
997,the trees waved  brandished 
998,we welcome  the world seemed to say  we accept  we create 
999,beauty  the world seemed to say 
1000,and as if to prove it  scientifically  wherever he looked at the houses  at the railings  at the antelopes stretching over the palings  beauty sprang instantly 
1001,to watch a leaf quivering in the rush of air was an exquisite joy 
1002,up in the sky swallows swooping  swerving  flinging themselves in and out  round and round  yet always with perfect control as if elastics held them  and the flies rising and falling  and the sun spotting now this leaf  now that  in mockery  dazzling it with soft gold in pure good temper  and now and again some chime  it might be a motor horn  tinkling divinely on the grass stalks  all of this  calm and reasonable as it was  made out of ordinary things as it was  was the truth now  beauty  that was the truth now 
1003,beauty was everywhere 
1004, it is time   said rezia 
1005,the word  time  split its husk  poured its riches over him  and from his lips fell like shells  like shavings from a plane  without his making them  hard  white  imperishable words  and flew to attach themselves to their places in an ode to time  an immortal ode to time 
1006,he sang 
1007,evans answered from behind the tree 
1008,the dead were in thessaly  evans sang  among the orchids 
1009,there they waited till the war was over  and now the dead  now evans himself  
1010, for god own sake do not come  
1011,septimus cried out 
1012,for he could not look upon the dead 
1013,but the branches parted 
1014,a man in grey was actually walking towards them 
1015,it was evans 
1016,but no mud was on him  no wounds  he was not changed 
