,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale,transformer_nlptown_roll100_stdscale,transformer_robertalg15_roll100_stdscale,transformer_distillbertsst_roll100_stdscale,transformer_bertsst_roll100_stdscale
3687,-0.5177324940089637,-0.4493296512674644,-0.49574710097787034,0.05386945490981667,-0.35454824533428686,0.1281044054368633,0.192963751225338,-0.42065983490986,0.08136781092560742,0.1731400458356102,-0.2868841136758336,-0.1562066380889554,0.10427030132459045,-0.07749112882445888,-0.137332808480005,0.2528284494241605,0.25140577653357155,0.04381260422181839,-0.3962275098020437,-0.4600598983893859,-0.4627249804066284,0.2750088446106924,1.186172177317071,0.4159075202471719,1.4795956879317467,0.7482799332007867
3688,-0.5000420203872755,-0.43160944742200996,-0.46815771331263817,0.10055043962536693,-0.34849290929157706,0.14862123709114522,0.21231074855800763,-0.3764254394687355,0.12106829350351414,0.18081470304363684,-0.2823940208127262,-0.183017720696579,0.07954407357002778,-0.09402994012664816,-0.10290753329023819,0.28522312311673076,0.2144437270725545,0.01824316767182774,-0.3783181889841563,-0.4378408225495263,-0.44290406787672476,0.2936934129385749,1.2318802708848502,0.4157656347943482,1.5352561875490227,0.7564904583681057
3689,-0.5130150343765136,-0.4446042635753433,-0.4897015027668397,0.12757627288173806,-0.326896232961775,0.1270960402437631,0.1921053662637786,-0.4264007679030949,0.12106829350351414,0.18081470304363684,-0.3003294856960511,-0.16060343056650145,0.10021540754128463,-0.09402994012664816,-0.0788642494590028,0.28637419655780233,0.2432374727624701,0.04333462868252327,-0.3914516909172738,-0.4600598983893859,-0.4627249804066284,0.2750088446106924,1.2665490373967694,0.450948914307023,1.5354279062591054,0.7035781850676073
3690,-0.5165531291008513,-0.44814830434443415,-0.5130237507628292,0.11283490928735378,-0.358805580572508,0.10746495814115797,0.17552916158539156,-0.4264007679030949,0.0962554918923225,0.17797463591258164,-0.31146531904294106,-0.19376937578266337,0.06962847723668776,-0.12337185848080266,-0.0918645289580133,0.3105718418392336,0.22846659288582094,-0.061850761144795555,-0.39503355508085125,-0.4822789742292455,-0.482545892936532,0.25632427628280996,1.2550861606936694,0.4161499146892628,1.5355646539534618,0.671040177923048
3691,-0.4847102765818127,-0.4162519374226162,-0.5130237507628292,0.1496883182733146,-0.29041954997412106,0.20703027410165936,0.17552916158539156,-0.4264007679030949,0.12603085382575216,0.17981532793436206,-0.31805076074952154,-0.1479039619629756,0.11192735359166217,-0.06599794802449203,-0.014797083338981784,0.40837602856060773,0.2722698749087466,0.15497530396903395,-0.3627967776086538,-0.4822789742292455,-0.482545892936532,0.34974711792222235,1.2215500870247447,0.3810111925839808,1.5918161868625875,0.6129583147023863
3692,-0.5165531291008513,-0.44814830434443415,-0.5527573189454377,0.07598150030139324,-0.3013728882083742,0.18830814189877512,0.16932707891566748,-0.4606794436155565,0.11544405847164373,0.17687903140371106,-0.34181078409315785,-0.12093763335276245,0.1367967552744917,-0.06599794802449203,-0.04245971655315973,0.437726185099403,0.3044622612534927,0.15497530396903395,-0.39503355508085125,-0.5267171259089648,-0.4924563492014838,0.3310625495943399,1.231421356520628,0.4161738906326681,1.5918256769939003,0.617519717573119
3693,-0.5401404272631021,-0.44814830434443415,-0.5868167620943903,0.13494695467893034,-0.3030675556332959,0.18830814189877512,0.16932707891566748,-0.4606794436155565,0.11544405847164373,0.17687903140371106,-0.34800490901711095,-0.1237062905978775,0.13424339140556774,-0.09194977262934037,-0.03049135843641254,0.4683806707372984,0.3007450046690939,0.14744786566582557,-0.39503355508085125,-0.5489362017488243,-0.4924563492014838,0.3310625495943399,1.197112327286561,0.41608890347119387,1.5917349603188924,0.5670401924703447
3694,-0.614440416474192,-0.5225731604953422,-0.6419572586449032,0.11283490928735378,-0.29599955247081583,0.058520585443343084,0.15740068567731044,-0.4930087059440225,0.11048149814940572,0.17526086645436248,-0.3603141369107755,-0.07868773574352123,0.17576126134020362,-0.09194977262934037,-0.02587188010481266,0.4902180422665589,0.3865913682550839,0.14744786566582557,-0.47025270251597884,-0.6155934292684032,-0.5122772617313873,0.20027057129916212,1.2075156801001103,0.4513046971948394,1.591682597481231,0.6205606528202741
3695,-0.6085435919336293,-0.5166664258801907,-0.5939544281394359,0.09809354569296949,-0.29889288709873235,0.058520585443343084,0.15740068567731044,-0.4930087059440225,0.11048149814940572,0.17526086645436248,-0.37480159721160344,-0.0730697506163935,0.18094238669079307,-0.09194977262934037,0.01596455713006895,0.4961619114115365,0.4026875614274571,0.18004262964581913,-0.4642829289100163,-0.5933743534285435,-0.5122772617313873,0.20027057129916212,1.2183750417103314,0.4512801448105538,1.6478256623420136,0.6087010053563695
3696,-0.6085435919336293,-0.5166664258801907,-0.5939544281394359,0.09809354569296949,-0.3033155557442616,0.058520585443343084,0.15740068567731044,-0.5169680098898284,0.050930774282545374,0.1700235206965342,-0.3415787452839237,-0.14388521423071748,0.15708260254727713,-0.17007480030691075,0.03247541974090489,0.509510647446548,0.38896068176766413,0.18004262964581913,-0.4642829289100163,-0.5933743534285435,-0.5122772617313873,0.20027057129916212,1.205927615273339,0.45127889410214733,1.591501702614297,0.6056600701092146
3697,-0.586135658679491,-0.4942208343426152,-0.5720356695678637,0.11283490928735378,-0.30908155832418,0.034011362694808596,0.17149666522251866,-0.5323725486795675,0.04265984041214799,0.173164184335275,-0.3144569564346525,-0.1935523037990783,0.15173155929462495,-0.18945397792801402,0.12238330270007501,0.49406365623244203,0.38896068176766413,0.18004262964581913,-0.44159778920735876,-0.5711552775886839,-0.4924563492014838,0.18158600297127964,1.1943945470964334,0.4508556571123346,1.5915166197773019,0.5530518903334318
3698,-0.5366023325387644,-0.4446042635753433,-0.5039167832699585,0.12389093198314206,-0.2671488728953101,0.05693185778823831,0.18481240510288474,-0.5233527858355755,0.09228544363453126,0.1768323856856093,-0.3119159178785567,-0.2615772672988126,0.08899628056283726,-0.31655088736247494,0.11523899786399708,0.4716467750145827,0.2988220000023743,0.18004262964581913,-0.3914516909172738,-0.5267171259089648,-0.482545892936532,0.20027057129916212,1.2047740570204686,0.4506138065022421,1.5917959962790522,0.5390635881965187
3699,-0.583776928863266,-0.4918581404965548,-0.5709197319191531,0.12020559108454607,-0.29949222070022974,0.03754020371993547,0.18481240510288474,-0.5537922498682415,0.08401450976413387,0.17629530900934895,-0.3228786635518971,-0.2615772672988126,0.08899628056283726,-0.31655088736247494,0.13347925000582772,0.4442999860557653,0.2988220000023743,0.18004262964581913,-0.4392098797649739,-0.5933743534285435,-0.482545892936532,0.18158600297127964,1.1599483747524695,0.41544015397302914,1.5917488545328442,0.4809817249758569
3700,-0.5955705779443915,-0.5036716097268576,-0.5709197319191531,0.06861081850420095,-0.3124295598221969,0.016755160730808984,0.16388891094809843,-0.5878265037191014,0.006598568737215523,0.16871473539280005,-0.3267941787685303,-0.29753237211243017,0.05583707831906464,-0.31655088736247494,0.1767112017940947,0.4442999860557653,0.2344372273128814,0.18004262964581913,-0.45114942697689886,-0.5933743534285435,-0.5023668054664355,0.16290143464339715,1.1147358554211284,0.3801976209662108,1.6482136841357544,0.4213793941316174
3701,-0.5743420095983658,-0.4587804266517068,-0.515089401005105,0.09601992721402598,-0.25972953624229744,0.05342558840781713,0.19242860018829336,-0.5449990243593925,0.019501225575035513,0.1682092137053554,-0.29668992265799354,-0.25016551330232323,0.09952064589808868,-0.2947765304848309,0.2078228117010098,0.42977542538853863,0.2799641366867761,0.18004262964581913,-0.40577914757158384,-0.5267171259089648,-0.45281452414167656,0.20027057129916212,1.1143531469598889,0.38020044426424526,1.7046136847644422,0.4292858257742205
3702,-0.6285927953715426,-0.5131223851111,-0.5769049272879363,0.08864924541683401,-0.3323729020789056,0.03050509331438742,0.12847152335538503,-0.6156250193447027,0.02446378589727352,0.1687870886586083,-0.2795656535624481,-0.14499683172249192,0.19651131246112355,-0.1429794316741444,0.31235862143656173,0.5124957489752829,0.2799641366867761,0.18004262964581913,-0.4607010647464389,-0.5933743534285435,-0.5221877179963391,0.18158600297127964,1.0920316799820857,0.3798523307750761,1.6481496974908678,0.3745489913254291
3703,-0.6545388233500185,-0.5391120174177663,-0.6423336741580845,0.09847682114642342,-0.32540823229599325,0.012071336195118434,0.12276322977276384,-0.6166146298087495,-0.04054575432404874,0.16309508358992106,-0.26064667793734253,-0.19304386155038597,0.15220046459864403,-0.21059523358555618,0.2663696686354856,0.4245953233549079,0.2627565823775331,0.18004262964581913,-0.486968068612674,-0.6600315809481224,-0.5122772617313873,0.16290143464339715,1.0916363302744176,0.37372782629604817,1.704669698821248,0.32406946622265487
3704,-0.640386444452668,-0.5249358543414029,-0.619011426162095,0.045197321298149046,-0.3576482467213442,0.012071336195118434,0.14373538119122192,-0.6196907683596417,-0.04013220763052829,0.16440842552657056,-0.2507933753059786,-0.19435643131511354,0.13559618830028322,-0.16361521092231318,0.24995764241045418,0.4098674408075654,0.23935553456528727,0.2042534125260837,-0.47264061195836393,-0.6378125051082628,-0.4924563492014838,0.16290143464339715,1.0566031553739386,0.3386907586984981,1.6483064939738412,0.26659579005142386
3705,-0.6215166059228674,-0.5060343035729182,-0.5970926675905226,0.04888266219674503,-0.34872024272663166,0.012071336195118434,0.14373538119122192,-0.6196907683596417,-0.01945487295453535,0.1670256452255211,-0.23499091428537483,-0.22528893165464753,0.10706902811034269,-0.22165628229410603,0.2109030534348606,0.38466360820746776,0.23935553456528727,0.14443139893561957,-0.453537336419284,-0.6155934292684032,-0.4924563492014838,0.16290143464339715,1.079542608361479,0.3737629944492471,1.6483366068255834,0.3234612791732241
3706,-0.6392070795445555,-0.5237545074183727,-0.6234857184178143,0.041511980399552735,-0.34876157607845915,0.012071336195118434,0.14373538119122192,-0.6196907683596417,-0.03434255392124991,0.16457432569408015,-0.23869291468339812,-0.28651647324005325,0.050602597408949575,-0.25411557705727417,0.2291688203367469,0.3702289837651397,0.18143776991006197,0.09424847691422782,-0.4714466572371715,-0.6378125051082628,-0.4924563492014838,0.16290143464339715,1.1142964248096077,0.3748233143207939,1.648321568124077,0.3693794014052657
3707,-0.6627943777068063,-0.5473814458789784,-0.6646960692730352,0.041511980399552735,-0.35903291400756,-0.006862835295806122,0.14373538119122192,-0.6196907683596417,-0.03434255392124991,0.16457432569408015,-0.22692322404616644,-0.30152439870434944,0.03676170226179976,-0.2871450164412086,0.18721035391295116,0.3834394760237608,0.18143776991006197,0.09424847691422782,-0.4953257516610215,-0.682250656787982,-0.4924563492014838,0.14421686631551467,1.0912042967781568,0.40983576431629454,1.6482208143944996,0.3806308618197398
3708,-0.6887404056852823,-0.5544695274171602,-0.6407765983641235,0.10453130976554566,-0.41985494122153816,-0.006862835295806122,0.1521551607872944,-0.6086977460963757,-0.10145527446961529,0.16054381343601512,-0.22440050738466658,-0.2829572624171117,0.05388504067028711,-0.26537065956356454,0.16644302573604097,0.42052479472609233,0.18143776991006197,0.1594380048742156,-0.5024894799881767,-0.6600315809481224,-0.482545892936532,0.14421686631551467,1.0897574324950752,0.40984254170423645,1.5936009780667508,0.3788063006714465
3709,-0.6592562829824686,-0.524935854341403,-0.6026018616462032,0.21263464279103045,-0.3238168982506384,0.01162339512063985,0.1639422603386301,-0.5576970381450523,-0.04438583076387448,0.16370382487020674,-0.21156108909988078,-0.30297873993229757,0.03542045196760733,-0.2951864256561981,0.15303818691573853,0.3367224123414379,0.18143776991006197,0.10412285613478676,-0.47264061195836404,-0.6155934292684032,-0.4627249804066284,0.16290143464339715,1.0897603938086227,0.4098595877342843,1.6487816082320015,0.3791103941961624
3710,-0.6580769180743562,-0.5237545074183728,-0.6280226149161984,0.16103987021068533,-0.3165422283290201,0.05181159136665339,0.1467118081716273,-0.5364144516592284,-0.03818263036107617,0.16041643431912886,-0.21639015360304348,-0.32360040682532015,0.01640234517431365,-0.3338804732373934,0.12900006403312553,0.30888377975840825,0.1666668900334128,0.10412285613478676,-0.4714466572371716,-0.6378125051082628,-0.482545892936532,0.20027057129916212,1.057006444368707,0.37464798898551277,1.648728583684722,0.3204203439260692
3711,-0.6403864444526681,-0.5060343035729185,-0.5939631717672458,0.19052259739945418,-0.3077175577138771,0.07333678821403594,0.17334328793235967,-0.5333383131083362,-0.03818263036107617,0.16041643431912886,-0.21757028680858345,-0.3697216091209612,-0.026132429305550778,-0.35259200223666176,0.08334112771883646,0.3670183986673357,0.1523811916155015,0.039033697022563686,-0.4535373364192841,-0.6155934292684032,-0.4627249804066284,0.2189551396270446,1.0226911937175742,0.33941283294930374,1.592437763455038,0.2611221066065452
3712,-0.6309515251877678,-0.4965835281886761,-0.5744660090090801,0.1831519156022619,-0.30616755702035064,0.07203868953547933,0.16124341116823226,-0.5385844408695478,-0.0778831129389829,0.1542563139436786,-0.22249141997583782,-0.33034633015733883,0.010180991148315386,-0.2937554713528338,0.14649008393815593,0.45906586148013007,0.1807917003741325,0.021326413363615106,-0.4439856986497441,-0.5933743534285435,-0.4627249804066284,0.2189551396270446,0.9775066473741328,0.3392753181385566,1.648253830665996,0.21246714265206396
3713,-0.638027714636443,-0.5036716097268578,-0.6056128919228085,0.17209589290647362,-0.3112722259710313,0.07203868953547933,0.14746412634050657,-0.5231739405709889,-0.056614997272247204,0.1543119842989686,-0.2168005793834829,-0.30188187217989154,0.036432026257968646,-0.2881333565820677,0.19102635588357644,0.5335871712876425,0.1979609730913305,0.030018350424946764,-0.45114942697689914,-0.6155934292684032,-0.482545892936532,0.2189551396270446,0.9426263660597607,0.30405097878404963,1.648216768175226,0.1549934664808333
3714,-0.6616150127986938,-0.5272985481874636,-0.6056128919228085,0.16602385504497758,-0.36715491764163954,0.07153892999193008,0.13396963632093015,-0.5683562159144231,-0.08142779888343885,0.15130957807689657,-0.20891426070557356,-0.2681739614171251,0.06751877836150544,-0.24596749580132143,0.19182518545705932,0.5898405528627907,0.23015335943607695,0.030018350424946764,-0.47502852140074914,-0.6155934292684032,-0.5023668054664355,0.2189551396270446,0.9421712753039833,0.3039626991774012,1.6482727434072324,0.15560165353026406
3715,-0.6793054864203819,-0.545018752032918,-0.6320059427501001,0.119342870329427,-0.35345291151086516,0.05124890030474136,0.11580800296684332,-0.604089499778857,-0.12112828146134504,0.1447727259930538,-0.20521226030755027,-0.3070965041225312,0.031622888971089114,-0.29465643794607377,0.16785092378997177,0.5817210766139812,0.1929807935920853,0.030018350424946764,-0.4929378422186366,-0.6378125051082628,-0.5221877179963391,0.20027057129916212,0.9168968884409279,0.33907786820284364,1.6480138765275838,0.20030340166344346
3716,-0.6887404056852823,-0.5544695274171602,-0.651469510370991,0.11197218853223502,-0.3271235663968287,0.06624791762432426,0.06627294658847296,-0.6420583494506255,-0.1484223632336562,0.1418314041118302,-0.1809810006445294,-0.25365952990665175,0.0809045541061193,-0.22579987562736617,0.19835141165230802,0.5759797398987649,0.21926576697447522,-0.0025764135550471246,-0.5024894799881767,-0.6378125051082628,-0.5519190867911946,0.2189551396270446,0.9168608831769401,0.30382098413228303,1.6484325192715237,0.1504320636101003
3717,-0.6557181882581311,-0.5213918135723121,-0.6322046965904696,0.10644417718434088,-0.2371408594686388,0.06624791762432426,0.09012573306518724,-0.600876246525115,-0.156141901512693,0.14194190245758115,-0.16529466935634607,-0.2858187533072032,0.05124606198742361,-0.2635141680415825,0.14318701082587024,0.5533389037109682,0.23240825366567036,-0.0025764135550471246,-0.4690587477947866,-0.6155934292684032,-0.5122772617313873,0.2189551396270446,0.9167812730910919,0.3034774464055766,1.6484822757835451,0.14070107081920394
3718,-0.6840229460528321,-0.5497441397250392,-0.6322046965904696,0.07573300302937377,-0.2471021972590354,0.04795908711872162,0.0675150579835876,-0.6358047266989086,-0.156141901512693,0.14194190245758115,-0.1595077304921547,-0.3076197378552472,0.03114034238267482,-0.2635141680415825,0.1425839827158409,0.5352409169068051,0.21679265257860192,-0.0025764135550471246,-0.4977136611034067,-0.6155934292684032,-0.5519190867911946,0.20027057129916212,0.880766748093715,0.3034777945842835,1.6486716884737818,0.13796422909676428
3719,-0.6840229460528321,-0.5497441397250392,-0.6322046965904696,-0.012469489143692425,-0.3047002230304782,0.028945498365145855,0.0675150579835876,-0.6358047266989086,-0.156141901512693,0.14194190245758115,-0.169060967474946,-0.3250329382280266,0.015081208752958748,-0.27611579355453925,0.15208202523083475,0.5036316804627375,0.22031417127404448,-0.0025764135550471246,-0.4977136611034067,-0.6155934292684032,-0.5519190867911946,0.18158600297127964,0.8813556071113438,0.3036549670549404,1.5922941100105563,0.18236188370522846
