,sent_raw
896,"All now was ready; and when it was evening and the innumerable silver sconces were lit and the light airs which for ever moved about the galleries stirred the blue and green arras, so that it looked as if the huntsmen were riding and Daphne flying; when the silver shone and lacquer glowed and wood kindled; when the carved chairs held their arms out and dolphins swam upon the walls with mermaids on their backs; when all this and much more than all this was complete and to his liking, Orlando walked through the house with his elk hounds following and felt content."
897,"He had matter now, he thought, to fill out his peroration."
898,Perhaps it would be well to begin the speech all over again.
899,"Yet, as he paraded the galleries he felt that still something was lacking."
900,"Chairs and tables, however richly gilt and carved, sofas, resting on lions' paws with swans' necks curving under them, beds even of the softest swansdown are not by themselves enough."
901,"People sitting in them, people lying in them improve them amazingly."
902,Accordingly Orlando now began a series of very splendid entertainments to the nobility and gentry of the neighbourhood.
903,The three hundred and sixty-five bedrooms were full for a month at a time.
904,Guests jostled each other on the fifty-two staircases.
905,Three hundred servants bustled about the pantries.
906,Banquets took place almost nightly.
907,"Thus, in a very few years, Orlando had worn the nap off his velvet, and spent the half of his fortune; but he had earned the good opinion of his neighbours."
908,"held a score of offices in the county, and was annually presented with perhaps a dozen volumes dedicated to his Lordship in rather fulsome terms by grateful poets."
909,"For though he was careful not to consort with writers at that time and kept himself always aloof from ladies of foreign blood, still, he was excessively generous both to women and to poets, and both adored him."
910,"But when the feasting was at its height and his guests were at their revels, he was apt to take himself off to his private room alone."
911,"There when the door was shut, and he was certain of privacy, he would have out an old writing book, stitched together with silk stolen from his mother's workbox, and labelled in a round schoolboy hand, 'The Oak Tree, A Poem'."
912,In this he would write till midnight chimed and long after.
913,"But as he scratched out as many lines as he wrote in, the sum of them was often, at the end of the year, rather less than at the beginning, and it looked as if in the process of writing the poem would be completely unwritten."
914,For it is for the historian of letters to remark that he had changed his style amazingly.
915,His floridity was chastened; his abundance curbed; the age of prose was congealing those warm fountains.
916,The very landscape outside was less stuck about with garlands and the briars themselves were less thorned and intricate.
917,Perhaps the senses were a little duller and honey and cream less seductive to the palate.
918,"Also that the streets were better drained and the houses better lit had its effect upon the style, it cannot be doubted."
919,"One day he was adding a line or two with enormous labour to 'The Oak Tree, A Poem', when a shadow crossed the tail of his eye."
920,"It was no shadow, he soon saw, but the figure of a very tall lady in riding hood and mantle crossing the quadrangle on which his room looked out."
921,"As this was the most private of the courts, and the lady was a stranger to him, Orlando marvelled how she had got there."
922,Three days later the same apparition appeared again; and on Wednesday noon appeared once more.
