,sent_clean
1017, a million candles   as sasha had said  burnt in him without his being at the trouble of lighting a single one 
1018,he moved like a stag  without any need to think about his legs 
1019,he spoke in his ordinary voice and echo beat a silver gong 
1020,hence rumours gathered round him 
1021,he became the adored of many women and some men 
1022,it was not necessary that they should speak to him or even that they should see him  they conjured up before them especially when the scenery was romantic  or the sun was setting  the figure of a noble gentleman in silk stockings 
1023,upon the poor and uneducated  he had the same power as upon the rich 
1024,shepherds  gipsies  donkey drivers  still sing songs about the english lord  who dropped his emeralds in the well   which undoubtedly refer to orlando  who once  it seems  tore his jewels from him in a moment of rage or intoxication and flung them in a fountain  whence they were fished by a page boy 
1025,but this romantic power  it is well known  is often associated with a nature of extreme reserve 
1026,orlando seems to have made no friends 
1027,as far as is known  he formed no attachments 
1028,a certain great lady came all the way from england in order to be near him  and pestered him with her attentions  but he continued to discharge his duties so indefatigably that he had not been ambassador at the horn for more than two years and a half before king charles signified his intention of raising him to the highest rank in the peerage 
1029,the envious said that this was nell gwyn own tribute to the memory of a leg 
1030,but  as she had seen him once only  and was then busily engaged in pelting her royal master with nutshells  it is likely that it was his merits that won him his dukedom  not his calves 
