,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
611,611,But he paused.,-0.2770579574811827,-0.26571967354896864,-0.22712727428858037,-0.06578556922484993,0.06795063135156522,-0.16107498907752182,-0.18149228725367428,-0.20344217995901165,-0.03596407217206435,-0.21229150568882332,0.013892023311563551,0.12793846736290934,-2.6735975229212805,-2.442444688912392,-2.3969811880084197,-0.3051506650178209,-1.3666808808828892,-1.8486805245891489,-0.7674555392540513,-2.247501333891917,-2.1064054903145735,-2.2380942977314127,-1.464995240737893,-2.538036618222906,-0.6871797720553539,-1.060722272158304,-1.9310506864643806,-0.47713058955106297,-2.2900465803898524,-1.2183901157455588,-2.510083871047661
612,612,"As this pause was of extreme significance in his history, more so, indeed, than many acts which bring men to their knees and make rivers run with blood, it behoves us to ask why he paused; and to reply, after due reflection, that it was for some such reason as this.",-0.2687613002980523,-0.26008088853907424,-0.2247732808158035,-0.060167959680298415,0.06795063135156522,-0.15475074794171775,-0.18149228725367428,-0.19845869501734956,-0.03881375154494925,-0.20680318585290808,0.010731368411859113,0.12737756393917493,-2.6350112691675225,-2.4208947111681605,-2.380119738455862,-0.2954470486226201,-1.3403173193475186,-1.830113809044422,-0.7674555392540513,-2.201457618886841,-2.0830837066925634,-2.2380942977314127,-1.4088160973889794,-2.472513291206152,-0.6385064463912442,-1.0938605642701422,-1.9301419362408045,-0.49748515308824054,-2.302640329023328,-1.2183901157455588,-2.5225564623027594
613,613,"Nature, who has played so many queer tricks upon us, making us so unequally of clay and diamonds, of rainbow and granite, and stuffed them into a case, often of the most incongruous, for the poet has a butcher's face and the butcher a poet's; nature, who delights in muddle and mystery, so that even now (the first of November ) we know not why we go upstairs, or why we come down again, our most daily movements are like the passage of a ship on an unknown sea, and the sailors at the mast-head ask, pointing their glasses to the horizon; Is there land or is there none?",-0.2705893773045048,-0.26196048354237234,-0.22991271732196342,-0.056850894996848936,0.069356836252943,-0.15257512022035996,-0.1851837172205499,-0.203355204042577,-0.05021246903648888,-0.20680392591761085,0.005616483112194248,0.12892967314317633,-2.610238334710594,-2.4213348324196127,-2.3967923928695996,-0.22338459936605254,-1.3079402993170763,-1.8108302138568357,-0.8422831906523268,-2.2026382269638938,-2.1297272739365836,-2.2756900171775984,-1.3900897162726746,-2.472513840741679,-0.6653205476787987,-1.0923656833533328,-1.8624854886347793,-0.5116575834917152,-2.3026393618793906,-1.2183901157455588,-2.4734958077726694
614,614,"to which, if we are prophets, we make answer 'Yes'; if we are truthful we say 'No'; nature, who has so much to answer for besides the perhaps unwieldy length of this sentence, has further complicated her task and added to our confusion by providing not only a perfect rag-bag of odds and ends within us--a piece of a policeman's trousers lying cheek by jowl with Queen Alexandra's wedding veil--but has contrived that the whole assortment shall be lightly stitched together by a single thread.",-0.2691831642226183,-0.260514641232143,-0.227028921551918,-0.05337332718355512,0.07447572988162464,-0.1503635396316085,-0.1851837172205499,-0.203355204042577,-0.05021246903648888,-0.19997238864612574,0.005616483112194248,0.12950615848871855,-2.5340317354339854,-2.4075182081467754,-2.3121116765046295,-0.0653062726361304,-1.2362659818608164,-1.789436985787872,-0.8422831906523268,-2.1908321461933613,-2.1064054903145735,-2.2756900171775984,-1.37136333515637,-2.4064070928086783,-0.6674092993419202,-1.0021715556637762,-1.7706772353257638,-0.5064872909607651,-2.238897979899241,-1.1294449629986674,-2.428136961252419
615,615,"Memory is the seamstress, and a capricious one at that.",-0.26805819375710904,-0.2593579673839595,-0.22451597136998222,-0.057608826443336036,0.07256937002216447,-0.1527201343510076,-0.1851837172205499,-0.203355204042577,-0.05971140027943857,-0.19915609727894473,-0.0017662338113535036,0.12716726492332364,-2.52584581699193,-2.399021469295393,-2.292752692274386,-0.1007011891859089,-1.2951072858962331,-1.820926964865189,-0.8422831906523268,-2.181387281576936,-2.0830837066925634,-2.2756900171775984,-1.3900897162726746,-2.406428153065916,-0.6652983091002134,-1.1231774212995578,-1.7447964579991653,-0.507537540546192,-2.2388628877834105,-1.1294449629986674,-2.4071562466369683
616,616,"Memory runs her needle in and out, up and down, hither and thither.",-0.26383955451144947,-0.25502044045327144,-0.21775113270930427,-0.05525478053895254,0.07435261481501974,-0.14812791707307907,-0.17975779692135946,-0.1978012824597938,-0.051162362160783854,-0.1929129114461803,0.004825230134771996,0.12639055525550164,-2.4744098434648465,-2.3456324650291216,-2.2278771733417857,-0.05449585954896655,-1.2510068670432886,-1.7658163907196818,-0.8422831906523268,-2.145969039265339,-2.0364401394485436,-2.2380942977314127,-1.3526369540400656,-2.3405983532481573,-0.6080266469438068,-1.1836913022218756,-1.7159198959148967,-0.5065450714013137,-2.2275448780497156,-1.040499810251776,-2.378276848571971
617,617,"We know not what comes next, or what follows after.",-0.2556835186365076,-0.2466345550539413,-0.21775113270930427,-0.05944569559599892,0.08011593887046137,-0.13680665898247202,-0.17975779692135946,-0.1978012824597938,-0.050190880556391274,-0.19224241282544957,0.00564637254332388,0.12882711596482863,-2.315985946265919,-2.181193191434364,-2.2278771733417857,0.1938267054431999,-1.3026083924016212,-1.5391765123319314,-0.8422831906523268,-2.077493770796251,-2.0364401394485436,-2.2380942977314127,-1.2590050484585429,-2.3404572985479772,-0.609676344647278,-1.1293181154085163,-1.6496407189825486,-0.5057727075663757,-2.1643091212602035,-0.9515546575048845,-2.3283966674706944
618,618,"Thus, the most ordinary movement in the world, such as sitting down at a table and pulling the inkstand towards one, may agitate a thousand odd, disconnected fragments, now bright, now dim, hanging and bobbing and dipping and flaunting, like the underlinen of a family of fourteen on a line in a gale of wind.",-0.23782461249654885,-0.22827235771402868,-0.20406257059826194,-0.0540955912678546,0.08788565377697966,-0.13061198681308797,-0.17192702467938098,-0.18740178369474042,-0.047044359582164186,-0.19162408876626574,0.007138734367950248,0.12925277514111108,-2.215199123315763,-2.0765794794447103,-2.1212175363043553,0.3043269185780652,-1.2531019180547391,-1.487685359377341,-0.8928759170128024,-1.9275565450104901,-1.8965094377164842,-2.137839045874919,-1.2028259051096293,-2.3400826299693827,-0.6212159934862302,-1.0525406026786588,-1.65893020529185,-0.5034143886837099,-2.2261843229664393,-0.9515546575048845,-2.2983964090291087
619,619,"Instead of being a single, downright, bluff piece of work of which no man need feel ashamed, our commonest deeds are set about with a fluttering and flickering of wings, a rising and falling of lights.",-0.2324810027853801,-0.22277815693515718,-0.1987507255908178,-0.053159323010429346,0.09213119990193282,-0.13259583325481492,-0.1717797198682253,-0.1835074566255485,-0.0518899453412165,-0.19136025569971993,0.0071591422134994675,0.13567326666734827,-2.0848021107022157,-1.9412312749615588,-1.9755231624126117,0.43042811968576666,-1.3165965505768944,-1.477284561598727,-0.8525168831878708,-1.882693438082467,-1.873187654094474,-2.150370952356981,-1.2215522862259338,-2.339952611444926,-0.5220816736808487,-0.9489016747930504,-1.7188063416815995,-0.49905742021908744,-2.1714209303629595,-0.8626095047579925,-2.2872854221719865
620,620,"Thus it was that Orlando, dipping his pen in the ink, saw the mocking face of the lost Princess and asked himself a million questions instantly which were as arrows dipped in gall.",-0.24344946482409494,-0.2311640423344874,-0.2119060041319888,-0.05815275371669737,0.09265636260791932,-0.13665582928162717,-0.17644423005749824,-0.195217079104825,-0.053492889988464264,-0.1965207268722977,0.006076942853002008,0.13781268254933418,-2.1419735461022484,-1.9848201418953406,-2.0616652041486376,0.4379018134988453,-1.36472329770269,-1.5016765945065005,-0.9471672073397241,-1.9511687065515548,-1.9897965722045239,-2.2130304847672893,-1.2590050484585429,-2.3398309545581752,-0.5199640942164178,-0.9358724808616993,-1.783187788974236,-0.49817357616526986,-2.2334671800541286,-0.9515546575048845,-2.3340453657495996
621,621,Where was she; and why had she left him?,-0.23360597325088928,-0.221043146162882,-0.20711529349465857,-0.058910685163184484,0.09880442124650125,-0.1324492673684319,-0.16740353797158514,-0.1844242297987788,-0.054205309831685485,-0.19530924095382507,0.007778492670361379,0.13897617758702596,-2.0832702434785544,-1.9238878670824549,-2.026653215950322,0.5576120575997938,-1.3654143008429882,-1.4529351205133643,-0.9429179685914992,-1.8803322219283607,-1.943153004960504,-2.100243326428734,-1.2215522862259338,-2.2736580468964815,-0.4697900866421302,-0.9422997183709135,-1.744493850149485,-0.49822078762388944,-2.234757182377107,-0.9515546575048845,-2.288539717730865
622,622,Was the Ambassador her uncle or her lover?,-0.22994981923798433,-0.21728395615628573,-0.20317462693483382,-0.052980986199491195,0.1032885028130014,-0.13020788707878095,-0.16671866650221032,-0.18208371572319,-0.05705498920457039,-0.20140071352251687,0.006861726048998718,0.1438035095440296,-2.0464005166017727,-1.885618191784402,-1.9850038341260703,0.6279806431337327,-1.278861728555838,-1.4296782296601545,-0.9429179685914992,-1.8496364119249769,-1.919831221338494,-2.1127752329107956,-1.2028259051096293,-2.2074563439684853,-0.4643079895624995,-0.9263874162442429,-1.7469533097587298,-0.4930976831762421,-2.234922156464124,-1.040499810251776,-2.3291776251038394
623,623,Had they plotted?,-0.22980919792979573,-0.2171393719252628,-0.20264359120473657,-0.05195554953659687,0.10883060448313735,-0.12827739305299274,-0.1574613471240548,-0.17294889379710557,-0.048505951085915676,-0.2013866522931638,0.016116773755570392,0.1510026525137919,-2.043520864536579,-1.8826291989482298,-1.976932573261385,0.662221106692288,-1.2567945367678113,-1.4211077429101162,-0.8897071942638365,-1.846094587693817,-1.919831221338494,-1.9874561680901786,-1.1840995239933247,-2.141714805882064,-0.4939091408074623,-0.9252262655267928,-1.6715581454586153,-0.49132190720944835,-2.174471411537002,-0.9515546575048845,-2.3187989498687487
624,624,Was she forced?,-0.23641839941466236,-0.22393483078334067,-0.20280644981345433,-0.05142053910378244,0.10575465149093069,-0.13279488232659784,-0.15914006964098368,-0.17470800129616712,-0.03354513437826993,-0.2087536263771199,0.023632264084462964,0.15102437553816406,-2.1139275732229437,-1.9557092597047574,-1.9794343986131866,0.5797214399449271,-1.2508789708517967,-1.4698918087256638,-0.8897071942638365,-1.9015831673153192,-1.919831221338494,-1.9999880745722403,-1.2215522862259338,-2.207472418871044,-0.6012614000421236,-1.012494661419415,-1.6723884613300042,-0.5955043192021897,-2.2398676898884697,-1.040499810251776,-2.3491022920303477
625,625,Was she married?,-0.2267155291496454,-0.21395851884275824,-0.1908003289795089,-0.045089582315478334,0.11054459705102737,-0.12676643803459478,-0.14931497639587732,-0.16582940571849836,-0.029567456920284747,-0.20137999171083865,0.02762728962807685,0.1567110345797385,-2.0319587130932746,-1.870628031080593,-1.8915626756230732,0.6664282479582762,-1.1843101946473364,-1.4175767263963774,-0.8014453118907293,-1.805953913074007,-1.8032223032284445,-1.8746690097516232,-1.1653731428770202,-2.1412079661020718,-0.5004683239393996,-0.9181408533978491,-1.6504350253312037,-0.5953192668474839,-2.175150851602185,-0.9515546575048845,-2.3300643435508026
626,626,"Was she dead?--all of which so drove their venom into him that, as if to vent his agony somewhere, he plunged his quill so deep into the inkhorn that the ink spirted over the table, which act, explain it how one may (and no explanation perhaps is possible--Memory is inexplicable), at once substituted for the face of the Princess a face of a very different sort.",-0.2217937833630426,-0.20889807075695552,-0.18525531997482073,-0.0461596031811072,0.11280298905406091,-0.12239308450547556,-0.14302119047541753,-0.16083886867550368,-0.03241713629316965,-0.19558787531442673,0.02631820580903757,0.15572826357167918,-1.9885865400712943,-1.8256090108944838,-1.8446728872553406,0.7159471292499751,-1.1991380075944849,-1.3777447034542298,-0.7241636458370401,-1.7646326303771438,-1.7565787359844245,-1.8120094773413145,-1.1279203806444111,-2.0759062956241374,-0.4998935719356828,-0.8496868644092125,-1.6473674314710431,-0.6029943212732851,-2.179857935298647,-0.8626095047579925,-2.2811014804860874
627,627,"But whose was it, he asked himself?",-0.2205281915893447,-0.2075968126777491,-0.18813911574486616,-0.04977092360260461,0.11645027290223092,-0.12018150391672411,-0.14302119047541753,-0.15800862534071067,-0.03312955613639088,-0.1957699312313139,0.025627288232874613,0.15520538083930363,-1.9766064633291203,-1.81317404904893,-1.869856743423361,0.8178355117803735,-1.2616461316319996,-1.3563514753852661,-0.6411498200096472,-1.7540071576836644,-1.7799005196064344,-1.8120094773413145,-1.1091939995281064,-2.074590205477212,-0.4486437889960317,-0.858532719444187,-1.5776560860940632,-0.6136542398593624,-2.115604460352775,-0.7736643520111011,-2.236231972087053
628,628,"And he had to wait, perhaps half a minute, looking at the new picture which lay on top of the old, as one lantern slide is half seen through the next, before he could say to himself, 'This is the face of that rather fat, shabby man who sat in Twitchett's room ever so many years ago when old Queen Bess came here to dine; and I saw him,' Orlando continued, catching at another of those little coloured rags, 'sitting at the table, as I peeped in on my way downstairs, and he had the most amazing eyes,' said Orlando, 'that ever were, but who the devil was he?'",-0.2191219785074582,-0.20615097036751978,-0.1853140473421761,-0.04647169260024896,0.11985132661719115,-0.11798289073119053,-0.14302119047541753,-0.1532171142686566,-0.036691655352497014,-0.19460580945382,0.022269343221812746,0.15398675618846303,-1.9535178817125411,-1.7892087909250491,-1.826174755572839,0.9468221165006481,-1.1947475515798438,-1.3192444206769967,-0.6411498200096472,-1.7422010769131322,-1.7565787359844245,-1.8120094773413145,-1.0904676184118018,-2.0085748346280363,-0.4249496698519828,-0.8187009911279862,-1.5024694106581011,-0.6166029657818973,-2.060665096299758,-0.7291917756376554,-2.1825111564166764
629,629,"Orlando asked, for here Memory added to the forehead and eyes, first, a coarse, grease-stained ruffle, then a brown doublet, and finally a pair of thick boots such as citizens wear in Cheapside.",-0.21884073589108088,-0.2058618019054739,-0.18764990846949306,-0.043083293192424224,0.12064387985846015,-0.11176216343954594,-0.14302119047541753,-0.1532171142686566,-0.040728701130750625,-0.19460987980968536,0.020328044424471038,0.15592093890593675,-1.996452389934197,-1.8337735281202974,-1.8634753538114681,0.9025088494241975,-1.1633675629292457,-1.3192303379302315,-0.7313953631484076,-1.7398398607590255,-1.7799005196064344,-1.8120094773413145,-1.0342884750628882,-2.008563169846925,-0.3196698087093385,-0.7072726494394617,-1.4356488449936322,-0.5053640335864139,-2.0606934457064394,-0.7291917756376554,-2.1537626472435907
630,630,"'Not a Nobleman; not one of us,' said Orlando (which he would not have said aloud, for he was the most courteous of gentlemen; but it shows what an effect noble birth has upon the mind and incidentally how difficult it is for a nobleman to be a writer), 'a poet, I dare say.'",-0.21448147533723272,-0.20137969074376294,-0.18462433379690843,-0.03773318886427991,0.12237326180967578,-0.10498592952913831,-0.13860762771641016,-0.15055298709858567,-0.03449502750256489,-0.19458064725392502,0.025559904654248268,0.1562922020352516,-1.9641429107862325,-1.8002372537623639,-1.8579998062010326,0.94895054304707,-1.0729886900121786,-1.2460542392069105,-0.7313953631484076,-1.7032410103703752,-1.7565787359844245,-1.7744137578951293,-0.9781093317139745,-2.0086492611106026,-0.2729317088589765,-0.7069204257138952,-1.4191960827849577,-0.5129302625613097,-2.060592203675094,-0.7291917756376554,-2.174846503081123
