,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
434,434,"Howsoever, when he suffers in his own person, it uses to be styled misery: when he compassionates others, then it is mercy.",-0.21626908283458054,-0.20169292186227,-0.13447758709151703,-0.1660143054535327,-0.1711372329361992,-0.14959745777279515,-0.10966958441008114,-0.07803274554094797,0.015635157788163576,-0.1357350198888754,-0.006425968392393426,-0.04776947144614034,-1.059353223009289,-0.9713276380016573,-0.7029305034463412,-0.5511198376643074,-0.2959831361649802,-0.004833341821894343,-0.8327348953312942,-1.2331113214329934,-0.961959154914015,-0.8188422699886866,-0.7617103902956804,-1.2029954539869259,-0.9099667851992056,-0.3936394673852894,-0.8225620984329882,-0.8946639749984421,-0.3277023165545403,-1.4109278316830298,-1.1161606961361432
435,435,But what sort of compassion is this for feigned and scenical passions?,-0.21222177741811313,-0.19758110625896358,-0.1288267925215984,-0.1616150096436895,-0.1685571779570476,-0.14398377680280383,-0.10157401596744323,-0.07241192832493763,0.017191244790559942,-0.12923113076269055,-0.005805818488033654,-0.04141908153357276,-0.9985916742017468,-0.9123716357430333,-0.6422851170799087,-0.5202688769498742,-0.22348979848479722,0.056365713634061704,-0.8565527268662737,-1.202642784628541,-0.9237416443343394,-0.745987753398421,-0.7175897990479488,-1.1636921884065645,-0.84909132788164,-0.3409165461797494,-0.7700221749836607,-0.7692956037083143,-0.2863414799549871,-1.3708475914017875,-1.0760603924713692
436,436,"for the auditor is not called on to relieve, but only to grieve: and he applauds the actor of these fictions the more, the more he grieves.",-0.20745495103871814,-0.19273830121506935,-0.12701836812571224,-0.1608145735936616,-0.1700358655933203,-0.14689403554712285,-0.09886044401946203,-0.06950218530767888,0.011633791210572913,-0.12274124179832115,-0.006138481366077562,-0.04253668593497852,-0.9471075881022116,-0.8624174137731249,-0.6282303912533412,-0.5440012277646786,-0.20650662532102146,0.027923593713796085,-0.8198469833076273,-1.1667576190588522,-0.9110024741411142,-0.7277741242508545,-0.7396500946718148,-1.1243608465159003,-0.7865530152651629,-0.28772440147216144,-0.7888096970896377,-0.7694623124891194,-0.2518184381363107,-1.3307673511205451,-1.0601283833186435
437,437,"And if the calamities of those persons (whether of old times, or mere fiction) be so acted, that the spectator is not moved to tears, he goes away disgusted and criticising; but if he be moved to passion, he stays intent, and weeps for joy.",-0.2097034540478667,-0.1950226432169063,-0.13069466734607676,-0.1585497739172261,-0.1715859381499647,-0.14689403554712285,-0.09797814389407743,-0.06746670127244735,0.007836197930915105,-0.1225996122543739,-0.006392323318973305,-0.045568265019879595,-0.956861220668143,-0.8718812143982245,-0.6346888722423512,-0.5651591295860782,-0.1790675299294631,0.027923593713796085,-0.8198469833076273,-1.1836845839502148,-0.9364808145275645,-0.7217029145349991,-0.7396500946718148,-1.1635084475807915,-0.7911514170215784,-0.3327389101024845,-0.7567418376346807,-0.7702290329564693,-0.25185377451916546,-1.3708475914017875,-1.0595738958355942
438,438,Are griefs then too loved?,-0.2138406995847001,-0.19922583250028622,-0.1364145759725163,-0.16497187710931036,-0.1706098586265138,-0.15091324466848074,-0.1014561997406863,-0.0716625634832,0.00986731489407703,-0.12277868409154859,-0.006534054579625404,-0.041749699883465295,-0.9742691155726966,-0.8887718287991426,-0.6472015686107656,-0.5381410948675521,-0.26741690810437657,0.025115452096708596,-0.845277468416895,-1.2249863782851398,-0.9874374953004652,-0.758130172830132,-0.7727405381076133,-1.1645853340270866,-0.8335699711981227,-0.3779748765001313,-0.7610240428635104,-0.7892334554843767,-0.2519591473760787,-1.3708475914017875,-1.0947927395932089
439,439,Verily all desire joy.,-0.2102430947700624,-0.19557088529734715,-0.13196729677906174,-0.15982178469440222,-0.16935989410245278,-0.15091324466848074,-0.09893287014729925,-0.06564150411528484,0.01653625919006147,-0.12253189054140601,-0.006108801515245894,-0.04292035031121066,-0.9255643269827739,-0.8415143167299822,-0.6056811568356157,-0.5017679902912037,-0.15160168128252238,0.025115452096708596,-0.8077822637121107,-1.1979032344589595,-0.961959154914015,-0.7399165436825654,-0.7727405381076133,-1.1252785172185857,-0.8035295270132491,-0.3508045465641959,-0.7641482677841943,-0.7893764956401762,-0.25281519024083543,-1.3708475914017875,-1.0787335581926107
440,440,"Or whereas no man likes to be miserable, is he yet pleased to be merciful?",-0.20943363368676893,-0.19292104857521633,-0.13286792524585214,-0.1576500589772723,-0.16131379379197608,-0.14401208050896036,-0.09835732544211905,-0.0645372075539335,0.01781447351345849,-0.12180290537152574,-0.005819425907796954,-0.036784659704210194,-0.9552402393099164,-0.823635437911722,-0.6347243683824076,-0.46652793607106413,-0.13650662387322055,0.0765781585396236,-0.7858136705789975,-1.1897782913111055,-0.9746983251072401,-0.73384533396671,-0.7396500946718148,-1.0860102143247865,-0.8197453627998937,-0.36599123952185264,-0.765073582901805,-0.7884252241253583,-0.2136166564069985,-1.3708475914017875,-1.0794157054627245
441,441,"which because it cannot be without passion, for this reason alone are passions loved?",-0.20871411272384138,-0.19219005913462853,-0.13115118913544543,-0.15876694648893913,-0.1563445292330342,-0.14275549712296343,-0.09481918866426256,-0.061479915180239576,0.021519442566783176,-0.12145420366677286,-0.005197622450592325,-0.03309501762142574,-0.9725151521409816,-0.8403970218389472,-0.622153439441077,-0.3911724251853457,-0.1499602848692462,0.059785649272187505,-0.7858136705789975,-1.184361662545869,-0.961959154914015,-0.7034892853874327,-0.7286199468598817,-1.0469318187577388,-0.8183393480084805,-0.3659364707094859,-0.7172898546679022,-0.7884239013432159,-0.21167537373890086,-1.4109278316830298,-1.041985495095927
442,442,This also springs from that vein of friendship.,-0.20538632827030148,-0.1888092329719099,-0.12250087694197273,-0.14867966523856901,-0.15119461712049845,-0.14143313502368932,-0.09251561598868939,-0.06098266223099351,0.023927672451444223,-0.1151632472342466,-0.004925469544690542,-0.02962538315258044,-0.9317906154621445,-0.8008826262460405,-0.5582242785281254,-0.29463865585810667,-0.04731761452782139,0.06465405014674483,-0.7524218077230951,-1.1593097545066529,-0.898263303947889,-0.6792044465240109,-0.7175897990479488,-1.046682420139218,-0.7550793802663202,-0.31954628982196315,-0.6847258768065125,-0.7847838227986998,-0.17544667322963617,-1.3708475914017875,-1.0058582244692287
443,443,But whither goes that vein?,-0.20700525043688847,-0.1904539592132325,-0.1274295694724913,-0.15551129385159776,-0.15713996120289125,-0.14566321932264745,-0.09195726612878634,-0.059207422729946835,0.020523732133702163,-0.11519482899462104,-0.005281266854563068,-0.030046744914316883,-0.960709239606468,-0.8289419253229825,-0.6098066498136576,-0.40868916796075166,-0.1371857193055178,0.012461214513426024,-0.7755601444150008,-1.1714971692284335,-0.9364808145275645,-0.6852756562398663,-0.7506802424837477,-1.0468264562614886,-0.7996191531509413,-0.3231656391860991,-0.683571999073365,-0.7844625128990811,-0.1754748316014428,-1.3708475914017875,-1.006090635877086
444,444,whither flows it?,-0.21653890319567842,-0.200139569301021,-0.13919480612994206,-0.15588358968882007,-0.16115791243524588,-0.15451835769013617,-0.09843354684203807,-0.06649891691094743,0.016077769269712536,-0.11528078347646491,-0.005921825079230246,-0.03212403565759112,-1.065757783488437,-0.9308689221147725,-0.7089861370040907,-0.4848424092599185,-0.1417469375612639,-0.08220944795235163,-0.7755601444150008,-1.243267500367811,-1.0129158356869155,-0.73384533396671,-0.8168611293553449,-1.0469547525984575,-0.7981699755389604,-0.3721645461806581,-0.7329263576899403,-0.7836118187040225,-0.17778962363433534,-1.3708475914017875,-1.0452945069603155
445,445,"wherefore runs it into that torrent of pitch bubbling forth those monstrous tides of foul lustfulness, into which it is wilfully changed and transformed, being of its own will precipitated and corrupted from its heavenly clearness?",-0.22625243619520022,-0.21000792674895646,-0.15125319963970002,-0.16789013043923842,-0.1660368532173908,-0.1659732248695472,-0.10903037923233026,-0.07663741658757293,0.014728101971715684,-0.1217661142486153,-0.007285476491692145,-0.033365812250458475,-1.2110435898310619,-1.0718375197720231,-0.8372211497573674,-0.5845430442416711,-0.3769611341437361,-0.22447495421673092,-1.0091918472612165,-1.3163919886984972,-1.1020900270394918,-0.824913479704542,-0.9051023118508079,-1.0862412156086412,-0.8623289331098114,-0.4163305162999681,-0.7367373575861436,-0.8079072207070523,-0.2191423376503506,-1.4109278316830298,-1.0886393438017086
446,446,Shall compassion then be put away?,-0.2308393823338633,-0.21466798443270374,-0.15428386559611412,-0.16847959884817368,-0.1712290135481058,-0.17124813252187174,-0.10802093723360122,-0.07730022688557499,0.010282139107726058,-0.12818079304137134,-0.007747392099366159,-0.03784140600610782,-1.2454812148514458,-1.1033288644894435,-0.8339918748931233,-0.6138727876407848,-0.3666765557918671,-0.28901789182135984,-1.0091918472612165,-1.3482146826942591,-1.127568367425942,-0.8127710602728312,-0.9492229030985395,-1.12553717674488,-0.9273715998340207,-0.47175879655484204,-0.7853150944782997,-0.8084176196379657,-0.2603311547750344,-1.4510080719642726,-1.0903976077491375
447,447,by no means.,-0.23353758594484159,-0.21740919483490803,-0.16043518544771132,-0.1690380426040071,-0.17148833019761964,-0.1726755399553131,-0.11128728453957677,-0.07636671579978245,0.016117465366712443,-0.12809418738921047,-0.008223295676038007,-0.03511283772290523,-1.2718761487708405,-1.1289394655078115,-0.8755246531782426,-0.6480286549958552,-0.3389475196778745,-0.2890304046858543,-0.9768950988756817,-1.368527040563894,-1.1657858780056176,-0.8309846894203975,-0.9602530509104724,-1.1648029735801972,-0.9305665897522198,-0.48486860123831216,-0.833035143690801,-0.808191209799483,-0.2603216991851499,-1.4510080719642726,-1.1256941877609503
448,448,Be griefs then sometimes loved.,-0.23119914281532705,-0.21503347915299767,-0.15735591985969474,-0.1661527498655345,-0.16964397694883032,-0.17136750677351392,-0.1109961098375365,-0.07523395499250463,0.013418130770718743,-0.12812446680895093,-0.007825071490824039,-0.033308572869602,-1.293436804292132,-1.1498594400732538,-0.8471350377953268,-0.6621915621532198,-0.36183283919859754,-0.2926086692350951,-1.0136008424343281,-1.357693783033422,-1.1530467078123923,-0.8309846894203975,-0.9492229030985395,-1.2039478266709331,-0.9925837233685594,-0.4870567097241136,-0.7997774737734346,-0.8133903017924551,-0.26486513602024636,-1.4510080719642726,-1.1276351282860835
449,449,"But beware of uncleanness, O my soul, under the guardianship of my God, the God of our fathers, who is to be praised and exalted above all for ever, beware of uncleanness.",-0.23416716678740315,-0.21804881059542236,-0.16044905943005416,-0.17369174056928555,-0.17192683756561772,-0.17126352445457063,-0.11418374606587711,-0.07468442077523037,0.007582804511732361,-0.1281378158004494,-0.008911368533644068,-0.03486391040754945,-1.3148987360725872,-1.1706836245016452,-0.880099324908389,-0.6906922048713253,-0.45402165695321783,-0.29914759254529144,-1.0738074409923104,-1.3597250188203853,-1.1530467078123923,-0.824913479704542,-0.9271626074746738,-1.2039365858125504,-0.9745612047932732,-0.490870274991514,-0.797046329715822,-0.8140966559879892,-0.26488059075525183,-1.4510080719642726,-1.1267111416774718
450,450,"For I have not now ceased to pity; but then in the theatres I rejoiced with lovers when they wickedly enjoyed one another, although this was imaginary only in the play.",-0.23146896317642482,-0.2153076001932181,-0.15565839293344275,-0.1744983815499338,-0.17258532703516968,-0.16991890828835943,-0.11135323664359191,-0.0724665332048782,0.007582804511732361,-0.12239774945610421,-0.008911368533644068,-0.03655694838339195,-1.3186044733841475,-1.1742792447845027,-0.8733594227320407,-0.7030942379462259,-0.48618341942431853,-0.31776733075380975,-1.0409768258875876,-1.3394126609507504,-1.114829197232717,-0.8006286408411202,-0.916132459662741,-1.2018589881727668,-0.9088452394880391,-0.47910127813828707,-0.7964425775275739,-0.8120682995549803,-0.2550297762036714,-1.4109278316830298,-1.1107910595655
451,451,"And when they lost one another, as if very compassionate, I sorrowed with them, yet had my delight in both.",-0.23722513087984518,-0.22115551571792058,-0.16089062132181675,-0.17561526906160063,-0.1750313531842355,-0.17281773211458387,-0.12213834045323663,-0.07857937524333176,-0.00047550317924883735,-0.12880559096053176,-0.010077107938791467,-0.036835647657079855,-1.3716408055999165,-1.2257395874397887,-0.9123958657331261,-0.7567782101980816,-0.4764273101692821,-0.3618966173090213,-1.0409768258875876,-1.3746207479247847,-1.1530467078123923,-0.8795543671472412,-0.9381927552866067,-1.2019139182971774,-0.9743252650659825,-0.48543967374129743,-0.8166371420658864,-0.8118940478574994,-0.256145903280803,-1.4109278316830298,-1.1140032765447656
452,452,"But now I much more pity him that rejoiceth in his wickedness, than him who is thought to suffer hardship, by missing some pernicious pleasure, and the loss of some miserable felicity.",-0.24055291533338502,-0.2245363418806392,-0.16134079597974435,-0.17387788848789668,-0.17732586848189993,-0.17423539159227863,-0.12536410260851183,-0.08522374350673878,8.024217874986603e-05,-0.12945708686268914,-0.009994733723586864,-0.04017956466115159,-1.3964538948807341,-1.24981534877887,-0.9196841460658218,-0.8386169093835416,-0.48975819533589593,-0.34969142813950926,-1.0718158188923546,-1.3996726559640011,-1.1530467078123923,-0.903839206010663,-0.9492229030985395,-1.2410888722740465,-1.040445736246744,-0.5417651624827966,-0.8339152489487616,-0.8111628475314698,-0.29673130998867203,-1.4510080719642726,-1.1512171402803133
453,453,"This certainly is the truer mercy, but in it grief delights not.",-0.24415052014802274,-0.22819128908357827,-0.16756962981479062,-0.17425018432511893,-0.1792386929808418,-0.17726975921896967,-0.13350481845245538,-0.0906609953816723,-0.006959199022567043,-0.13441053946409967,-0.011516059507171413,-0.04095883482106071,-1.4622548048550161,-1.3136609661667822,-1.0025113486999369,-0.9276467440230716,-0.5034136500838621,-0.39160445884688433,-1.071863877991868,-1.4267557997901812,-1.1912642183920679,-0.9584800934533623,-0.9712831987224052,-1.280383609739743,-1.1014124792096962,-0.5706532020689549,-0.8493953675861204,-0.9166720458215977,-0.337814244976497,-1.4910883122455152,-1.1744902208872479
454,454,"For though he that grieves for the miserable, be commended for his office of charity; yet had he, who is genuinely compassionate, rather there were nothing for him to grieve for.",-0.2489173465274177,-0.23486156772894204,-0.1705985809613994,-0.17770455784334563,-0.18077565402149956,-0.1798649054646068,-0.1398625032072651,-0.09712528372187104,-0.012294354459354596,-0.13887887017934603,-0.012789039424326467,-0.04556415762310092,-1.4411631011685446,-1.3285808819168852,-0.9433769418502514,-0.9606853856253279,-0.563099144165015,-0.38889260711520324,-1.071863877991868,-1.4619638867642153,-1.204003388585293,-1.0009785614643505,-0.9823133465343383,-1.280433551234148,-1.0593434837352504,-0.6130861564632036,-0.8350843937143695,-0.9177611351788951,-0.3780822851927912,-1.4910883122455152,-1.1776070366367013
455,455,"For if good will be ill willed (which can never be), then may he, who truly and sincerely commiserates, wish there might be some miserable, that he might commiserate.",-0.24882740640705173,-0.2365976676503381,-0.16898784136013573,-0.17472619114556745,-0.18044058194628507,-0.17551299836210635,-0.14324110919859426,-0.09920201186854705,-0.003958174089374046,-0.1331694088398998,-0.012265166713356975,-0.04638313303019237,-1.4469885288854056,-1.3512162979807436,-0.93253491914367,-0.9516182620387028,-0.5258880825511011,-0.347091398510583,-1.1154768001491384,-1.4748283800816508,-1.1912642183920679,-1.0252634003277725,-0.9492229030985395,-1.2796452772324416,-1.0605622009514797,-0.6289780302715686,-0.8003903841316535,-0.8910204021681475,-0.3372119850637722,-1.4510080719642726,-1.177783155966674
456,456,"Some sorrow may then be allowed, none loved.",-0.24594932255534158,-0.23367370988798689,-0.16440099758698432,-0.17081708485473354,-0.17923723614573214,-0.17239416016909645,-0.14108412109306773,-0.09664371515303344,-0.003958174089374046,-0.12770381078416967,-0.012265166713356975,-0.046412833456695675,-1.4017057818844774,-1.3072791405702329,-0.8888234420895573,-0.9223013947177423,-0.4434352736480314,-0.30286260715575886,-1.1154768001491384,-1.4531618650207068,-1.1657858780056176,-1.0131209808960615,-0.9271626074746738,-1.240435075202463,-1.0000355104859793,-0.5938064736030483,-0.749043098125444,-0.8874588494769022,-0.2962273065779801,-1.4109278316830298,-1.137461816922874
