,sent_no,sent_raw,jockers_rinker,jockers,huliu,lmcd,nrc,senticnet,sentiword,sent_clean,char_len,token_len,jockers_rinker_medianiqr,jockers_rinker_lnorm_medianiqr,jockers_medianiqr,jockers_lnorm_medianiqr,huliu_medianiqr,huliu_lnorm_medianiqr,lmcd_medianiqr,lmcd_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,senticnet_medianiqr,senticnet_lnorm_medianiqr,sentiword_medianiqr,sentiword_lnorm_medianiqr,jockers_rinker_roll100,jockers_roll100,huliu_roll100,senticnet_roll100,sentiword_roll100,nrc_roll100,lmcd_roll100,mean_roll100,jockers_rinker_roll100_stand,jockers_roll100_stand,huliu_roll100_stand,senticnet_roll100_stand,sentiword_roll100_stand,nrc_roll100_stand,lmcd_roll100_stand
540,541,"But those were not even any way like to Thee, as Thou hast now spoken to me; for those were corporeal fantasies, false bodies, than which these true bodies, celestial or terrestrial, which with our fleshly sight we behold, are far more certain: these things the beasts and birds discern as well as we, and they are more certain than when we fancy them.",0.175,0.175,0.2,0.0,0.575,0.188475,-0.0314614583333333,but those were not even any way like to thee as thou hast now spoken to me for those were corporeal fantasies false bodies than which these true bodies celestial or terrestrial which with our fleshly sight we behold are far more certain these things the beasts and birds discern as well as we and they are more certain than when we fancy them,342,64,0.5043489205547298,0.22293603656742195,0.5319582414044063,0.23341214441598773,0.5771166431803512,0.3724368278424108,0.0,0.0,1.7058245432778176,0.7754836307805918,0.06764651081261573,-0.13413923820084608,-0.2211653732863256,-0.1238914732903416,-0.012690420178489755,-0.011370395339518453,-0.0433424624822717,0.11265180573370062,0.014538133849136969,0.06403605633514846,-0.031364042537469806,0.013208382197176618,-2.028228226971788,-2.000581248960291,-1.5255046506336194,-1.5008369876187557,-0.7639458175232849,-0.9184514620564277,-1.2411862436174286
541,542,"And again, we do with more certainty fancy them, than by them conjecture other vaster and infinite bodies which have no being.",0.626810106085495,0.626810106085495,0.383761289440099,0.0,0.980723295235808,0.41795868434353906,0.0879452954966893,and again we do with more certainty fancy them than by them conjecture other vaster and infinite bodies which have no being,123,22,1.9527760994471957,2.7154022512255898,2.075049142679573,2.919098513313116,1.1073751357211654,2.078315959743534,0.0,0.0,2.909464116830502,3.8466180591884584,0.5832477489967257,0.8092129974165264,0.3382214423610468,0.46463737476466477,-0.010644583466504244,-0.00932455862753294,-0.041043466168372865,0.11302567503873046,0.014193539642392347,0.06466116732662137,-0.029589433389047473,0.014468334336612381,-1.973801975729607,-1.9458338524127543,-1.4741353447191363,-1.48872580952628,-0.791209719820654,-0.9050032021829434,-1.1385715660682134
542,543,Such empty husks was I then fed on; and was not fed.,-0.0721687836487032,-0.0721687836487032,0.0,0.0,0.0,0.150399745123898,0.21650635094611,such empty husks was i then fed on and was not fed,50,12,-0.2880326113953959,-0.6235230678663781,-0.3122103506442892,-0.6786658870683849,0.0,0.0,0.0,0.0,0.0,0.0,-0.01790052323667649,0.429014558518896,0.940493567826323,2.3049649653934203,-0.010600408494210218,-0.009280383655238915,-0.03941851680731483,0.11290605187933651,0.014141326660517612,0.06540005343487044,-0.029589433389047473,0.014794098518416163,-1.9726267704326226,-1.9446517127476048,-1.4378270999781193,-1.4926009000135534,-0.7953407516506292,-0.8891072532455755,-1.1385715660682134
543,544,"But Thou, my soul's Love, in looking for whom I fail, that I may become strong, art neither those bodies which we see, though in heaven; nor those which we see not there; for Thou hast created them, nor dost Thou account them among the chiefest of Thy works.",0.0642857142857143,0.0642857142857143,0.14285714285714302,0.0,0.0,0.0734285714285714,0.0446428571428571,but thou my soul own love in looking for whom i fail that i may become strong art neither those bodies which we see though in heaven nor those which we see not there for thou hast created them nor dost thou account them among the chiefest of thy works,251,50,0.14941754925447748,0.08269958496679251,0.15382989804555872,0.08230432828137031,0.4122261737002513,0.34049877667598966,0.0,0.0,0.0,0.0,-0.19083844941352687,-0.22093007772882212,0.13536178556978692,0.0576544803189417,-0.009729015920549684,-0.008408991081578382,-0.038837588424874475,0.11376117845828873,0.014286558756127702,0.06714283858219151,-0.029008505006607118,0.015600925051856895,-1.9494447486873043,-1.9213329041157703,-1.4248467017010227,-1.4648998019293622,-0.78385015317957,-0.8516140274272325,-1.1049800686411317
544,545,"How far then art Thou from those fantasies of mine, fantasies of bodies which altogether are not, than which the images of those bodies, which are, are far more certain, and more certain still the bodies themselves, which yet Thou art not; no, nor yet the soul, which is the life of the bodies.",0.0,0.0,0.0,0.0,0.0,-0.21174477998725696,0.0743595100487751,how far then art thou from those fantasies of mine fantasies of bodies which altogether are not than which the images of those bodies which are are far more certain and more certain still the bodies themselves which yet thou art not no nor yet the soul which is the life of the bodies,284,54,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.0,0.0,0.0,0.0,-0.8315625754346154,-0.5377566031414823,0.2745758861758796,0.12114689370257314,-0.005911130678448379,-0.004591105839477075,-0.03658974670448127,0.11694470665469207,0.015495983485782483,0.0700053910931257,-0.02756346390064006,0.01825580487293621,-1.847875947920818,-1.8191647906501291,-1.3746204058674323,-1.36177211417767,-0.6881618420589865,-0.7900308036579128,-1.021422273807268
545,546,"So then, better and more certain is the life of the bodies than the bodies.",0.3718064012359121,0.3718064012359121,0.46475800154489005,0.46475800154489005,0.0,0.8889271376215259,0.416345709717297,so then better and more certain is the life of the bodies than the bodies,73,15,1.1352771284248069,2.3564252032502346,1.2041215307363609,2.53229296352292,1.341097888713977,3.6907670425658066,0.46475800154489005,0.03096322461991273,0.0,0.0,1.6414141208258604,3.1746644899833956,1.8766843523372088,3.5785941613543804,-0.00607735474919517,-0.004757329910223868,-0.034773216277596615,0.1184566861563999,0.015356104874568942,0.06921881034491097,-0.028350044648854808,0.01843909368428705,-1.852298076521777,-1.8236130122817027,-1.3340314294356457,-1.312792824433905,-0.6992288789243042,-0.8069528262391296,-1.0669053763350749
546,547,"But Thou art the life of souls, the life of lives, having life in Thyself; and changest not, life of my soul.",0.287820967080074,0.287820967080074,0.0,0.0,0.479701611800123,1.10811072325829,0.119925402950031,but thou art the life of souls the life of lives having life in thyself and changest not life of my soul,104,22,0.8660339578451286,1.224287843530981,0.9172816448197875,1.3123904200759324,0.0,0.0,0.0,0.0,1.4231074484497006,1.881497963733483,2.1338732185923477,2.65277657567332,0.4880391863209173,0.6552061108581952,-0.005967513000648246,-0.004113111771654645,-0.03650993954516909,0.11932981344455451,0.014085979630890002,0.0711455318195337,-0.028350044648854808,0.01851724513266449,-1.8493759104621534,-1.8063734810479826,-1.3728371762223526,-1.2845086086879853,-0.7997197457796138,-0.7655025054992933,-1.0669053763350749
547,548,"Where then wert Thou then to me, and how far from me?",0.0,0.0,0.0,0.0,0.0,-0.0779422863405995,0.252590742770461,where then wert thou then to me and how far from me,51,12,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.0,0.0,0.0,0.0,-0.5309367091832206,-0.6888166741333778,1.109538721385473,2.6990302345410733,-0.006274279492451999,-0.004419878263458396,-0.03792578489195563,0.11973281439906489,0.013519932168002643,0.07184907102865404,-0.02976588999564135,0.01810228356460203,-1.8575369479769168,-1.8145826732459156,-1.4044731524555343,-1.2714537355923634,-0.8445047782084142,-0.7503669883759382,-1.1487749608851268
548,549,"Far verily was I straying from Thee, barred from the very husks of the swine, whom with husks I fed.",-0.357770876399966,-0.357770876399966,0.0,-0.4024922359499621,-0.5813776741499449,-0.28979440988397304,0.0279508497187474,far verily was i straying from thee barred from the very husks of the swine whom with husks i fed,97,20,-1.2036248655695807,-1.772776819349442,-1.2876422517320114,-1.9170117136276665,0.0,0.0,-0.4024922359499621,-0.020114554520237984,-1.7247448790934778,-2.5082099075148383,-1.0069235642982723,-1.158739704143674,0.057164459369739636,0.12377935529485273,-0.002885401811460312,-0.0010310005824667099,-0.034474492943094785,0.12151708286109324,0.014699127436084177,0.07615186161511707,-0.02852849450454617,0.02077838315296093,-1.7673812151102075,-1.723894971160304,-1.327356686087408,-1.2136538766103893,-0.7512081877572553,-0.6577993535442546,-1.0772240284262986
549,550,For how much better are the fables of poets and grammarians than these snares?,0.384856188353891,0.384856188353891,0.481070235442364,0.481070235442364,0.0,0.561729678251534,0.33073578686662497,for how much better are the fables of poets and grammarians than these snares,77,14,1.1771125501779998,2.617781414993933,1.248691157431521,2.813909946404635,1.3881681970623916,4.092991120631029,0.481070235442364,0.03433763279388751,0.0,0.0,0.9062707241854598,2.05008607213897,1.4756261157199946,3.036814883760571,-0.002885401811460312,-0.0010310005824667099,-0.03381363292937181,0.11947348531929775,0.014458287251756333,0.07615186161511707,-0.02852849450454617,0.020546443479760878,-1.7673812151102075,-1.723894971160304,-1.3125902769347053,-1.279854480524786,-0.7702631896298229,-0.6577993535442546,-1.0772240284262986
550,551,"For verses, and poems, and ""Medea flying,"" are more profitable truly than these men's five elements, variously disguised, answering to five dens of darkness, which have no being, yet slay the believer.",-0.19445436482630105,-0.19445436482630105,-0.176776695296637,0.45961940777125604,-0.176776695296637,0.326683332908185,-0.0662912607362388,for verses and poems and medea flying are more profitable truly than these men own five elements variously disguised answering to five dens of darkness which have no being yet slay the believer,193,33,-0.6800596089738372,-0.6120711090822488,-0.7298587501172088,-0.6663261532646407,-0.5101038649105546,-0.6383368806440378,0.45961940777125604,0.013923641556233143,-0.5244348269853005,-0.46230874010357914,0.37817136480678665,0.27459901669893017,-0.38433313081135917,-0.3228186202329023,-0.0019506983407715926,-0.0004895874858853666,-0.03143422616602219,0.12095750036383981,0.014106582157234744,0.07591664399820919,-0.026833648542889096,0.021467509426245066,-1.7425149070443648,-1.7094065433591423,-1.2594242613206084,-1.2317810755820398,-0.7980896972925877,-0.6628596831211596,-0.9792215629224746
551,552,"For verses and poems I can turn to true food, and ""Medea flying,"" though I did sing, I maintained not; though I heard it sung, I believed not: but those things I did believe.",0.24352799090236302,0.24352799090236302,0.0,0.0,0.651694623541534,0.35577381487813503,0.0643119694284408,for verses and poems i can turn to true food and medea flying though i did sing i maintained not though i heard it sung i believed not but those things i did believe,165,34,0.7240381289211666,0.6514934790451629,0.7660055055532385,0.6951920773928265,0.0,0.0,0.0,0.0,1.933350754016255,1.6542080260729322,0.4435315169499995,0.30778020444407594,0.2275060046790821,0.18858778340527263,-0.0007992679875100451,-0.00028205403048151933,-0.03158560227136221,0.11985464142393024,0.014493994648915844,0.07686054089606689,-0.026833648542889096,0.021672657733810014,-1.7118829229141816,-1.7038528663167316,-1.2628066440657844,-1.267507252757933,-0.76743806091786,-0.6425532560236991,-0.9792215629224746
552,553,"Woe, woe, by what steps was I brought down to the depths of hell!",-0.481070235442364,-0.481070235442364,-0.801783725737273,0.0,-0.801783725737273,-0.569266445273464,-0.6542332484314549,woe woe by what steps was i brought down to the depths of hell,62,14,-1.5989018644050947,-3.366170324176558,-1.708753060252486,-3.6339277508588084,-2.3136136617706513,-6.821651867718378,0.0,0.0,-2.37861279611021,-4.940509276556661,-1.6348380406448428,-2.6962268520874075,-3.138674788490031,-6.184146854159894,-0.00034230586676758186,0.00017490809026094391,-0.030976319443705592,0.12005226772546605,0.01478536450108336,0.07686054089606689,-0.026833648542889096,0.02196011533707357,-1.6997261681517004,-1.6916243799058044,-1.2491926874999926,-1.2611053168368587,-0.7443852091101069,-0.6425532560236991,-0.9792215629224746
553,554,"toiling and turmoiling through want of Truth, since I sought after Thee, my God (to Thee I confess it, who hadst mercy on me, not as yet confessing), not according to the understanding of the mind, wherein Thou willedst that I should excel the beasts, but according to the sense of the flesh.",0.171700704935861,0.171700704935861,0.137360563948689,0.0,0.721142960730617,0.3863952663876621,-0.0214625881169827,toiling and turmoiling through want of truth since i sought after thee my god to thee i confess it who hadst mercy on me not as yet confessing not according to the understanding of the mind wherein thou willedst that i should excel the beasts but according to the sense of the flesh,282,53,0.4937719357159259,0.27183535482358906,0.5206899848392653,0.2861022196982967,0.3963653378571368,0.30886927698731514,0.0,0.0,2.1393797593501183,1.1744003766825506,0.512331433416703,0.12129972630930631,-0.17432349884463552,-0.11252928361469448,0.0009256986636715216,0.0014429126207000475,-0.029909085858146136,0.12049164456540609,0.014213494885612753,0.07859574496915421,-0.024564068079779466,0.02302804882380272,-1.6659929123421866,-1.6576920790308973,-1.2253461731722508,-1.2468720778770612,-0.7896308836393349,-0.6052231248522371,-0.8479857538424641
554,555,But Thou wert more inward to me than my most inward part; and higher than my highest.,0.0,0.0,0.0,0.24253562503633302,0.0,-0.408090442686134,0.0,but thou wert more inward to me than my most inward part and higher than my highest,83,17,-0.056671634081153,-0.04175269130406216,-0.06572849487248188,-0.0517956968235612,0.0,0.0,0.24253562503633302,0.01425841417027237,0.0,0.0,-1.2727096970228733,-1.7177963708352966,-0.07377735352859535,-0.05942664949254208,0.0008004141870652682,0.001317628144093794,-0.02878630330418196,0.1224607266372065,0.015508308375471968,0.08117486437026825,-0.023968320203855534,0.024072474029438327,-1.6693259077667821,-1.6610447409915658,-1.20025845983346,-1.1830853392241705,-0.6871867107835817,-0.549737509619011,-0.813537336711902
