,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing_medianiqr,bing_lnorm_medianiqr,afinn_medianiqr,afinn_lnorm_medianiqr,nrc_medianiqr,nrc_lnorm_medianiqr,syuzhet_roll100,bing_roll100,afinn_roll100,nrc_roll100,mean_roll100,nrc_roll100_stand
879,880,"Let them then be turned, and seek Thee; because not as they have forsaken their Creator, hast Thou forsaken Thy creation.",0.1,-1,0,-1,121,21,let them then be turned and seek thee because not as they have forsaken their creator hast thou forsaken thy creation,-0.12,-0.022318186686033508,-0.5,-0.9499403281765547,0.0,0.0,-0.5,-0.7973584007615422,0.44604904632152614,0.0,0.8010899182561307,0.776566757493188,0.5059264305177112,0.5071433621466235
880,881,"Let them be turned and seek Thee; and behold, Thou art there in their heart, in the heart of those that confess to Thee, and cast themselves upon Thee, and weep in Thy bosom, after all their rugged ways.",-0.9,-2,-2,-1,203,39,let them be turned and seek thee and behold thou art there in their heart in the heart of those that confess to thee and cast themselves upon thee and weep in thy bosom after all their rugged ways,-0.9199999999999999,-0.6122052758971706,-1.0,-1.023237441424733,-1.0,-0.6154832094334787,-0.5,-0.4294411689310434,0.44700272479564057,0.0,0.8010899182561307,0.7874659400544959,0.5088896457765668,0.550438762473674
881,882,"Then dost Thou gently wipe away their tears, and they weep the more, and joy in weeping; even for that Thou, Lord,â""not man of flesh and blood, butâ""Thou, Lord, who madest them, re-makest and comfortest them.",-1.55,0,-3,0,210,36,then dost thou gently wipe away their tears and they weep the more and joy in weeping even for that thou lordânot man of flesh and blood butâthou lord who madest them re makest and comfortest them,-1.44,-1.0355362337704124,0.0,0.0,-1.5,-1.000138850319356,0.0,0.0,0.44523160762942804,-0.008174386920980926,0.7874659400544959,0.7901907356948229,0.5036784741144414,0.5612626125554367
882,883,"But where was I, when I was seeking Thee?",0.0,0,0,0,41,9,but where was i when i was seeking thee,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,0.4504087193460493,0.0,0.8010899182561307,0.7956403269754768,0.5117847411444143,0.5829103127189621
883,884,"And Thou wert before me, but I had gone away from Thee; nor did I find myself, how much less Thee!",0.0,0,0,0,98,21,and thou wert before me but i had gone away from thee nor did i find myself how much less thee,-0.2,-0.1232015507812832,0.0,0.0,0.0,0.0,0.0,0.0,0.45381471389645806,0.0027247956403269754,0.8092643051771117,0.8010899182561307,0.5167234332425069,0.6045580128824873
884,885,I would lay open before my God that nine-and-twentieth year of mine age.,0.0,0,1,1,72,13,i would lay open before my god that nine and twentieth year of mine age,-0.2,-0.1232015507812832,0.0,0.0,0.5,0.9227517294388932,0.5,1.287663335895465,0.4613079019073572,0.010899182561307902,0.8256130790190735,0.8147138964577657,0.5281335149863761,0.658677263291301
885,886,"There had then come to Carthage a certain Bishop of the Manichees, Faustus by name, a great snare of the Devil, and many were entangled by him through that lure of his smooth language: which though I did commend, yet could I separate from the truth of the things which I was earnest to learn: nor did I so much regard the service of oratory as the science which this Faustus, so praised among them, set before me to feed upon.",3.45,2,11,1,426,81,there had then come to carthage a certain bishop of the manichees faustus by name a great snare of the devil and many were entangled by him through that lure of his smooth language which though i did commend yet could i separate from the truth of the things which i was earnest to learn nor did i so much regard the service of oratory as the science which this faustus so praised among them set before me to feed upon,2.56,0.7794623431530615,1.0,0.49273537328698713,5.5,1.6301073941488704,0.5,0.20679545735094432,0.4532697547683926,0.0027247956403269754,0.8201634877384196,0.8065395095367848,0.520674386920981,0.626205713046013
886,887,"Fame had before bespoken him most knowing in all valuable learning, and exquisitely skilled in the liberal sciences.",3.9,4,1,6,116,18,fame had before bespoken him most knowing in all valuable learning and exquisitely skilled in the liberal sciences,2.92,4.466627416792656,2.0,4.432703230425188,0.5,0.6665741254858412,3.0,5.581066074403109,0.45749318801089944,0.01634877384196185,0.8555858310626703,0.8283378746594006,0.539441416893733,0.7127965137001144
887,888,"And since I had read and well remembered much of the philosophers, I compared some things of theirs with those long fables of the Manichees, and found the former the more probable; even although they could only prevail so far as to make judgment of this lower world, the Lord of it they could by no means find out.",1.9,1,-1,1,314,59,and since i had read and well remembered much of the philosophers i compared some things of theirs with those long fables of the manichees and found the former the more probable even although they could only prevail so far as to make judgment of this lower world the lord of it they could by no means find out,1.3199999999999998,0.5592527809113574,0.5,0.33821803584120347,-0.5,-0.20344009489916964,0.5,0.28389256058295204,0.45204359673024547,0.010899182561307902,0.8555858310626703,0.8228882833787466,0.5353542234332426,0.6911488135365892
888,889,"For Thou art great, O Lord, and hast respect unto the humble, but the proud Thou beholdest afar off.",2.95,4,8,3,100,19,for thou art great o lord and hast respect unto the humble but the proud thou beholdest afar off,2.16,3.1659622919023196,2.0,4.199525785373891,4.0,5.052077853761179,1.5,2.6437401367701208,0.45858310626703025,0.013623978201634877,0.8555858310626703,0.8365122615803815,0.5410762942779292,0.7452680639454026
889,890,"Nor dost Thou draw near, but to the contrite in heart, nor art found by the proud, no, not though by curious skill they could number the stars and the sand, and measure the starry heavens, and track the courses of the planets.",4.45,2,2,5,226,43,nor dost thou draw near but to the contrite in heart nor art found by the proud no not though by curious skill they could number the stars and the sand and measure the starry heavens and track the courses of the planets,3.3600000000000003,2.069786053125558,1.0,0.9280746940241532,1.0,0.5582422692397118,2.5,1.9475122064636134,0.4468664850136242,0.0027247956403269754,0.8392370572207084,0.8228882833787466,0.5279291553133515,0.6911488135365892
890,891,"For with their understanding and wit, which Thou bestowedst on them, they search out these things; and much have they found out; and foretold, many years before, eclipses of those luminaries, the sun and moon,â""what day and hour, and how many digits,â""nor did their calculation fail; and it came to pass as they foretold; and they wrote down the rules they had found out, and these are read at this day, and out of them do others foretell in what year and month of the year, and what day of the month, and what hour of the day, and what part of its light, moon or sun is to be eclipsed, and so it shall be, as it is foreshowed.",2.3,-1,-2,4,629,120,for with their understanding and wit which thou bestowedst on them they search out these things and much have they found out and foretold many years before eclipses of those luminaries the sun and moonâwhat day and hour and how many digitsânor did their calculation fail and it came to pass as they foretold and they wrote down the rules they had found out and these are read at this day and out of them do others foretell in what year and month of the year and what day of the month and what hour of the day and what part of its light moon or sun is to be eclipsed and so it shall be as it is foreshowed,1.64,0.2830134982291952,-0.5,-0.16630486038654624,-1.0,-0.20006666111157403,2.0,0.5583701358220148,0.44019073569482314,-0.008174386920980926,0.8201634877384196,0.8147138964577657,0.5167234332425069,0.658677263291301
891,892,"At these things men, that know not this art, marvel and are astonished, and they that know it, exult, and are puffed up; and by an ungodly pride departing from Thee, and failing of Thy light, they foresee a failure of the sun's light, which shall be, so long before, but see not their own, which is.",0.0,2,1,1,299,57,at these things men that know not this art marvel and are astonished and they that know it exult and are puffed up and by an ungodly pride departing from thee and failing of thy light they foresee a failure of the sun own light which shall be so long before but see not their own which is,-0.2,-0.1232015507812832,1.0,0.7001665074544611,0.5,0.21057709173829153,0.5,0.29385195579722856,0.4435967302452319,-0.0027247956403269754,0.8283378746594006,0.8147138964577657,0.5209809264305177,0.658677263291301
892,893,"For they search not religiously whence they have the wit, wherewith they search out this.",0.6,0,0,1,89,15,for they search not religiously whence they have the wit wherewith they search out this,0.27999999999999997,0.7240574017734921,0.0,0.0,0.0,0.0,0.5,1.116089273817455,0.44100817438692125,-0.008174386920980926,0.8201634877384196,0.8147138964577657,0.5169277929155314,0.658677263291301
893,894,"And finding that Thou madest them, they give not themselves up to Thee, to preserve what Thou madest, nor sacrifice to Thee what they have made themselves; nor slay their own soaring imaginations, as fowls of the air, nor their own diving curiosities (wherewith, like the fishes of the sea, they wander over the unknown paths of the abyss), nor their own luxuriousness, as beasts of the field, that Thou, Lord, a consuming fire, mayest burn up those dead cares of theirs, and re-create themselves immortally.",-1.6,-3,-1,0,508,86,and finding that thou madest them they give not themselves up to thee to preserve what thou madest nor sacrifice to thee what they have made themselves nor slay their own soaring imaginations as fowls of the air nor their own diving curiosities wherewith like the fishes of the sea they wander over the unknown paths of the abyss nor their own luxuriousness as beasts of the field that thou lord a consuming fire mayest burn up those dead cares of theirs and re create themselves immortally,-1.48,-0.5174923503889932,-1.5,-0.6961369478545313,-0.5,-0.13957679339611673,0.0,0.0,0.44455040871934637,-0.008174386920980926,0.8256130790190735,0.8201634877384196,0.5205381471389647,0.6803249634548264
894,895,"But they knew not the way, Thy Word, by Whom Thou madest these things which they number, and themselves who number, and the sense whereby they perceive what they number, and the understanding, out of which they number; or that of Thy wisdom there is no number.",1.75,1,0,5,260,47,but they knew not the way thy word by whom thou madest these things which they number and themselves who number and the sense whereby they perceive what they number and the understanding out of which they number or that of thy wisdom there is no number,1.2,0.6658282491276923,0.5,0.4245532077215362,0.0,0.0,2.5,1.7818017443097216,0.44455040871934637,-0.005449591280653951,0.8365122615803815,0.8310626702997275,0.5266689373297003,0.7236203637818769
895,896,"But the Only Begotten is Himself made unto us wisdom, and righteousness, and sanctification, and was numbered among us, and paid tribute unto Caesar.",1.95,2,5,3,149,24,but the only begotten is himself made unto us wisdom and righteousness and sanctification and was numbered among us and paid tribute unto caesar,1.3599999999999999,1.598223266086827,1.0,1.662494485213612,2.5,2.5,1.5,2.0931903373594336,0.43991825613079055,-0.013623978201634877,0.8147138964577657,0.8201634877384196,0.5152929155313353,0.6803249634548264
