,baseline_sentimentr_roll100_stdscale,baseline_syuzhet_roll100_stdscale,baseline_bing_roll100_stdscale,baseline_sentiword_roll100_stdscale,baseline_senticnet_roll100_stdscale,baseline_nrc_roll100_stdscale,baseline_afinn_roll100_stdscale,baseline_vader_roll100_stdscale,baseline_textblob_roll100_stdscale,baseline_pattern_roll100_stdscale,baseline_stanza_roll100_stdscale,sentimentr_jockers_rinker_roll100_stdscale,sentimentr_jockers_roll100_stdscale,sentimentr_huliu_roll100_stdscale,sentimentr_senticnet_roll100_stdscale,sentimentr_sentiword_roll100_stdscale,sentimentr_nrc_roll100_stdscale,sentimentr_lmcd_roll100_stdscale,syuzhetr_syuzhet_roll100_stdscale,syuzhetr_bing_roll100_stdscale,syuzhetr_afinn_roll100_stdscale,syuzhetr_nrc_roll100_stdscale,transformer_robertalg15_roll100_stdscale,transformer_nlptown_roll100_stdscale,transformer_yelp_roll100_stdscale,transformer_hinglish_roll100_stdscale,transformer_imdb2way_roll100_stdscale,transformer_huggingface_roll100_stdscale,transformer_t5imdb50k_roll100_stdscale,transformer_robertaxml8lang_roll100_stdscale
470,-0.12421783382110585,-0.0747361082789462,0.21596537321942927,1.0317419262685252,-1.5481107641378649,-0.2140174371898417,-0.10963496466959063,-0.23807862110479858,-0.82401876461134,-1.6340611890433985,-0.8879031870414062,0.12002343238873255,0.11893161922671856,0.5429516417678485,-1.3307904767914984,1.5292936154306684,-0.18837832089527948,0.25805415747393706,0.031363205633626455,0.5295861909250478,-0.002843208294918706,-0.15230251374838685,-0.03488622794910293,0.5589585814347997,0.25504500089585574,-0.1754133392154901,-1.2876923940648926,-1.0945421631422865,-1.0489946565307957,-0.021940609167786233
471,-0.13137276280555804,-0.08284191556018489,0.19652542022482325,1.0272016946555176,-1.5572307394660516,-0.22770822999234364,-0.10963496466959063,-0.25718159310826194,-0.9092100926202499,-1.6479262953295932,-0.8814111974722052,0.13929515823758556,0.13790425886002322,0.5553157618960134,-1.3635342655362535,1.5325415007070633,-0.16071495022736307,0.29134380182451497,0.04086391112485827,0.5295861909250478,-0.03583601255560515,-0.1255613535069512,-0.03524491463114513,0.5075217975045289,0.20859889229521825,-0.26948547758022806,-1.2871044424294649,-1.1631265873005125,-1.1094334115431723,-0.08978120279017338
472,-0.11920938353198962,-0.06906204318207912,0.19355849796496827,1.01791782905324,-1.5558474411947962,-0.21634405298071357,-0.11156063871280504,-0.27862726066485266,-0.906201773849935,-1.6436070597578194,-0.8661298457025031,0.18266058303824054,0.1858557415278498,0.5855381907787722,-1.2286454358252341,1.557427940039027,-0.10666543618643244,0.35940989270494744,0.08836743858101735,0.5739049188530054,-0.03583601255560515,-0.0854496131447978,-0.13029437115360237,0.44823678758618957,0.15376726099441076,-0.27424552978822475,-1.305139945915294,-1.231722808394526,-1.1698721665555485,-0.16929776311430672
473,-0.08915868179729097,-0.03501765260087644,0.24783533917643683,1.02624158701042,-1.5207875628861691,-0.1674243786979486,-0.1119860720072191,-0.2784852791161782,-0.9036612467468123,-1.6441090066229616,-0.8691823334192208,0.16705567864238047,0.18240470510373577,0.5619662413028529,-1.2677153889057318,1.5238904261519775,-0.11659608875423937,0.3181191706890165,0.0840489360850029,0.5443591002343671,-0.05233241468594827,-0.09882019326551571,-0.12994992034730343,0.41963045191116066,0.1426283033229046,-0.24942234712586975,-1.3038379726064657,-1.231623873230577,-1.1698721665555485,-0.1684045327249811
474,-0.10561501846153079,-0.053661009347725615,0.2488945042267651,0.9532195285678841,-1.5983991650079206,-0.20145636726205557,-0.1442400590508836,-0.33328370319773487,-0.905684540787024,-1.6475056891463973,-0.8993286006023788,0.15338043235449425,0.1672832497423222,0.5403797838594282,-1.2678188862603599,1.5134708419182026,-0.12475691436020801,0.26866398244780554,0.06418382460333658,0.5148132816157286,-0.0688288168162915,-0.11219077338623346,-0.12847391202278766,0.4440283125466234,0.1004460680295613,-0.22513496524326698,-1.3038033705612782,-1.231209256247394,-1.1698721665555485,-0.16756246366948305
475,-0.1270798054148872,-0.07797843119144188,0.2621797590167739,0.934377567373903,-1.622539556077967,-0.23908467689946897,-0.16063091844969024,-0.3342453055046659,-0.871204872049132,-1.6379977636548086,-0.8950762168201603,0.1394670278514619,0.1330865704300292,0.5090946906988935,-1.3251845635366968,1.5408176222885304,-0.1378193567671725,0.26866398244780554,0.03222690613282956,0.4852674629970903,-0.0688288168162915,-0.1255613535069512,-0.12846660232247087,0.443395512454726,0.12261718837031864,-0.2511910179888071,-1.3036467106764125,-1.2380995339881247,-1.1094334115431723,-0.1671769673728555
476,-0.10919248295375679,-0.07392552755082253,0.32162981400013935,0.9898531440427039,-1.6550899109741395,-0.2148909612627556,-0.19497651384633383,-0.3400794564138318,-0.891772492668426,-1.652490867971104,-0.824943476460462,0.15222656788366873,0.1471954801320868,0.557279419253677,-1.2941836462114318,1.5635158613767524,-0.11075296025264995,0.324933751570386,0.04518241362087294,0.5295861909250478,-0.05233241468594827,-0.09882019326551571,-0.1287580102159776,0.41829601061979066,0.06649815007331447,-0.2775412256680664,-1.299803452862358,-1.3065133372229634,-1.1094334115431723,-0.24438017466255574
477,-0.05553051557036613,-0.013131972941531792,0.3647918516813084,1.0136893600109924,-1.6571097712817249,-0.17742309827197691,-0.14658953691097137,-0.26030518717909834,-0.8783548585070228,-1.6505584571262264,-0.8317445356747859,0.15266531425629534,0.14768062559484418,0.5770561890547564,-1.3179361684578887,1.504300996315346,-0.11075296025264995,0.324933751570386,0.04086391112485848,0.5295861909250478,-0.08532521894663461,-0.09882019326551571,-0.03714895946064624,0.4397552345635045,0.08457758195002353,-0.2770317617794806,-1.2953623613891931,-1.3036808978609071,-1.0489946565307957,-0.1632497222874029
478,-0.06483192325015394,-0.007457907844664712,0.33567418924811304,1.0369958822910972,-1.660610862481539,-0.1777966347134446,-0.17596100913079507,-0.293496601035116,-0.8928196360752022,-1.6584186524030833,-0.8168263293375659,0.05358688948974335,0.11059244622974401,0.45125863006972083,-1.3489950709371314,1.452057881311301,-0.14992492316129927,0.28441488681008387,0.010634393652757033,0.4409487350691326,-0.17605543066352208,-0.1389319336276691,-0.03741073082337,0.41401122990580913,0.08606595995846836,-0.33909772037819014,-1.3018238306475438,-1.3075784935033612,-1.0489946565307957,-0.1897443562440592
479,-0.04479812209368811,0.015238352542803806,0.33567418924811304,1.0356338128071951,-1.5824361477891884,-0.16504082811725065,-0.1606060927044501,-0.2582916306706252,-0.893218970425244,-1.6587452222336128,-0.830038537041757,0.03766208325526968,0.09298353143988299,0.4261295955652167,-1.2965084604712263,1.4776288474534405,-0.13707625020904918,0.16868804647150792,-0.006639616331300817,0.41140291645049415,-0.2172964359893801,-0.1255613535069512,-0.03700103533091677,0.3876828188580281,0.10647580512852799,-0.3405682519638223,-1.2989825635366243,-1.307628194809819,-1.0489946565307957,-0.18853453680626517
480,-0.07127135933616074,-0.01475313439777953,0.2861577440033519,1.0416874549578719,-1.6128564681791808,-0.1910720141461841,-0.17863137673787627,-0.2802342336475764,-0.9102572360270259,-1.6654404109573642,-0.8486204161700448,-0.009105274919143697,0.052287751444593696,0.4232811780394612,-1.281217122277013,1.4401195403455183,-0.15769901918617987,0.1457120625711903,-0.04550613879543119,0.4261758257598133,-0.2337928381197232,-0.1389319336276691,-0.03698815457645262,0.3602652971643016,0.11019159549249712,-0.3401226325887523,-1.2982581096872794,-1.3076467861573546,-1.0489946565307957,-0.18672792848340344
481,-0.06840938774237977,-0.011510811485283856,0.30476102165748525,0.9564067711602156,-1.6107876415611089,-0.16497231216602062,-0.17599972445256792,-0.27585216675894403,-0.9435350985305063,-1.676380281610015,-0.8318713285649947,-0.03595887934792299,0.022594276671671895,0.3774835139919836,-1.257462900770749,1.396998565838763,-0.14391748465090337,0.04256787203442503,-0.07228085427072085,0.4261758257598133,-0.24204103918489486,-0.15230251374838685,-0.0373868954616686,0.31688723119190093,0.07881114244975278,-0.2776775785837143,-1.2979869099430155,-1.3079968070237749,-1.1094334115431723,-0.15736475261351612
482,-0.05052206528124955,-0.0074579078446645125,0.33732564811358856,0.9654872343862303,-1.6252571863099907,-0.15192246117593888,-0.16640746391134623,-0.2627963179876581,-0.9428677664611032,-1.683902007559735,-0.8351309388520812,-0.11357698982206668,-0.041680527309562766,0.27122769376371997,-1.3590451698527497,1.394159784757778,-0.16321163300029054,-0.07898872224648186,-0.12410288422289462,0.36708418852253655,-0.2832820445107528,-0.1656730938691046,-0.03708651308572865,0.28958622975607035,0.03718631475583294,-0.2692321257454084,-1.2976547284677054,-1.2940632194114394,-1.1094334115431723,-0.17963751330786049
483,-0.0948826249848524,-0.02529068386338982,0.3104557185974628,0.9764594607843317,-1.6406326078028803,-0.16437626552760795,-0.2431820460430708,-0.318007779301722,-1.011020828868231,-1.714908046541332,-0.8504497622298746,-0.12574117206571314,-0.05513111788271645,0.21282112733768527,-1.3926870138675014,1.291135804534511,-0.16582280230840582,-0.04932685457692826,-0.12410288422289462,0.35231127921321737,-0.2915302455759244,-0.15230251374838685,-0.03645735896919058,0.28527442245806994,0.040305660661256675,-0.30471317887426375,-1.2968637959684794,-1.3098519008040392,-1.1698721665555485,-0.13037598330915484
484,-0.10919248295375662,-0.04150229842586719,0.2775427523407897,1.0150514294948945,-1.6298232947628952,-0.1770632067111893,-0.28894925613070094,-0.3897020076755312,-1.040127865937942,-1.720727587883965,-0.8633139394775801,-0.06547702782356905,0.011506187791156128,0.26072817637612083,-1.331433017563947,1.1813749519161918,-0.1019547301425781,-0.04932685457692826,-0.08782746325637314,0.3818570978318558,-0.2172964359893801,-0.1389319336276691,-0.13125015495320308,0.2716836343744276,0.025282681213604115,-0.3430606061517751,-1.2973789686747772,-1.3104981079974445,-1.1698721665555485,-0.17137154953326428
485,-0.2000600810562983,-0.09581120721016718,0.1860065053050429,0.941045654202874,-1.644647845262807,-0.23856389996751584,-0.35791826433987617,-0.4748070386923122,-1.1112981212120523,-1.7502868111736072,-0.8354054890072385,-0.041342029716767544,0.0381935533300923,0.25537973624727595,-1.335011732056106,1.1478978457705427,-0.10066365643057891,-0.04932685457692826,-0.07400825526912685,0.3818570978318558,-0.20080003385903686,-0.11219077338623346,-0.13035821526367578,0.2208939072424408,0.007031959792682116,-0.3420486676037038,-1.288069667308642,-1.3105470589252963,-1.1698721665555485,-0.16375229965465438
486,-0.23082627568944214,-0.13066617851949391,0.15882572213425403,0.9274249593638516,-1.6551388772846272,-0.23948624033407986,-0.37499168570081365,-0.5900702413888852,-1.1039622013001742,-1.7413312983631115,-0.8034856351161784,-0.11216545937028179,-0.04011972216802394,0.21402875146519384,-1.4048754166351216,1.1081653185527742,-0.17034686419869982,-0.08745004438701243,-0.14655909720217003,0.33753836990389813,-0.2915302455759244,-0.19241425411054022,-0.13020812634900988,0.19666096056668564,0.06172756654146461,-0.34193887486715796,-1.2860503645071644,-1.310633561586879,-1.1698721665555485,-0.1623750617586814
487,-0.26516993481481216,-0.16957405346943982,0.11121285648799728,0.8994268644169726,-1.6663276792308856,-0.25148524488536667,-0.4457766355663697,-0.6694443808046273,-1.189069014102726,-1.7896577795707662,-0.7610701389190199,-0.09518869800259115,-0.02134760400659065,0.22762713106488552,-1.4282410203001092,1.022664811156532,-0.1464069884174847,-0.08745004438701243,-0.14828649820057582,0.33753836990389813,-0.2832820445107528,-0.19241425411054022,-0.2251844801864492,0.10481291207365301,0.01368509024947228,-0.34838388475732684,-1.285952814914898,-1.3763252905709535,-1.230310921567925,-0.24278002580940183
488,-0.26016148452569576,-0.16389998837257294,0.11121285648799728,0.8585647798999057,-1.649091537939494,-0.23798809480352306,-0.4420334120611146,-0.6694443808046273,-1.2593518597100768,-1.804790219569731,-0.7541573610024646,-0.22200068687272334,-0.1472026304739623,0.1778864267130442,-1.491361882401502,1.0459598534090488,-0.22702126881779727,-0.052704813104057134,-0.16728790918303946,0.36708418852253655,-0.299778446641096,-0.19241425411054022,-0.2252467958788116,0.02865739566456673,0.03319280468117149,-0.41332600416739557,-1.285927998213916,-1.3877020922472945,-1.230310921567925,-0.3062636302787766
489,-0.30523753712774393,-0.19875495968189946,0.10070286760619745,0.8873195801156194,-1.6911658402253709,-0.26168809850675384,-0.3801219896130665,-0.7181246908796692,-1.268175247253857,-1.809828162097149,-0.7148515165207925,-0.216727270252926,-0.1413715300798847,0.19685814691838152,-1.5070866234445697,1.0262714439245306,-0.2152309075662767,-0.052704813104057134,-0.17247011217825658,0.3818570978318558,-0.2832820445107528,-0.20578483423125798,-0.13107541249040316,0.10553820289928116,0.04547490212642609,-0.46700290438392245,-1.2087619638910232,-1.3230526042931314,-1.230310921567925,-0.30538032678768634
490,-0.315969930604422,-0.2109136706037577,0.10251139369053047,0.8737330451144475,-1.681813274922371,-0.2487371198003729,-0.39300631616578,-0.7211579330558949,-1.2768127013436492,-1.80208517726319,-0.6989822328870046,-0.351777902642362,-0.27496513049910987,0.05507346487971894,-1.5896532520746258,0.9407670706970137,-0.32108710937801527,-0.2527891458445061,-0.2536579591033289,0.29321964197594047,-0.3987568594231551,-0.2993788950762825,-0.13174297023262416,0.0821442231424927,0.0268620074883572,-0.5469440060426987,-1.2800164901603277,-1.322535505274447,-1.230310921567925,-0.339458416976557
491,-0.3073840158230795,-0.20118670186627108,0.11901687543878421,0.8501329211900348,-1.6644302346995183,-0.2357215267859061,-0.3893193364566919,-0.712948818059812,-1.3577444629521138,-1.8285291390759673,-0.6852826971743057,-0.36420925497950246,-0.3029345520194863,0.044086090997593565,-1.6891519798004209,0.9005633810584073,-0.3761228699551106,-0.48162267671346604,-0.28475117707463327,0.26367382335730205,-0.4894870711400425,-0.3394906354384359,-0.13172706957476446,0.18172143236106894,0.10039672242532346,-0.5710637636134731,-1.2049237794476166,-1.3225463468101517,-1.230310921567925,-0.3418058794498735
492,-0.30809950872152475,-0.20199728259439514,0.10021168116937568,0.8168378893613139,-1.6861835181333276,-0.23517985416762607,-0.3893193364566919,-0.7348914210367632,-1.3577444629521138,-1.8285291390759673,-0.6965379852400806,-0.3840454563518513,-0.3045493545002599,0.04052478381891328,-1.7068531985396536,0.8742265338526287,-0.3645060392183037,-0.49409928115201285,-0.28647857807303906,0.26367382335730205,-0.49773527220521413,-0.32612005531771815,-0.22686079077701019,0.10391534491170742,0.06080211078744685,-0.567086370458493,-1.2780109733918872,-1.3908439807756843,-1.2907496765803017,-0.37648621868098986
493,-0.3309952814717714,-0.22793586589435913,0.11734853209470401,0.7986769629092844,-1.707667486859459,-0.28403456964902163,-0.4397978563835954,-0.7361886160951064,-1.368881454269945,-1.852151201753362,-0.6845019426854051,-0.36654800704016777,-0.2656794736123736,0.02385689849870415,-1.7049526594234832,0.8652265888232324,-0.32845054259389517,-0.4134478419526444,-0.2812963750778217,0.24890091404798284,-0.538976277531072,-0.31274947519700025,-0.2259680300601251,0.03447017219512221,0.006975481962017644,-0.5696749364089883,-1.276849519099054,-1.4558643033766137,-1.2907496765803017,-0.37716936940180423
494,-0.34244316784689466,-0.24090515754434103,0.10109130845225632,0.7262838778862035,-1.7425192583485165,-0.2967747964780246,-0.44806729058416195,-0.7392154045645741,-1.3765131774040766,-1.8463156962648382,-0.6909624682431591,-0.3988036469903907,-0.3044976742032706,-0.03570227364853149,-1.7086881364814615,0.8157393172787314,-0.33966621896346255,-0.44694751768866,-0.2726593700857928,0.26367382335730205,-0.5719690817917584,-0.32612005531771815,-0.1318219962465035,0.009960655088386257,0.007211079930718301,-0.6304844300408655,-1.271837694144932,-1.4567519500119965,-1.2907496765803017,-0.3763385176364019
495,-0.4182854150820868,-0.3106151001629943,0.05546400988082139,0.7550386781019168,-1.7884496575852378,-0.34729409153775703,-0.5047901254204992,-0.8152271627594363,-1.3696978711633638,-1.8419462434406706,-0.6794540017211149,-0.36015294365466627,-0.28121619213198873,-0.023346391381069472,-1.7056106984292507,0.9093552983406727,-0.2972474821564241,-0.42601359359513424,-0.24847575610811165,0.24890091404798284,-0.5472244785962436,-0.2993788950762825,-0.13148081818593518,-0.020739235327609424,0.04419849825857256,-0.6344894776441917,-1.1961852552983931,-1.4562176107373104,-1.2907496765803017,-0.40534937456436837
496,-0.42687132986342935,-0.32034206890048095,0.060738903593841105,0.7351373295315676,-1.8333517643017334,-0.3465695244855276,-0.520623910905431,-0.832632809885565,-1.419544939873339,-1.8678759818292043,-0.7004305939372892,-0.4105852873714671,-0.336981947148818,-0.1017135403473324,-1.7464734472257188,0.8792705626936316,-0.3910200422568282,-0.50681153870853,-0.2899333800698507,0.18980927681070597,-0.5802172828569301,-0.39297295592130704,-0.13134938278556388,0.06117008527182739,0.0636156617022356,-0.657590321690216,-1.1961676964638612,-1.3877603306480555,-1.2907496765803017,-0.3481354734511806
497,-0.5027135770986215,-0.39005201151913443,-0.0005849184246778367,0.6236998669411971,-1.8936782588216055,-0.41007085292977763,-0.6363179212972327,-0.9066374652787118,-1.4671810907849878,-1.8890015431053981,-0.7009102138306363,-0.3884981833484575,-0.3125590482469759,-0.09318429686601934,-1.7511854715470794,0.8593876202219615,-0.3923749594827414,-0.4766216817369731,-0.3054799890555029,0.18980927681070597,-0.6049618860524447,-0.4330846962834604,-0.13129470918175654,0.06384102648053509,0.03016658865756162,-0.7253617858745104,-1.1970077352317123,-1.3883244103381975,-1.2907496765803017,-0.3553893495603964
