,sent_no,sent_raw,syuzhet,bing,afinn,nrc,char_len,token_len,sent_clean,syuzhet_stdscaler,syuzhet_medianiqr,syuzhet_lnorm_stdscaler,syuzhet_lnorm_medianiqr,bing_stdscaler,bing_medianiqr,bing_lnorm_stdscaler,bing_lnorm_medianiqr,afinn_stdscaler,afinn_medianiqr,afinn_lnorm_stdscaler,afinn_lnorm_medianiqr,nrc_stdscaler,nrc_medianiqr,nrc_lnorm_stdscaler,nrc_lnorm_medianiqr,syuzhet_roll10,bing_roll10,afinn_roll10,nrc_roll10,mean_roll10,syuzhet_roll10_stdscale,bing_roll10_stdscale,afinn_roll10_stdscale,nrc_roll10_stdscale
629,629,"I had three large axes, and abundance of hatchets (for we carried the hatchets for traffic with the Indians); but with much chopping and cutting knotty hard wood, they were all full of notches, and dull; and though I had a grindstone, I could not turn it and grind my tools too.",-131.95,-229,-208,-52,278,52,i had three large axes  and abundance of hatchets  for we carried the hatchets for traffic with the indians   but with much chopping and cutting knotty hard wood  they were all full of notches  and dull  and though i had a grindstone  i could not turn it and grind my tools too ,0.0,0.0,0.27011997513053465,0.10747782463283417,0.0,0.0,0.2701199751305346,0.10747782463283409,0.0,0.0,0.2701199751305347,0.10747782463283402,0.0,0.0,0.2701199751305347,0.10747782463283402,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
630,630,"This cost me as much thought as a statesman would have bestowed upon a grand point of politics, or a judge upon the life and death of a man.",-131.95,-229,-208,-52,140,29,this cost me as much thought as a statesman would have bestowed upon a grand point of politics  or a judge upon the life and death of a man ,0.0,0.0,0.16933659453996147,-0.5460367642265823,0.0,0.0,0.16933659453996147,-0.5460367642265822,0.0,0.0,0.1693365945399615,-0.5460367642265825,0.0,0.0,0.1693365945399615,-0.5460367642265825,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
631,631,"At length I contrived a wheel with a string, to turn it with my foot, that I might have both my hands at liberty.",-131.95,-229,-208,-52,113,24,at length i contrived a wheel with a string  to turn it with my foot  that i might have both my hands at liberty ,0.0,0.0,0.12186616165309734,-0.8538516068052928,0.0,0.0,0.12186616165309733,-0.8538516068052928,0.0,0.0,0.12186616165309735,-0.853851606805293,0.0,0.0,0.12186616165309735,-0.853851606805293,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
632,632,Note.,-131.95,-229,-208,-52,5,1,note ,0.0,0.0,-6.210689585454583,-41.91635160680529,0.0,0.0,-6.210689585454583,-41.91635160680529,0.0,0.0,-6.210689585454584,-41.91635160680529,0.0,0.0,-6.210689585454584,-41.91635160680529,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
633,633,"I had never seen any such thing in England, or at least, not to take notice how it was done, though since I have observed, it is very common there; besides that, my grindstone was very large and heavy.",-131.95,-229,-208,-52,201,39,i had never seen any such thing in england  or at least  not to take notice how it was done  though since i have observed  it is very common there  besides that  my grindstone was very large and heavy ,0.0,0.0,0.2277617427084097,-0.16718772720663067,0.0,0.0,0.22776174270840968,-0.16718772720663067,0.0,0.0,0.22776174270840974,-0.16718772720663083,0.0,0.0,0.22776174270840974,-0.16718772720663083,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
634,634,This machine cost me a full week's work to bring it to perfection.,-131.95,-229,-208,-52,66,13,this machine cost me a full week own work to bring it to perfection ,0.0,0.0,-0.1111041166685899,-2.3645121419223494,0.0,0.0,-0.11110411666858995,-2.36451214192235,0.0,0.0,-0.11110411666858994,-2.3645121419223503,0.0,0.0,-0.11110411666858994,-2.3645121419223503,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
635,635,"April , .",-131.95,-229,-208,-52,9,3,april    ,0.0,0.0,-1.8054334135535879,-13.351134215500943,0.0,0.0,-1.8054334135535877,-13.351134215500945,0.0,0.0,-1.805433413553588,-13.351134215500945,0.0,0.0,-1.805433413553588,-13.351134215500945,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
636,636,"These two whole days I took up in grinding my tools, my machine for turning my grindstone performing very well.",-131.95,-229,-208,-52,111,20,these two whole days i took up in grinding my tools  my machine for turning my grindstone performing very well ,0.0,0.0,0.06680045950433489,-1.210916824196597,0.0,0.0,0.06680045950433489,-1.2109168241965973,0.0,0.0,0.06680045950433489,-1.2109168241965975,0.0,0.0,0.06680045950433489,-1.2109168241965975,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
637,637,April .,-131.95,-229,-208,-52,7,2,april  ,0.0,0.0,-2.9067474565288367,-20.49243856332703,0.0,0.0,-2.9067474565288367,-20.49243856332703,0.0,0.0,-2.906747456528837,-20.492438563327035,0.0,0.0,-2.906747456528837,-20.492438563327035,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
638,638,"Having perceived my bread had been low a great while, now I took a survey of it, and reduced myself to one biscuit cake a day, which made my heart very heavy.",-131.95,-229,-208,-52,158,32,having perceived my bread had been low a great while  now i took a survey of it  and reduced myself to one biscuit cake a day  which made my heart very heavy ,0.0,0.0,0.19069828933905036,-0.4075200850661625,0.0,0.0,0.19069828933905034,-0.4075200850661625,0.0,0.0,0.1906982893390504,-0.40752008506616266,0.0,0.0,0.1906982893390504,-0.40752008506616266,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
639,639,May .,-131.95,-229,-208,-52,5,2,may  ,0.0,0.0,-2.9067474565288367,-20.49243856332703,0.0,0.0,-2.9067474565288367,-20.49243856332703,0.0,0.0,-2.906747456528837,-20.492438563327035,0.0,0.0,-2.906747456528837,-20.492438563327035,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
640,640,"In the morning, looking towards the sea side, the tide being low, I saw something lie on the shore bigger than ordinary, and it looked like a cask; when I came to it, I found a small barrel, and two or three pieces of the wreck of the ship, which were driven on shore by the late hurricane; and looking towards the wreck itself, I thought it seemed to lie higher out of the water than it used to do.",-131.95,-229,-208,-52,399,80,in the morning  looking towards the sea side  the tide being low  i saw something lie on the shore bigger than ordinary  and it looked like a cask  when i came to it  i found a small barrel  and two or three pieces of the wreck of the ship  which were driven on shore by the late hurricane  and looking towards the wreck itself  i thought it seemed to lie higher out of the water than it used to do ,0.0,0.0,0.31459611917376584,0.39587665406427225,0.0,0.0,0.31459611917376584,0.3958766540642723,0.0,0.0,0.3145961191737659,0.39587665406427214,0.0,0.0,0.3145961191737659,0.39587665406427214,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
641,641,"I examined the barrel which was driven on shore, and soon found it was a barrel of gunpowder; but it had taken water, and the powder was caked as hard as a stone; however, I rolled it farther on shore for the present, and went on upon the sands, as near as I could to the wreck of the ship, to look for more.",-131.95,-229,-208,-52,308,64,i examined the barrel which was driven on shore  and soon found it was a barrel of gunpowder  but it had taken water  and the powder was caked as hard as a stone  however  i rolled it farther on shore for the present  and went on upon the sands  as near as i could to the wreck of the ship  to look for more ,0.0,0.0,0.2939464808679799,0.2619771975425331,0.0,0.0,0.2939464808679799,0.2619771975425332,0.0,0.0,0.29394648086798,0.261977197542533,0.0,0.0,0.29394648086798,0.261977197542533,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
642,642,ILL AND CONSCIENCE-STRICKEN,-131.95,-229,-208,-52,27,3,ill and conscience stricken,0.0,0.0,-1.8054334135535879,-13.351134215500943,0.0,0.0,-1.8054334135535877,-13.351134215500945,0.0,0.0,-1.805433413553588,-13.351134215500945,0.0,0.0,-1.805433413553588,-13.351134215500945,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
643,643,When I came down to the ship I found it strangely removed.,-131.95,-229,-208,-52,58,12,when i came down to the ship i found it strangely removed ,0.0,0.0,-0.15346234909071485,-2.6391776937618143,0.0,0.0,-0.15346234909071482,-2.6391776937618143,0.0,0.0,-0.15346234909071485,-2.6391776937618148,0.0,0.0,-0.15346234909071485,-2.6391776937618148,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
644,644,"The forecastle, which lay before buried in sand, was heaved up at least six feet, and the stern, which was broke in pieces and parted from the rest by the force of the sea, soon after I had left rummaging her, was tossed as it were up, and cast on one side; and the sand was thrown so high on that side next her stern, that whereas there was a great place of water before, so that I could not come within a quarter of a mile of the wreck without swimming I could now walk quite up to her when the tide was out.",-131.95,-229,-208,-52,510,105,the forecastle  which lay before buried in sand  was heaved up at least six feet  and the stern  which was broke in pieces and parted from the rest by the force of the sea  soon after i had left rummaging her  was tossed as it were up  and cast on one side  and the sand was thrown so high on that side next her stern  that whereas there was a great place of water before  so that i could not come within a quarter of a mile of the wreck without swimming i could now walk quite up to her when the tide was out ,0.0,0.0,0.3342624413697524,0.523399945989738,0.0,0.0,0.3342624413697524,0.5233999459897382,0.0,0.0,0.33426244136975247,0.523399945989738,0.0,0.0,0.33426244136975247,0.523399945989738,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
645,645,"I was surprised with this at first, but soon concluded it must be done by the earthquake; and as by this violence the ship was more broke open than formerly, so many things came daily on shore, which the sea had loosened, and which the winds and water rolled by degrees to the land.",-131.95,-229,-208,-52,282,54,i was surprised with this at first  but soon concluded it must be done by the earthquake  and as by this violence the ship was more broke open than formerly  so many things came daily on shore  which the sea had loosened  and which the winds and water rolled by degrees to the land ,0.0,0.0,0.2748264453996596,0.13799621928166353,0.0,0.0,0.2748264453996596,0.13799621928166364,0.0,0.0,0.2748264453996597,0.1379962192816635,0.0,0.0,0.2748264453996597,0.1379962192816635,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
646,646,"This wholly diverted my thoughts from the design of removing my habitation, and I busied myself mightily, that day especially, in searching whether I could make any way into the ship; but I found nothing was to be expected of that kind, for all the inside of the ship was choked up with sand.",-131.95,-229,-208,-52,292,54,this wholly diverted my thoughts from the design of removing my habitation  and i busied myself mightily  that day especially  in searching whether i could make any way into the ship  but i found nothing was to be expected of that kind  for all the inside of the ship was choked up with sand ,0.0,0.0,0.2748264453996596,0.13799621928166353,0.0,0.0,0.2748264453996596,0.13799621928166364,0.0,0.0,0.2748264453996597,0.1379962192816635,0.0,0.0,0.2748264453996597,0.1379962192816635,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
647,647,"However, as I had learned not to despair of anything, I resolved to pull everything to pieces that I could of the ship, concluding that everything I could get from her would be of some use or other to me.",-131.95,-229,-208,-52,204,40,however  as i had learned not to despair of anything  i resolved to pull everything to pieces that i could of the ship  concluding that everything i could get from her would be of some use or other to me ,0.0,0.0,0.23199756595062224,-0.13972117202268422,0.0,0.0,0.23199756595062218,-0.1397211720226842,0.0,0.0,0.23199756595062224,-0.13972117202268441,0.0,0.0,0.23199756595062224,-0.13972117202268441,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
648,648,May .,-131.95,-229,-208,-52,5,2,may  ,0.0,0.0,-2.9067474565288367,-20.49243856332703,0.0,0.0,-2.9067474565288367,-20.49243856332703,0.0,0.0,-2.906747456528837,-20.492438563327035,0.0,0.0,-2.906747456528837,-20.492438563327035,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
649,649,"I began with my saw, and cut a piece of a beam through, which I thought held some of the upper part or quarter-deck together, and when I had cut it through, I cleared away the sand as well as I could from the side which lay highest; but the tide coming in, I was obliged to give over for that time.",-131.95,-229,-208,-52,298,62,i began with my saw  and cut a piece of a beam through  which i thought held some of the upper part or quarter deck together  and when i had cut it through  i cleared away the sand as well as i could from the side which lay highest  but the tide coming in  i was obliged to give over for that time ,0.0,0.0,0.2906158940444661,0.24038051100676877,0.0,0.0,0.290615894044466,0.2403805110067688,0.0,0.0,0.2906158940444661,0.24038051100676863,0.0,0.0,0.2906158940444661,0.24038051100676863,-131.9500000000005,-229.0,-208.0,-52.0,-155.23750000000013,0.0,0.0,0.0,0.0
