,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
462,462,"""Two studies. One of them I call 'Montauk Point the Gulls,' and the other I call 'Montauk Point the Sea.' """,0.009454013164833788,0.0038969035487275306,-0.04699202166585186,0.09691993486998252,0.14780170697528977,0.0049219928105979785,-0.09818457851982365,-0.003849933401969643,0.012714109805242875,0.045352380712350225,-0.039888544798491285,0.1781173581296796,-0.00036544049130451066,-0.2901917128465579,-0.30471762092588794,1.430931878588602,1.15851490475608,-0.05428181636911298,0.9820570309698681,0.1557322243815942,-0.292758912521223,0.17973902022184937,0.23524439348286116,-0.2812886938267213,0.3418176481707399,-0.06446186271115988,1.3418389100812722,-0.7556902360176659,0.580197601627852,0.6053062284772793,0.4017958843512709
463,463,The sister Catherine sat down beside me on the couch.,0.011656890018775462,0.006189199753861261,-0.043968059774218686,0.09852575919222187,0.14537999568117804,0.0049219928105979785,-0.0972158460504345,-0.002407703829820697,0.012714109805242875,0.045377569276800256,-0.039888544798491285,0.17440411759498833,0.033844508926368554,-0.25549912166494837,-0.2508784922495923,1.392121250642456,1.1558623448875847,-0.05428181636911298,0.9820570309698681,0.18078761256989298,-0.2509227093760401,0.2012409947155541,0.23524439348286116,-0.22441494769118897,0.36052508377262743,-0.01338222880551504,1.344242114779539,-0.652362202671293,0.5823862223868307,0.6757141001964548,0.44643659101714456
464,464,"""Do you live down on Long Island, too?"" she inquired.",0.01551192451317339,0.010200718112845288,-0.04391642464760318,0.08674589077122313,0.14230660381077173,0.004941032690499213,-0.09554187620755537,-0.0003625827317571039,0.014161563917762405,0.045376087596538495,-0.03801708973079757,0.17477635697293423,0.060376549517807514,-0.22859276099733672,-0.2784184583389535,1.3336121605451428,0.9887896650318733,-0.0696393348196606,0.9820570309698681,0.22463454189941562,-0.2509227093760401,0.2442449437029635,0.23524439348286116,-0.22430487428579263,0.3598892001496707,0.039288730535503046,1.4485334700844954,-0.5495963110069737,0.5824373071418368,0.6757141001964548,0.4509376281653288
465,465,"""I live at West Egg.""",0.027077027996367173,0.022235273189797372,-0.02541319218942483,0.09293978458557495,0.14820210393953856,0.0049778094682843815,-0.08846112576962735,0.012046620503982978,0.012829248200556928,0.05275448488007103,-0.03934116416987977,0.1747878300044849,0.18418472110056724,-0.10303787551000773,-0.08895516723745285,1.3933866489102387,1.0286315527455896,-0.045382414378057484,0.9820570309698681,0.35617532988798356,-0.08357789679530887,0.39475876515889646,0.23524439348286116,-0.22435449468884863,0.3537740522545825,0.061096221662585604,1.5027019527199883,-0.5464585255993759,0.6441372965072921,0.7461219719156303,0.5622249136876242
466,466,"""Really? I was down there at a party about a month ago. At a man named Gatsby's. Do you know him?""",0.03221707398889774,0.027583964335109408,-0.024221768748663188,0.10577490898975957,0.1514080410119031,0.016658507093848814,-0.08589000763435216,0.020249713328459148,0.012197631860548407,0.059528356616802766,-0.03869706682048102,0.16669366077002953,0.2541734719993893,-0.03206170736080916,0.005151572908630472,1.4273192723498613,1.1549575452727783,0.02989307583011142,1.1373959473738002,0.41463790232734704,-0.04174169365012602,0.48076666313371536,0.3580207953477618,-0.22428669032699983,0.37401743287075545,0.17640568634835938,1.3695708254933514,-0.44597291474719447,0.7058316423605824,0.7461219719156303,0.5956054781946553
467,467,"""I live next door to him.""",0.03552138926981025,0.031022408642810008,-0.021322778062699346,0.10371027771830896,0.15527670409405875,0.019693287944675647,-0.08589000763435216,0.020249713328459148,0.009592214458013256,0.06515614867105798,-0.042506261102401494,0.1602156472745746,0.28084053657018065,-0.00501841776476798,0.03313040256267696,1.4631012027832775,1.1549575452727783,0.05478810419377301,1.1969682569588487,0.45222098460979493,9.450949505683378e-05,0.48076666313371536,0.388714895813987,-0.1673861199653666,0.28866215535682105,0.20304652356183422,1.3658429430820815,-0.4548582755748481,0.6480218562789658,0.7109180360560425,0.5941884494861686
468,468,"""Well, they say he's a nephew or a cousin of Kaiser Wilhelm's. That's where all his money comes from.""",0.03552138926981025,0.031022408642810008,-0.021322778062699346,0.10371027771830896,0.1553843970706498,0.019693287944675647,-0.08589000763435216,0.020249713328459148,0.009592214458013256,0.05813631801087298,-0.042506261102401494,0.15747138272927658,0.28084053657018065,-0.00501841776476798,0.03313040256267696,1.4643863489928077,1.1549575452727783,0.05478810419377301,1.1969682569588487,0.45222098460979493,9.450949505683378e-05,0.48076666313371536,0.388714895813987,-0.16848809537849033,0.2647887054420918,0.25514264592233676,1.3652436979254938,-0.4614655310791002,0.6590251710572934,0.6757141001964548,0.6380577984930101
469,469,"""Really?""",0.03735711998142831,0.03293265548042145,-0.024169832572221914,0.10216180426472099,0.1516814154909419,0.019693287944675647,-0.08858112717838051,0.019763632035690464,0.0010653938678982199,0.05864638644098615,-0.04656500463369383,0.15178693737901677,0.29480828634228895,0.009146392204826314,0.006751708991957678,1.433723923597455,1.1401367452233229,0.05478810419377301,1.1408029448541392,0.47310047476671047,-0.04174169365012602,0.4162607396526012,0.388714895813987,-0.16803277468823108,0.22023847128159268,0.23132792793643975,1.3821416033435785,-0.48128235419687415,0.5985597704988356,0.6053062284772793,0.6438729921411821
470,470,She nodded.,0.03368565855819219,0.029112161805198572,-0.024169832572221914,0.1000283519508887,0.15105458714001446,0.019693287944675647,-0.08961964726841017,0.01763184528077664,0.002486530632917393,0.05725805203571079,-0.0457784800004854,0.14931227898098803,0.3018494405991341,0.016286884670833474,0.006751708991957678,1.4072893954701093,1.1514160482532279,0.05478810419377301,1.1408029448541392,0.43134149445287934,-0.04174169365012602,0.39475876515889646,0.388714895813987,-0.11127458024078705,0.23763744015502264,0.18585376103727397,1.3797017530073519,-0.47928042075083005,0.5957615840534427,0.6053062284772793,0.648398124893264
471,471,"""I' scared of him. I'd hate to have him get anything on me.""",0.03221707398889774,0.027583964335109422,-0.02787313812745988,0.0980210715480895,0.1479176840270032,0.022640656482215693,-0.09178155083035057,0.016962070476205838,0.000807005365167462,0.05727175757813213,-0.04670186079748884,0.1430329237730547,0.281284453964016,-0.00456823748315721,-0.036592907526640864,1.3812941888399095,1.1335974924840675,0.07483824303096862,1.2367605039767549,0.41463790232734704,-0.08357789679530887,0.37325679066519174,0.41940899628021217,-0.1112629987504093,0.23287466835422282,0.18611504642476084,1.3780771231231552,-0.49846886003554014,0.595242793919125,0.6053062284772793,0.6498073774975586
472,472,This absorbing information about my neighbor was interrupted by Mrs. McKee's pointing suddenly at Catherine:,0.0340528047005158,0.02949421117272086,-0.02372145626932413,0.10192093061638509,0.1548376481125721,0.02599882599146319,-0.09178155083035057,0.02036463952558663,0.000807005365167462,0.05755401766799867,-0.04670186079748884,0.14507781390149357,0.30871656994353974,0.023250897041270417,0.015213818197016135,1.4999186697380085,1.2155959426276473,0.12093487831793988,1.2367605039767549,0.4355173924842626,-0.04174169365012602,0.37325679066519174,0.45010309674643734,-0.11112173853111396,0.3263322399172365,0.2641416468956232,1.2601916167472427,-0.3910889344844378,0.5957682839956867,0.6053062284772793,0.6896934424189344
473,473,"""Chester, I think you could do something with her,"" she broke out, but Mr. McKee only nodded in a bored way and turned his attention to Tom.",0.03772426612375192,0.033314704847943744,-0.02372145626932413,0.10329735146401882,0.15403409282570038,0.02928780300163552,-0.09327047300396216,0.023234026381736658,0.000807005365167462,0.05740622006188745,-0.04670186079748884,0.14616271254637175,0.3571022744889399,0.07231923813506144,0.015213818197016135,1.4841358509781952,1.2353588616706137,0.16158828939999675,1.2367605039767549,0.47727637279809354,-0.04174169365012602,0.351754816171487,0.4807971972126625,-0.11109774344914346,0.32695390464405116,0.29550973379176176,1.2751526475679076,-0.3870675583637823,0.5957566042669814,0.640510164336867,0.7241584500949693
474,474,"""I'd like to do more work on Long Island if I could get the entry. All I ask is that they should give me a start.""",0.0311156355619269,0.026437816232542558,-0.02664877176552308,0.10123272019256822,0.14792320674375145,0.020092933629460637,-0.09512901538538611,0.014168045060795146,-0.005824966204922011,0.057087288385542174,-0.05042375770012644,0.14620116488091647,0.28702422135978517,0.0012525078593096728,-0.01469680884537019,1.3985438029490138,1.1924981827331267,0.05914098635695938,1.1730750262035892,0.40211020823319754,-0.08357789679530887,0.30875086718407757,0.388714895813987,-0.11107466367850927,0.32805873491153137,0.3093287433112316,1.115231428662219,-0.27702757617467516,0.5353600375950601,0.5701022926176916,0.7337127248497911
475,475,"""Ask Myrtle,"" said Tom, breaking into a short shout of laughter as Mrs. Wilson entered with a tray.",0.028178466423338003,0.02338142129236425,-0.030009664604994785,0.0960711420139417,0.14361548768010918,0.020092933629460637,-0.09735328499318824,0.01738221050832761,-0.012930650030017875,0.06410156274474554,-0.0546446126200385,0.1442333557588275,0.2559883249895179,-0.030221250011032125,-0.051329695915639656,1.3751268501508542,1.1238912098306473,0.05914098635695938,1.0950765639187814,0.36870302398213267,-0.12541409994049174,0.26574691819666824,0.388714895813987,-0.05427259202455748,0.3102502874418152,0.3348480641363429,1.0614329982224233,-0.27265867148783435,0.5970721786719436,0.640510164336867,0.803938062816068
476,476,"""She' give you a letter of introduction, won't you, Myrtle?""",0.032400647060059545,0.027774989018870565,-0.026985702713361613,0.108975087460508,0.14697329946305085,0.014090867764891827,-0.09541582005440992,0.026640363503154414,-0.011832498893412152,0.0713210498202036,-0.05708633247349724,0.1437347326477889,0.2818607993979045,-0.003983760836519688,-0.021419068873253195,1.4192734690626194,1.2901686478475558,0.012578751200925957,1.2808162239781054,0.4167258513430385,-0.08357789679530887,0.30875086718407757,0.32732669488153665,0.002593964077212375,0.31511186896712146,0.4360429002422939,1.1141597962511618,-0.2705099106536617,0.6585757384153452,0.7109180360560425,0.8422534139488397
477,477,"""Do what?"" she asked, startled.",0.03148278170425052,0.026819865600064847,-0.026985702713361613,0.11909178069061596,0.1399014606669048,0.00804973052988375,-0.09664198539435502,0.026300295001818186,-0.009858697830885523,0.07766560470108844,-0.05472908084210806,0.13948238885622657,0.2668764527030932,-0.019179510109917832,-0.021419068873253195,1.421473138178808,1.3139056335977164,-0.0188755874971646,1.2808162239781054,0.4062861062645808,-0.08357789679530887,0.28724889269037285,0.26593849394908636,0.002679677295003143,0.29234039097916337,0.4485720526703422,0.9537066370392727,-0.16916766408503323,0.658824349783499,0.7109180360560425,0.8408926437347992
478,478,"""You' give McKee a letter of introduction to your husband, so he can do some studies of him.""",0.03790783919491373,0.03350572953170489,-0.023476144796717,0.1225328328097003,0.14479458770586254,0.017477197792775352,-0.09664198539435502,0.030448942314518352,-0.009858697830885523,0.08504881744547171,-0.05472908084210806,0.13593492319831899,0.3342278390023233,0.049122084898777306,0.0181489714828258,1.4564549458886347,1.3336667003303235,0.07418563275474123,1.3650641921351696,0.47936432181378524,-0.04174169365012602,0.28724889269037285,0.3580207953477618,0.059481645360844215,0.3552963150023045,0.5556610579043071,0.9522373034076003,-0.060989913419977185,0.7206267649308358,0.7813259077752182,0.8710865891470002
479,479,His lips moved silently for a moment as he invented.,0.036072108483295666,0.03159548269409345,-0.02657683459978642,0.12482686755575653,0.14485533759009342,0.017477197792775352,-0.0996437216817213,0.02413271156255318,-0.007016424300847178,0.07778228702170256,-0.05170142334322404,0.1402879300600358,0.31712090910405255,0.03177380653428024,-0.014158198181922928,1.4570710385519023,1.3740038088869693,0.07418563275474123,1.3650641921351696,0.45848483165686965,-0.08357789679530887,0.2227429692092588,0.3580207953477618,0.0032007611518859863,0.2872479225463536,0.4811017940860904,0.8927694394178075,-0.05951008410607739,0.6607429097719946,0.7109180360560425,0.7865630726731336
480,480,""" 'George B. Wilson at the Gasoline Pump,' or something like that.""",0.036072108483295666,0.03159548269409345,-0.02657683459978642,0.12482686755575653,0.14642931186334732,0.017477197792775352,-0.0996437216817213,0.02413271156255318,-0.007016424300847178,0.07596611744084207,-0.05170142334322404,0.13941904990709084,0.31712090910405255,0.03177380653428024,-0.014158198181922928,1.4796452822810475,1.3714396817944081,0.07418563275474123,1.3650641921351696,0.45848483165686965,-0.08357789679530887,0.2227429692092588,0.3580207953477618,-0.05352639082574733,0.1978900852494775,0.5057904367698168,0.7698313248225205,-0.14500454688197026,0.658248503206523,0.640510164336867,0.8092167216220758
481,481,"Catherine leaned close to me and whispered in my ear: ""Neither of them can stand the person they're married to.""",0.042497165973958875,0.034460852950510615,-0.01779488811118956,0.12675385674244377,0.14805851330408382,0.020521379561890846,-0.09778517930029733,0.02828135887525335,-0.007726992683356765,0.0762954208790197,-0.052753596919127746,0.1345400171302427,0.33045444138944835,0.039285831422069435,0.0026290996105048795,1.5000560675953787,1.390256903305085,0.05924861573654436,1.3650641921351696,0.489804066892243,0.041930712640239516,0.26574691819666824,0.388714895813987,-0.05301073770291524,0.17536550887280725,0.5564667276484213,0.8751981771213705,-0.05024851512243777,0.6708161604709799,0.640510164336867,0.9203680004154344
482,482,"""Can't they?""",0.045067188970224166,0.037135198523166636,-0.01779488811118956,0.13274128742965052,0.15073150821024134,0.02635174186830309,-0.09620732739163072,0.032251964784206846,-0.004411006898312028,0.08223992208922755,-0.04860271633794941,0.12554430282070428,0.3459498180016379,0.05499982033940047,0.0026290996105048795,1.549150536855102,1.459752759908472,0.09644613815148834,1.4095699120871574,0.5190353531119246,0.041930712640239516,0.30875086718407757,0.45010309674643734,-0.0528650418746953,0.1719894964632737,0.5513529077207224,0.8845491916458367,0.04199393193671341,0.7325696590339431,0.7109180360560425,1.0023629946722246
483,483,"""Can't stand them.""",0.048187931179974865,0.040382618147106086,-0.015015989402285943,0.12998844573438303,0.1576625177293068,0.03233872796816638,-0.09573512115893791,0.03680473782287168,-0.008852059288996943,0.08276814110254736,-0.049831898360984464,0.13100819919549614,0.38277732033268386,0.09234689346750959,0.06232981884031743,1.612863954681029,1.4501789774960505,0.12316628649849597,1.4095699120871574,0.5545304863786812,0.08376691578542238,0.3302528416777823,0.5114912976788877,0.003925590934801208,0.15164380844185912,0.6406970325006887,0.8168584657738696,0.15124959613104882,0.7333498925666891,0.7813259077752182,1.0070775124955784
484,484,She looked at Myrtle and then at Tom.,0.05039080803391654,0.042674914352239815,-0.015015989402285943,0.13601028694278064,0.15988541122048117,0.035088585201352586,-0.09707775997261715,0.03830254645756588,-0.008259918970238953,0.0827666594222856,-0.04861117500090883,0.13607022605356733,0.36856889848320157,0.10369889503825698,0.038342969151884856,1.6234213601061873,1.508709047775796,0.13232970076308656,1.4095699120871574,0.57958587456698,0.08376691578542238,0.30875086718407757,0.5421853981451129,0.003986069409627744,0.19356603721936386,0.5804683684282291,0.8765290916373432,0.15062988134085045,0.7332207352320853,0.7109180360560425,0.9722447485257961
