,sent_raw
1041,"His eyes, meanwhile, roved very slowly all around the room he completed the arc by turning to inspect the people directly behind."
1042,"I think that, except for my presence, he would have taken one short glance beneath our own table."
1043,"""Look here, old sport,"" said Gatsby, leaning toward me, ""I' afraid I made you a little angry this morning in the car."""
1044,"There was the smile again, but this time I held out against it."
1045,"""I don't like mysteries,"" I answered."
1046,"""And I don't understand why you won't come out frankly and tell me what you want. Why has it all got to come through Miss Baker?"""
1047,"""Oh, it's nothing underhand,"" he assured me."
1048,"""Miss Baker's a great sportswoman, you know, and she'd never do anything that wasn't all right."""
1049,"Suddenly he looked at his watch, jumped up and hurried from the room leaving me with Mr. Wolfshiem at the table."
1050,"""He has to telephone,"" said Mr. Wolfshiem, following him with his eyes."
1051,"""Fine fellow, isn't he? Handsome to look at and a perfect gentleman."""
1052,"""Yes."""
1053,"""He's an Oggsford man."""
1054,"""He went to Oggsford College in England. You know Oggsford College?"""
1055,"""I've heard of it."""
1056,"""It's one of the most famous colleges in the world."""
1057,"""Have you known Gatsby for a long time?"""
1058,I inquired.
1059,"""Several years,"" he answered in a gratified way."
1060,"""I made the pleasure of his acquaintance just after the war. But I knew I had discovered a man of fine breeding after I talked with him an hour. I said to myself: 'There's the kind of man you'd like to take home and introduce to your mother and sister.' """
1061,He paused.
1062,"""I see you're looking at my cuff buttons."""
1063,"I hadn't been looking at them, but I did now."
1064,They were composed of oddly familiar pieces of ivory.
1065,"""Finest specimens of human molars,"" he informed me."
1066,"""Well!"""
1067,I inspected them.
1068,"""That's a very interesting idea."""
1069,"""Yeah."""
1070,He flipped his sleeves up under his coat.
1071,"""Yeah, Gatsby's very careful about women. He would never so much as look at a friend's wife."""
1072,When the subject of this instinctive trust returned to the table and sat down Mr. Wolfshiem drank his coffee with a jerk and got to his feet.
1073,"""I have enjoyed my lunch,"" he said, ""and I' going to run off from you two young men before I outstay my welcome."""
1074,"""Don't hurry, Meyer,"" said Gatsby, without enthusiasm."
1075,Mr. Wolfshiem raised his hand in a sort of benediction.
1076,"""You're very polite but I belong to another generation,"" he announced solemnly."
1077,"""You sit here and discuss your sports and your young ladies and your """
1078,"He supplied an imaginary noun with another wave of his hand ""As for me, I am fifty years old, and I won't impose myself on you any longer."""
1079,As he shook hands and turned away his tragic nose was trembling.
1080,I wondered if I had said anything to offend him.
1081,"""He becomes very sentimental sometimes,"" explained Gatsby."
1082,"""This is one of his sentimental days. He's quite a character around New York a denizen of Broadway."""
1083,"""Who is he anyhow an actor?"""
1084,"""A dentist?"""
1085,"""Meyer Wolfshiem? No, he's a gambler."""
1086,"Gatsby hesitated, then added coolly: ""He's the man who fixed the World's Series back in ."""
1087,"""Fixed the World's Series?"""
1088,I repeated.
1089,"The idea staggered me. I remembered of course that the World's Series had been fixed in but if I had thought of it at all I would have thought of it as a thing that merely happened, the end of some inevitable chain."
1090,It never occurred to me that one man could start to play with the faith of fifty million people with the single-mindedness of a burglar blowing a safe.
1091,"""How did he happen to do that?"""
1092,I asked after a minute.
1093,"""He just saw the opportunity."""
1094,"""Why isn't he in jail?"""
1095,"""They can't get him, old sport. He's a smart man."""
1096,I insisted on paying the check.
1097,As the waiter brought my change I caught sight of Tom Buchanan across the crowded room.
1098,"""Come along with me for a minute,"" I said."
1099,"""I've got to say hello to someone."""
1100,When he saw us Tom jumped up and took half a dozen steps in our direction.
1101,"""Where've you been?"" he demanded eagerly."
1102,"""Daisy's furious because you haven't called up."""
1103,"""This is Mr. Gatsby, Mr. Buchanan."""
1104,"They shook hands briefly and a strained, unfamiliar look of embarrassment came over Gatsby's face."
1105,"""How've you been, anyhow?"" demanded Tom of me."
1106,"""How'd you happen to come up this far to eat?"""
1107,"""I've been having lunch with Mr. Gatsby."""
1108,"I turned toward Mr. Gatsby, but he was no longer there."
1109,"One October day in nineteen-seventeen (said Jordan Baker that afternoon, sitting up very straight on a straight chair in the tea-garden at the Plaza Hotel) I was walking along from one place to another half on the sidewalks and half on the lawns."
1110,I was happier on the lawns because I had on shoes from England with rubber nobs on the soles that bit into the soft ground.
1111,"I had on a new plaid skirt also that blew a little in the wind and whenever this happened the red, white and blue banners in front of all the houses stretched out stiff and said tut-tut-tut-tut in a disapproving way."
1112,The largest of the banners and the largest of the lawns belonged to Daisy Fay's house.
1113,"She was just eighteen, two years older than me, and by far the most popular of all the young girls in Louisville."
1114,"She dressed in white, and had a little white roadster and all day long the telephone rang in her house and excited young officers from Camp Taylor demanded the privilege of monopolizing her that night, ""anyways, for an hour!"""
1115,"When I came opposite her house that morning her white roadster was beside the curb, and she was sitting in it with a lieutenant I had never seen before."
