,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
167,167,she called you a didactic katydid.,-0.07352906993000952,-0.07200425207927659,-0.018100817473882248,0.1089622584731176,-0.10711127212496921,-0.06450352845265277,0.1437622958501564,0.013983950685498113,-0.19822720348477865,-0.23221205748934023,-0.06030846928632943,-0.07190261798758822,-0.011292747014548203,-0.4037111855964718,0.36519081841293366,-0.10913900330678562,0.11458956674138517,-0.2092464736737638,-0.9800562470252905,-0.3383173834542224,0.25464888405962044,0.817027819922118,-0.8382207064023425,-1.0722900725025795,-0.7396976159119126,-0.6823007581851604,-0.05137956731586761,-1.1853863313543453,-2.261073369040705,-0.483842984711199,-0.4697320677594397
168,168,"She hardly ever smiled, and when she did, it was a sign of pain.",-0.10725723979325694,-0.1078460480096312,-0.02204170594775396,0.11250725778042445,-0.10466834729598976,-0.08291360660016256,0.14150622071595412,-0.00415648999373818,-0.20265608409265884,-0.2736894461536108,-0.06470726718243743,-0.04213966458800797,-0.43637221347268085,-0.8171336136673366,0.20817324826664013,-0.24954407703426812,0.04868174740873324,-0.2531319813095689,-0.9800562470252905,-0.6388082673999788,0.25464888405962044,0.817027819922118,-0.8382207064023425,-1.3057941537856605,-0.8440234456646516,-0.8833560531217468,-0.7090193014793359,-0.9713460021049759,-2.277544864994368,-0.483842984711199,-0.862026963915314
169,169,"shed criticize ferociously our projects, and with eyes expressionless sit on her tumbled bed spreading her swollen feet, scratching her head with psoriatic fingernails, and moan, murmuring dreadful words in monotone.",-0.06757703995414233,-0.06567922926803754,0.03954757419404819,0.15058317626631257,-0.07811139028418089,-0.047285164756435745,0.16145882068393688,0.004036139705350541,-0.15710188355446242,-0.2319270039313868,-0.029653996947763193,-0.04556759856248552,0.043271127541002465,-0.35064362697815493,0.7160144239325907,-0.0308644833327386,0.4577348520222745,0.024142657484807952,-0.9800562470252905,-0.2852895804049714,0.6072967555707567,0.9673913280441662,-0.6455962092852101,-1.070997408282286,-0.8545846487300085,-0.7937038444209318,-0.17073041853624993,-0.7557087877006594,-1.9030667278641848,-0.13614946317138066,-0.6732501720745888
170,170,"she was my darling: difficult, morose but still my darling.",-0.05964099998631941,-0.05724586551971882,0.03954757419404819,0.13778178987881567,-0.07793802142535008,-0.030352131220138006,0.16145882068393688,0.004036139705350541,-0.14950951679809635,-0.19740198770631906,-0.022581222677204662,-0.04164545873755144,0.11110293933735206,-0.28467198038944624,0.7160144239325907,0.07200793937984358,0.2408016839190407,0.12217404615608501,-0.9800562470252905,-0.21458584300596992,0.6072967555707567,0.9673913280441662,-0.5492839607266439,-1.0649754878065911,-0.9539548472729203,-0.556407874291107,-0.1373502096706333,-0.9569737334458174,-1.6188291603759228,0.2115440583684372,-0.5397966424094865
171,171,you remember those almost unruffled evenings when we played,-0.05269696501447436,-0.04986667223993993,0.07160292922130947,0.14073595596823804,-0.08222496048007531,-0.013728325384863722,0.17574241300827625,0.00517058614310809,-0.1305285999071812,-0.1979071193788689,0.009953136069080906,-0.019271919309955258,0.1772760329747854,-0.2203135646031055,1.0201654223411085,0.016330254511525873,0.2565287074076071,0.033212010529689015,-1.2351616690877831,-0.06434040103309177,0.842395336578181,1.1177548361662142,-0.5492839607266439,-0.8325994561282213,-0.9989041117351845,-0.5430309549972312,-0.13824297509919256,-0.7620847368231655,-1.6453723150432138,-0.13614946317138066,-0.4368280387099656
172,172,"Mah-jongg, or she tried on your furs, which made her almost fetching; and the mirrors smiled, the lights were merciful, the shadows mild.",-0.07749708991392099,-0.07622093395343596,0.03685755963574256,0.12596512552112626,-0.07871030088741457,-0.04777925728973061,0.1360521838511801,-0.019032721583200383,-0.15161850756375359,-0.19616535830049162,-0.025100134165593327,-0.03885173590473082,-0.10209379578880481,-0.49202217922883895,0.7655188348024133,-0.07337612361848977,-0.10697891466961944,-0.17533854807977023,-1.2351616690877831,-0.2852895804049714,0.6072967555707567,0.7418460658610939,-0.7419084578437762,-0.8324808646932877,-1.1129532065714438,-0.8901449937944999,-0.3154298912637202,-0.9929022716677433,-1.6453658300966405,-0.483842984711199,-0.584697183546944
173,173,"sometimes id help her with a latin text, or shed be reading in her bedroom, next to my fluorescent lair, and you would be in your own study, twice removed from me, and i would hear both voices now and then: mother, whats grimpen?",-0.08543312988174391,-0.08465429770175471,0.03685755963574256,0.09051513244805803,-0.09458143187310686,-0.04777925728973061,0.15201553550883878,0.015327092458503508,-0.15161850756375359,-0.19412177580781068,-0.02510013416559333,-0.010233282499343752,-0.158845961246193,-0.5472180188142446,0.7655188348024133,-0.11988458441965898,-0.09648601326660802,-0.17533854807977023,-1.2351616690877831,-0.3559933178039728,0.6072967555707567,0.7418460658610939,-0.7419084578437762,-0.832420960724465,-1.085924766865573,-0.9225116833023334,-0.4974299662459905,-1.026016775343669,-1.6447554177290111,-0.483842984711199,-0.297652331130956
174,174,what is what?,-0.08245711489381032,-0.08149178629613517,0.03685755963574256,0.06359939696665431,-0.103880307028577,-0.04777925728973061,0.12874622565141744,-0.018112321643132943,-0.15392333318622184,-0.23555934081324953,-0.036299686063499384,-0.054651913172004976,-0.5873097796739669,-0.963931989100483,0.3789613230029881,-0.26104142239337136,0.004131528187307773,-0.49192156534954784,-1.9785532119631692,-0.46204892390247504,0.48974746506704464,0.29075554149494975,-0.8382207064023425,-1.0672263553511698,-1.191135249049374,-1.1425636071472307,-0.5097134340100743,-1.0276069614707755,-2.016641767694563,-0.483842984711199,-0.02199916802928916
175,175,grim pen.,-0.07948109990587672,-0.07832927489051565,0.023579353638500014,-0.006644107826277283,-0.15538661890667277,-0.03540364510659045,0.0994885453612386,-0.035171827509034206,-0.20706990048078433,-0.2355782046516435,-0.08154820181083801,-0.11639836631867394,-0.6358366837436217,-1.0111281302700417,0.3098528924053937,-0.3838496989588872,-0.1803899139146726,-0.4518095569856207,-2.35043007300332,-0.4355350223778493,0.37219817456333265,0.1403920333729017,-0.6455962092852101,-0.8316744007448951,-1.2826576080726209,-1.2812021863359453,-0.004530806556812286,-1.0270618096280235,-2.017048474473193,-0.483842984711199,0.09745955370852437
176,176,"pause, and your guarded scholium.",-0.07253706493403166,-0.07095008161073676,0.005845526424951371,-0.009926514592302123,-0.1235655529085469,-0.03540364510659045,0.0994885453612386,-0.029676183680840792,-0.19568135034623524,-0.20121248306190273,-0.05915068691672698,-0.10516129611381918,-0.5534793317767028,-0.9310292802753574,0.18563504482554213,-0.16698959439085764,-0.1842835377437989,-0.4518095569856207,-2.35043007300332,-0.417859088028099,0.25464888405962044,0.1403920333729017,-0.6455962092852101,-0.596141593750676,-1.2817620989404293,-1.0617199032591358,0.2716270117349086,-0.8027611776376049,-1.6435482784672117,-0.13614946317138066,0.2878830965237178
177,177,then again:,-0.06063300498229728,-0.05830003598825866,0.02289497087731668,-0.0013470910835370353,-0.08408473551116934,-0.06926971217918593,0.0994885453612386,-0.026722342012717358,-0.19568135034623524,-0.19589078465275708,-0.05915068691672698,-0.102816288551043,-0.4551816977649511,-0.8354272817470134,0.3012755675805653,0.055095532042374974,-0.07314105500943396,-0.641224195143968,-2.0788496124621143,-0.45321095672759987,0.37219817456333265,0.1403920333729017,-0.8382207064023425,-0.596747862137103,-1.4623659564915927,-1.1283748603585007,0.47364538564100395,-1.03726757820539,-1.2763786649442386,0.2115440583684372,0.15564261618403283
178,178,"mother, whats chtonic?",-0.07253706493403166,-0.07095008161073676,0.02289497087731668,0.0577362307049101,-0.04805553448505951,-0.06926971217918593,0.10853828211386089,-0.017598610048676692,-0.16531188332077093,-0.15516794952424565,-0.025899317119902586,-0.09656679774781887,-0.5445015451719444,-0.9222976932905343,0.3012755675805653,0.06252436024137699,-0.10854502549493167,-0.641224195143968,-2.0788496124621143,-0.559266562826102,0.37219817456333265,0.21557378743392575,-0.8382207064023425,-0.3620457717956402,-1.363059413794604,-0.9210815285266705,0.9467944251180994,-0.8047579167281991,-0.9396908942945849,0.5592375799082553,0.4537778080049127
179,179,"that, too, youd explain, appending: would you like a tangerine?",-0.1022972148133676,-0.08149178629613517,-0.008367160513334953,0.06561400694336972,-0.04282294710943901,-0.05277345167876902,0.09470930614184522,-0.046617963973012495,-0.16531188332077093,-0.1970037511180018,-0.02589931711990259,-0.068218570886845,-0.7521932042088909,-0.9896297231378501,0.10580740792968983,0.1177879631770943,-0.059682904102901266,-0.5611819014702734,-2.0788496124621143,-0.6476462345748539,0.13709959355590842,0.06521027931187766,-0.7419084578437762,-0.597455212757575,-1.5655395625999475,-0.4822408077834238,1.0020466355670827,-0.8054916746737822,-1.309917634622596,0.2115440583684372,0.5945510429918963
180,180,yes.,-0.11519327976107983,-0.09519600238715312,-0.008367160513334953,0.017034386806202076,-0.05387127165856543,-0.05389957156252931,0.05989157322222212,-0.06594636271442886,-0.2041173134088642,-0.20357465482523757,-0.0629133776091675,-0.050830162872852254,-0.9032953486472262,-1.13658816354646,0.10580740792968983,0.08893077865318878,-0.401279604929773,-0.5998408505447063,-1.76171195978277,-0.7625398078482312,0.13709959355590842,-0.2355167369322185,-0.7419084578437762,-0.5971531403673069,-1.5733393120837333,-0.5502011250390582,1.5423301324391567,-0.8062037539185666,-1.3190360732755977,0.2115440583684372,0.9116116483614666
181,181,and what does sempiternal mean?,-0.11519327976107983,-0.09519600238715312,-0.008367160513334953,0.05182789852606538,-0.04747238468717409,-0.05389957156252931,0.05989157322222212,-0.06594636271442886,-0.2041173134088642,-0.19986686258979894,-0.0629133776091675,-0.0281428303665975,-0.9032953486472262,-1.13658816354646,0.10580740792968983,0.056792071961290075,-0.19024774008935103,-0.5998408505447063,-1.76171195978277,-0.7625398078482312,0.13709959355590842,-0.2355167369322185,-0.7419084578437762,-0.3626766515086173,-1.6205168241776708,-0.5542248023054792,1.6268304364605648,-0.6414566429336165,-0.9499590021656158,0.5592375799082553,1.0835117446278815
182,182,youd hesitate.,-0.1161852847570577,-0.09625017285569296,-0.04731115311259853,0.06863382116811256,-0.04788216562622871,-0.053464960255600144,0.07290208839210753,-0.06812428582842567,-0.24302819303524031,-0.16289793130168917,-0.10063406209318636,-0.02485687012545227,-0.8884836960875734,-1.1221826938681054,-0.18639079277072554,0.05943885293867397,-0.008093390896468124,-0.5797787684067087,-1.76171195978277,-0.7713777750231062,-0.09799898745151576,-0.16033498287119446,-0.7419084578437762,-0.12864543780167914,-1.4738759125502219,-0.34125273851492793,2.1305940467238673,-0.40604183872590804,-0.5947783777153901,0.9069311014480734,1.1494476657096127
183,183,and lustily id roar the answer from my desk through the closed door.,-0.1479294446283494,-0.12998362784896786,-0.10950336293167379,0.08570233635144174,-0.09729229039300663,-0.08935598959832122,0.07290208839210753,-0.06812428582842567,-0.2961747603298028,-0.20475050075179554,-0.1356873323278606,-0.02915749212498009,-1.2506553174826263,-1.4744224111687108,-0.6678170594812104,-0.3332562120590584,0.13684800749505877,-0.8517908112818273,-1.76171195978277,-1.054192724619112,-0.450646858962652,-0.16033498287119446,-0.9345329549609086,-0.3634474782561656,-1.474731370577905,-0.5540315822399305,1.8498672680870185,-0.6409517836696516,-0.9696958140712051,0.5592375799082553,0.6674715833057501
184,184,it does not matter what it was she read (some phony modern poem that was said in english lit to be a document engazhay and compellingwhat this meant nobody cared); the point is that the three,-0.14296941964846005,-0.12471277550626868,-0.09089767003808188,0.10441205491778333,-0.09043634006651592,-0.09089801856448675,0.0903109548519191,-0.06812428582842567,-0.2961747603298028,-0.16405281740780941,-0.1356873323278606,-0.013450764801534133,-1.1071716844356425,-1.334873558204872,-0.5327780221806019,-0.25189324230344634,0.2971907239962754,-0.7411964894205694,-1.76171195978277,-1.0100028887447363,-0.33309756845893995,-0.009971474749146378,-0.9345329549609086,-0.36167646829304495,-1.3742306040759455,-0.5633661334189131,1.5967291895249542,-0.6383982239155124,-0.5956141643383275,0.5592375799082553,0.7829067259874443
185,185,"Chambers, then bound by you and her and me, now form a tryptich or a three-act play in which portrayed events forever stay.",-0.09535317984152253,-0.09519600238715312,-0.06393165542885325,0.11641628537638846,-0.05246855998257079,-0.07442190708824328,0.09084319418249145,-0.05407748441751262,-0.33350389688193594,-0.13018593954448715,-0.20579387279720907,-0.026155761707537653,-0.8506420372325454,-0.9878053931573384,-0.5327780221806019,-0.19576632525742374,0.41377970521202323,-0.43098198279078104,-1.5954035716737658,-0.7625398078482312,-0.09799898745151576,-0.009971474749146378,-0.8382207064023425,-0.1295974461034815,-1.4315866242202222,-0.46066930438659015,1.463809392456651,-0.627869004061053,-0.2214377337569978,0.5592375799082553,0.9171863475035401
186,186,i think she always nursed a small mad hope.,-0.12511332972085848,-0.12682111644334834,-0.07680215621038688,0.1200269328190158,-0.04613271623257247,-0.10535714061283685,0.06916558905614657,-0.06021526773877634,-0.32591153012556984,-0.08947568030823835,-0.20579387279720907,-0.09281199575645206,-0.914092887149063,-1.0495162178514088,-0.5967599962915913,-0.22093015268871266,0.3511369945866083,-0.48338196415615137,-1.8959254576256037,-0.956975085695485,-0.21554827795522796,-0.3106984909932424,-0.9345329549609086,0.10570999145761455,-1.6391183593591454,-0.14217798138489815,1.2053654508002318,-0.6682328399782091,0.11985258237083189,0.9069311014480734,1.0571282028369708
187,187,id finished recently my book on pope.,-0.12511332972085848,-0.12682111644334834,-0.07680215621038688,0.1282329497340779,-0.03287787893469042,-0.10535714061283685,0.06916558905614657,-0.08277041743287102,-0.32211534674738684,-0.09450813319534299,-0.19991150203343705,-0.06958756690764889,-0.9775437370655808,-1.111227042545479,-0.5967599962915913,-0.26457884703853357,0.25000233751732104,-0.5567419380676697,-2.1062907777918904,-0.956975085695485,-0.21554827795522796,-0.3106984909932424,-0.9345329549609086,-0.12735576209960967,-1.6896256998293784,-0.3687206591393845,1.211220273812358,-0.7067921279067613,0.06380756088593394,0.9069311014480734,0.9230289228063944
188,188,"jane dean, my typist, offered her one day to meet pete dean, a cousin.",-0.08146510989783243,-0.08043761582759532,-0.06345800158924192,0.1328283192065127,-0.0551321360864258,-0.02703751064086927,0.09859629467881169,-0.02146214933198307,-0.34765330765516356,-0.0852606604182061,-0.2328421489433022,-0.025953954537692524,-0.7107775965597005,-0.8517764827384531,-0.5276515656939971,-0.37808733291133345,0.3184998724440497,-0.27374969487569606,-1.7736740015738823,-0.426697055202974,-0.09799898745151576,-0.009971474749146378,-0.45297171216807763,0.1082234477928675,-1.738765676086344,-0.4942476064763738,1.2244740271365202,-0.7089699586607727,0.4297493056799572,0.5592375799082553,1.1076715930992684
