,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
723,723,"Your modern architect Is in collusion with psychanalysts: When planning parents bedrooms, he insists On lockless doors so that, when looking back, The future patient of the future quack May find, all set for him, the Primal Scene.",0.0996180117397737,0.09869656711825878,0.026435663063485944,0.02375505695368141,0.13544798183361045,0.17741565460684006,0.007763770852210654,0.001129348761584877,-0.020706406144368694,0.01182811502258647,0.02254751235573699,0.4636079223568058,0.0636473177923474,0.10723119468182145,-0.34659242231949816,-0.7672127704318211,-0.08623717641487139,1.021615596005307,0.16823004206998135,0.828002603035102,0.40623711639686566,0.43577993660540076,1.5073302857985942,0.6437989169923602,1.0487483158666222,1.2842716500946894,-1.0774632487307816,0.2804145219263771,0.6800484346010469,-0.0676242593559454,-0.7014838374737814
724,724,"Line : TV s huge paperclip In the otherwise empty, and pretty fatuous, obituary mentioned in my notes to lines - , there happens to be quoted a manuscript poem (received from Sybil Shade) which is said to have been composed by our poet apparently at the end of June, thus less than a month before our poet s death, thus being the last short piece that our poet wrote.",0.10002414626401228,0.0991175129708128,0.03172355432807772,0.02805371014824643,0.13381123967528594,0.17741565460684006,0.016417947481423466,0.007367983527830484,-0.01714412339091894,0.017353656399014216,0.02561680715766926,0.46623923793755606,0.07861695085303996,0.12191993306874593,-0.2644822991838622,-0.7839801775502682,-0.02242067164691225,1.021615596005307,0.16823004206998135,0.8175872565454138,0.4469654150334231,0.5274688433033926,1.5073302857985942,0.6438234013223798,1.051935845913596,1.364944768759127,-1.0410772887321778,0.28237342336586474,0.7648410568790058,-0.19255130293753855,-0.738025988259355
725,725,Here it is: THE SWING The setting sun that lights the tips Of TV s giant paperclips Upon the roof;,0.10097179348723559,0.10009971996010547,0.030165753613796375,0.01601338724804099,0.11790992445471327,0.18133639407093902,0.015555982716807375,0.009364813383809595,-0.02273690731383506,0.010583327908740756,0.0186421461451629,0.47191350803974424,0.06147283788590995,0.10509751736696758,-0.2802230996813319,-0.9746829334881113,-0.11016333679573556,1.025670847965973,0.16823004206998135,0.828002603035102,0.40623711639686566,0.5091310619637943,1.5491681330404343,0.5611537730025458,1.0095888188939723,1.2632794920378918,-0.9885114500555711,0.26661156163503424,0.6679001850832568,-0.31747834651913115,-0.7363889604451265
726,726,The shadow of the doorknob that At sundown is a baseball bat Upon the door;,0.09867036451655041,0.09771436012896612,0.030165753613796375,0.0095367497682297,0.11329181993975566,0.179215089912742,0.01145347868327844,0.013994782726539503,-0.02321187834762836,0.005267341683665818,0.018913854570240075,0.47002255660824965,0.05606814893677573,0.09979424361839505,-0.1931140203157537,-0.9438650648221057,-0.17786378501944236,1.0032278013651266,0.2568391224329857,0.8027081901315727,0.40623711639686566,0.43577993660540076,1.5282492094195146,0.5613140273000939,1.0121476643978622,1.2646401558084455,-1.0907900691745298,0.26650023844772985,0.7650004726744661,-0.44240539010072427,-0.7060784560003194
727,727,"The cardinal that likes to sit And make chip-wit, chip-wit, chip-wit Upon the tree;",0.09609817919637283,0.0950483697294574,0.02644587672654632,0.0003662896198243312,0.11620659567314982,0.1751674313464373,0.012524640450000284,0.012141861527886507,-0.026524801308336635,0.006599197487158116,0.012536026587263003,0.4707278193099796,0.07758014838293228,0.12090258547040532,-0.1699008101165973,-0.884812334462013,-0.22795935242240084,0.9850315173158777,0.2989457566823418,0.7744379639452755,0.3247805191237506,0.4541177179449992,1.4864113621776744,0.5613395048084938,1.0539734839699155,1.3398323403764427,-1.1980773362100454,0.2662231223059824,0.7665447414078288,-0.44240539010072427,-0.6956929435135158
728,728,The empty little swing that swings Under the tree: these are the things That break my heart.,0.09609817919637283,0.0950483697294574,0.02644587672654632,0.0038052121754763436,0.11519061267985915,0.1774134438350016,0.012524640450000284,0.012141861527886507,-0.026524801308336635,0.005949133795813675,0.012536026587263003,0.46974230517544185,0.07758014838293228,0.12090258547040532,-0.1699008101165973,-0.9017221876797382,-0.21793565465886602,1.0174252648069628,0.2989457566823418,0.7744379639452755,0.3247805191237506,0.4541177179449992,1.5073302857985942,0.4786312865426945,1.0157953064667309,1.3389074778483656,-1.2076226730390014,0.2693954239687135,0.7655013836613819,-0.5673324336823169,-0.7375948086762983
729,729,I leave my poet s reader to decide whether it is likely he would have written this only a few days before he repeated its miniature themes in this part of the poem.,0.09230759030347958,0.09111954177228669,0.018585452205614337,0.005572436266575294,0.11893020335918064,0.16905251939218302,0.013301132482883869,0.010016680707265186,-0.03126587580929159,-0.0006201250509962635,0.007843166878701496,0.47744334380370546,0.015864316193495185,0.06034480762197254,-0.2737628133427961,-0.9032141625065796,-0.19675093428273224,0.9169837691527996,0.16506108877998163,0.7327765779865222,0.16186732457752068,0.4724554992845975,1.423654591314914,0.3957410385433595,0.9950824561240668,1.3751532952830423,-1.1738910009094978,0.19629641154231653,0.6859187114804081,-0.6297959554731132,-0.7728776147967084
730,730,I suspect it to be a much earlier effort (it has no year subscript but should be dated soon after his daughter s death) which Shade dug out from among his old papers to see what he could use for Pale Fire (the poem our necrologist does not know).,0.09149532125500245,0.09027765006717867,0.02520238012607175,0.0063844040922153514,0.12438815850918404,0.17104618672053248,0.02119142920901568,0.01689784818135604,-0.024319424440064564,0.00028044559064492835,0.015454598265620392,0.47982825771528137,0.019462022451561985,0.06387500544335467,-0.16841057848451985,-0.8316694308328557,-0.16984911022514987,0.9312626558957603,0.24284105214473417,0.7238491381382179,0.284052220487193,0.6374955313409825,1.4445735149358336,0.47755733048181287,1.0190449031993492,1.428964494786329,-1.1613788480145844,0.19629284430120233,0.6841790230313045,-0.6297959554731132,-0.8375801172934015
731,731,"Line : often Often, almost nightly, throughout the spring of , I had feared for my life.",0.0932552375267029,0.09490805444527273,0.023632846950138967,0.008485967876224914,0.11962614096980682,0.17690573083871924,0.024417838766996065,0.01729923665260077,-0.028404514595711094,0.00518359341014982,0.007137991626829915,0.4846456442277236,0.04738765560077601,0.09479224751323753,-0.14476140258337314,-0.9096917022173842,-0.17840025309736351,0.9450213477839785,0.1809528425139105,0.7967565635660367,0.24332392185063553,0.710846656699376,1.5282492094195146,0.3953586375545507,0.9566408029087052,1.3696456935811305,-1.1533930088452122,0.18926569785787709,0.7777316294120047,-0.6297959554731132,-0.8316083440584973
732,732,Solitude is the playfield of Satan.,0.09569204467213427,0.09462742387690339,0.029093086237046418,0.017627770336666522,0.11556006104105578,0.1754074462562605,0.028286802286090915,0.02543902146481948,-0.024686906718836506,0.004882173412517352,0.013789894043075308,0.47113966011719044,0.07477515616926679,0.10845048290250336,-0.09081364989497788,-0.9193072455535662,-0.12251446141622623,0.9542998354478898,0.22714744163561396,0.8175872565454138,0.365508817760308,0.8025355633973675,1.5073302857985942,0.3948431978387591,0.8671601289942595,1.304476966687292,-1.1112447242186927,0.18909711756722924,0.7780605402253998,-0.6297959554731132,-0.7986042277023331
733,733,I cannot describe the depths of my loneliness and distress.,0.09474439744891094,0.09364521688761072,0.029093086237046418,0.02393246168869521,0.11939630972185312,0.1732497181910982,0.024272905107351746,0.021597049256529322,-0.019224739830213545,-0.0019597284921266064,0.016385556680588238,0.4714021026908973,0.04247960459831446,0.07676093472427967,-0.11733761245817431,-0.855239372329014,-0.040775290745599775,0.9292077465370456,0.22714744163561396,0.8071719100557251,0.365508817760308,0.7291844380389743,1.4864113621776744,0.3117922784069561,0.8467291121512714,1.200373525289946,-1.1230437842440784,0.18918902002384688,0.7771441924021556,-0.6297959554731132,-0.8709338415316525
734,734,"There was naturally my famous neighbor just across the lane, and at one time I took in a dissipated young roomer (who generally came home long after midnight).",0.09582742284688045,0.09476773916108806,0.03338408876920164,0.016433700004842903,0.12140679615255097,0.1794266176983674,0.02773491722296218,0.031796672580096955,-0.017126951097626467,-0.0014365784839958367,0.01384225993614766,0.47322809961101137,0.1413936179605245,0.17381889594400765,-0.028249066877962425,-0.8234807189024015,-0.1293751427159261,0.9745552608724385,0.29490669504101835,0.8190751631867978,0.4469654150334231,0.8025355633973675,1.5491681330404343,0.3120055957424161,0.8684116604655163,1.2333407241414742,-1.1212794092588183,0.19088906992563187,0.7787250217570398,-0.6297959554731132,-0.9483284787489251
735,735,Yet I wish to stress that cold hard core of loneliness which is not good for a displaced soul.,0.09677507007010376,0.09574994615038074,0.03314343445930145,0.017102379390664127,0.12170965789050865,0.18375917414196677,0.025649105317075625,0.029494134062879124,-0.018551864199006368,-0.0015660747130888547,0.013241389392396462,0.47151438747763197,0.15513507509810795,0.1873025042683228,-0.035200853304016025,-0.8186305814379584,-0.12235860630503441,1.0260431409346826,0.28295830726917476,0.8294905096764861,0.4469654150334231,0.765860000718171,1.5910059802822745,0.3120243891603168,0.8703989582841942,1.2873119430179782,-1.0673625329492444,0.09880293471776186,0.7746099828714538,-0.6297959554731132,-0.9116599103475693
736,736,"Everybody knows how given to regicide Zemblans are: two Queens, three Kings, and fourteen Pretenders died violent deaths, strangled, stabbed, poisoned, and drowned, in the course of only one century ( - ).",0.09108918673076387,0.08985670421462465,0.03080163897154485,0.014553209813696684,0.12449340833301333,0.18373566107679398,0.02558786008708303,0.033743717819487574,-0.016177009030039866,-0.0015668125833400968,0.016373893226761995,0.47279577068515427,0.06585781066995862,0.09970046514227536,-0.06751874072147036,-0.8011942235191257,-0.1412740739154775,1.0244420767398936,0.17576478379911398,0.7848533104349643,0.40623711639686566,0.765860000718171,1.6119249039031949,0.229091648023982,0.8274446697438553,1.2583829667876838,-1.0661855461526024,0.009126733139653958,0.676980987321348,-0.7547229990547059,-0.8818688428989573
737,737,The Goldsworth castle became particularly solitary after that turning point at dusk which resembles so much the nightfall of the mind.,0.08594481609040874,0.08452472341560725,0.0265171537510041,0.016559247971160356,0.1210437916581194,0.17541141396352464,0.02558786008708303,0.031618536998866256,-0.016731141902798716,-0.001416655987212294,0.01582163656581453,0.4751096738914241,0.0034997001756901344,0.0385124608912973,-0.13971100529045555,-0.8676840155100152,-0.119888661126948,0.9318180331228674,0.17576478379911398,0.7283128580623698,0.3247805191237506,0.765860000718171,1.5282492094195146,0.22921636639908421,0.8681403625127511,1.3385315764738037,-0.9653178712170609,0.009250919265666617,0.7699547474713543,-0.7547229990547059,-0.8343185118846802
738,738,"Stealthy rustles, the footsteps of yesteryear leaves, an idle breeze, a dog touring the garbage cans everything sounded to me like a bloodthirsty prowler.",0.08594481609040874,0.08452472341560725,0.027334803560650083,0.01598609421188502,0.11863808139916476,0.17113359447980336,0.02378868208149361,0.02953613983312567,-0.015306228801418815,-0.001393782009423784,0.015933414968064535,0.4736759880133601,0.020229302388869712,0.0549281438429365,-0.11729327931102804,-0.9091512883537279,-0.12427329353167964,0.8876573625582396,0.17576478379911398,0.7283128580623698,0.3247805191237506,0.7291844380389743,1.4864113621776744,0.3120562155615125,0.8466506936708931,1.3735333978809272,-0.9649707098341808,0.0101074168780741,0.76996026174365,-0.7547229990547059,-0.8284190145588799
739,739,"I kept moving from window to window, my silk nightcap drenched with sweat, my bared breast a thawing pond, and sometimes, armed with the judge s shotgun, I dared beard the terrors of the terrace.",0.08662170696413968,0.0852262998365306,0.026795093000469575,0.013966409536343361,0.11986885995129068,0.17113359447980336,0.02200573377382635,0.02542657531067236,-0.02100588120693843,-0.0013657429398765775,0.012048515503222591,0.4722441133311325,0.022898765038504756,0.05754751589669235,-0.1324551760443534,-0.9037991384056887,-0.1719479167854622,0.8876573625582396,0.07914184748187497,0.7357523912692899,0.3247805191237506,0.710846656699376,1.4864113621776744,0.311929550556785,0.8506751676396604,1.3804719274907185,-1.0762787642308962,0.0010217361431572483,0.769824183450227,-0.7547229990547059,-0.9145634634987099
740,740,"I suppose it was then, on those masquerading spring nights with the sounds of new life in the trees cruelly mimicking the cracklings of old death in my brain, I suppose it was then, on those dreadful nights, that I got used to consulting the windows of my neighbor s house in the hope for a gleam of comfort (see notes to lines - ).",0.07524994028545991,0.07343981596501845,0.02225075866482021,0.0014116129045979144,0.11992470679658782,0.1629856074665782,0.015271239680432116,0.017658619353598963,-0.025043134994181482,-0.008682833286320558,0.009695218627159713,0.4796834736589411,-0.034833421283992375,0.0008986335922178695,-0.16158481988244539,-0.9485167078387763,-0.2714256997253712,0.839045848208087,0.0654773007842598,0.6182077665999494,0.24332392185063553,0.6008199686617859,1.4027356676939935,0.31191551446332577,0.8292686513456932,1.349533104990769,-1.2172460760722732,0.00040314248167550525,0.6721088640476388,-0.8796500426362984,-0.9972536893753611
741,741,"What would I not have given for the poet s suffering another heart attack (see line and note) leading to my being called over to their house, all windows ablaze, in the middle of the night, in a great warm burst of sympathy, coffee, telephone calls, Zemblan herbal receipts (they work wonders!), and a resurrected Shade weeping in my arms ( There, there, John ).",0.07700985655716036,0.07526391465941913,0.019067102472343812,0.005261295654397251,0.1328339198825856,0.17081249408518662,0.01594059098132903,0.018049895324599156,-0.035207515117358125,-0.015504812694180976,-0.000491524619037995,0.4901902349154688,-0.05137850518983368,-0.01533599340881126,-0.2178017781835888,-0.8765013474905584,-0.1716906873723829,0.8905337282703316,0.0654773007842598,0.6524296193517829,0.24332392185063553,0.674171094020179,1.4864113621776744,0.22885388608563767,0.8049715302692393,1.3253836047707506,-1.3548840778339852,0.000356035126723976,0.5766838926619972,-0.8796500426362984,-1.099389829282454
