,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
857,857,"And what did you do, John?",0.06905437739920625,0.057502653191283025,0.13614779163255333,0.010274496668255409,-0.017309720082919037,0.016773347945224365,0.053543153138454314,0.016576938790419996,0.020789879673974557,0.024476432634978933,0.0012614704631468644,-0.23105673948826203,0.07411347779421706,0.011682743899921695,0.3968899078486238,0.23252723552560853,-0.5643880421791744,-0.2084173617799238,-0.06164170144448718,0.39362912344802453,0.7757224807072067,0.3192623967703456,0.241773242902858,-1.0475789727554936,-1.0744697708170898,-1.3341322704716656,0.42433913247461363,-0.8219699471060028,0.05526635346977021,-0.5095656000241706,-0.07471599107599079
858,858,asked Mr Dedalus.,0.06772407665506111,0.05613132339237284,0.13433230982541486,0.009948786149215448,-0.01726327783857214,0.016773347945224365,0.052691377544274,0.01380116071797143,0.017286807789183435,0.024472509149174784,-0.001920538064122507,-0.2318454579649025,0.0598956031151225,-0.002092018278579467,0.3797568252539721,0.21346133098589617,-0.5866994997337737,-0.2084173617799238,-0.1149906664967822,0.38616291960725047,0.767102008272608,0.31114442028785677,0.241773242902858,-1.0475748604425925,-1.0549624075425208,-1.33300060743399,0.42318220019305475,-0.8223169201164156,0.055407344633269004,-0.5095656000241706,-0.07667995571862919
859,859,"I let her bawl away, said Mr Casey.",0.06597805692837061,0.05433145303130321,0.1325168280182764,0.00946022037065551,-0.01662759961907397,0.016773347945224365,0.05056193855882321,0.010565953205827901,0.0154185027839615,0.02499982564125242,-0.005102546591391879,-0.2329117932574174,0.0598956031151225,-0.02017139363786219,0.3806134793837047,0.20809588174374744,-0.6112421030438328,-0.2084173617799238,-0.1149906664967822,0.3763635270662345,0.7584815358380091,0.29084947908163467,0.241773242902858,-1.0460281355062062,-1.0356010887242362,-1.3175541274082476,0.4219359479569512,-0.8186788641860528,0.09815781677368915,-0.4598983916611748,-0.0791235991873099
860,860,"It was a cold day and to keep up my heart I had (saving your presence, ma'am) a quid of Tullamore in my mouth and sure I couldn't say a word in any case because my mouth was full of tobacco juice.",0.06522976275978896,0.05356008001941623,0.13114208888949797,0.007538528308319756,-0.018862632628268445,0.01810020533836441,0.05056193855882321,0.010565953205827901,0.013316659653086827,0.024548428599485066,-0.0070827168050262455,-0.231484313445585,0.054908251632254365,-0.02500330994938498,0.3699291252089568,0.15516909189210884,-0.634586329589592,-0.19714291028385003,-0.14825959135755995,0.3721637874057991,0.7498610634034103,0.29084947908163467,0.25182820953841256,-1.0460652174895644,-1.0463406431074984,-1.3432717490161423,0.42198237675925193,-0.8620406490111371,0.09815343028539546,-0.43506478747967686,-0.0647664959210808
861,861,"Well, John?",0.06464775618422546,0.05296012323239301,0.13114208888949797,0.00680567964047985,-0.015967248957266512,0.015407889078883028,0.05056193855882321,0.010565953205827901,0.012659833674688493,0.025242885586819454,-0.008181068264475733,-0.2293119580630436,0.04780941552755536,-0.03188090461760674,0.3699291252089568,0.18208066532594186,-0.6416451792604022,-0.22246830318372107,-0.14825959135755995,0.3688973232254605,0.7498610634034103,0.29084947908163467,0.23171827626730335,-1.045571107129955,-1.034768364244675,-1.3656492414758554,0.4219252795440837,-0.9075310251648246,0.09878166919533087,-0.43506478747967686,-0.06656546914510499
862,862,Well.,0.06464775618422546,0.05296012323239301,0.13114208888949797,0.004959986699253419,-0.013237315781750403,0.015407889078883028,0.04994134554657326,0.00841726587726471,0.011900834766317083,0.021332347285824064,-0.010470147487963577,-0.22844098465257154,0.04780941552755536,-0.03188090461760674,0.3699291252089568,0.21440545727975108,-0.6584609548810364,-0.22246830318372107,-0.14825959135755995,0.3688973232254605,0.7498610634034103,0.2827315025991458,0.23171827626730335,-1.0774132892945651,-1.045353332321809,-1.394231097434698,0.4020030777422363,-0.9089803420257894,0.055936879251270964,-0.4847319958426727,-0.09340007064732617
863,863,"I let her bawl away, to her heart's content, Kitty O'shea and the rest of it till at last she called that lady a name that I won't sully this Christmas board nor your ears, ma'am, nor my own lips by repeating.",0.06456461238771638,0.05287441511996113,0.1344366383688909,0.003331434104053626,-0.014192284431133498,0.015373344729160764,0.050158748253131234,0.0038730825405060725,0.006295919750651289,0.017425536296342616,-0.013652156015232947,-0.22819718575422435,0.02842482043880118,-0.05066136184492664,0.36744981219435474,0.1686686160433423,-0.6970195604850072,-0.2419962260023918,-0.20588305952961816,0.3684306854854121,0.767102008272608,0.2867904908403902,0.23171827626730335,-1.1095764232476546,-1.0915534820476513,-1.4483838867346992,0.3358513282724664,-0.9612226682473906,0.013075472272471383,-0.5343992042056683,-0.1430017323907658
864,864,He paused.,0.06606120072487967,0.05613132339237284,0.13846702851491174,0.004845988017589433,-0.012024012148187688,0.015373344729160764,0.05108481589687142,0.0069883981703234965,0.006650675284380929,0.017428675084985933,-0.012210985304015685,-0.22383391146982407,0.03583952126402022,-0.036182989495888704,0.392186650633325,0.16731929409561927,-0.6834912903885436,-0.2419962260023918,-0.21040341627808287,0.38616291960725047,0.7929634255764044,0.3030264438053679,0.23171827626730335,-1.1095617762585332,-1.0684046761637045,-1.447074926409962,0.33868900211985914,-0.909469958610264,0.05271778204945686,-0.5343992042056683,-0.11542091196378235
865,865,"Mr Dedalus, lifting his head from the bone, asked:",0.06606120072487967,0.05613132339237284,0.137760482117564,0.005334553796149371,-0.010860053399243555,0.016743293704115942,0.04932608992195277,0.0043100322522648905,0.003964986839374403,0.015042999541773086,-0.012579460489339785,-0.22288815590799985,0.02272683594048183,-0.04888700651179662,0.3669045911687053,0.1515549886987964,-0.6845137298196311,-0.2447578913319057,-0.21040341627808287,0.38616291960725047,0.7929634255764044,0.29084947908163467,0.241773242902858,-1.1417457083591438,-1.069164238384799,-1.4461544271025424,0.27766937857294754,-0.8716567720017503,0.01030095262292822,-0.5343992042056683,-0.1609216426019977
866,866,"And what did you do, John?",0.06622748831789782,0.056302739617236607,0.1394972406202622,0.006963106391349163,-0.010471099602838284,0.016743293704115942,0.04852650144961964,0.003839831276267192,-0.004179655292764955,0.015042999541773086,-0.018943477543878526,-0.22314876352251203,0.024389286434771163,-0.04727636774128905,0.3829311224308271,0.14116993154786622,-0.680339638321188,-0.2447578913319057,-0.21040341627808287,0.3870961950873472,0.8015838980110033,0.2827315025991458,0.241773242902858,-1.1418159831319004,-1.0691818098515926,-1.469939204007144,0.3028987623377681,-0.9191397595399846,0.009762835411897017,-0.5343992042056683,-0.1929503312906379
867,867,Do! said Mr Casey.,0.06414889340517102,0.05416003680643944,0.1357863266483309,0.003706001200949577,-0.00934052121701848,0.015390053140263798,0.046717792618467084,-0.0011094554910073924,-0.002428119350369395,0.011205045728154455,-0.017136787764321336,-0.22156689656658896,0.014964078060100928,-0.056407831252836056,0.3708162035455196,0.15975787858044943,-0.7024268544302061,-0.2575419176864505,-0.24812683123584503,0.37543025158613774,0.7843429531418057,0.2664955496341681,0.23171827626730335,-1.1738884634744469,-1.058299499697528,-1.4703598930356583,0.26343351804240844,-0.9201660523488527,-0.02981154065605364,-0.5840664125686641,-0.2245225757773241
868,868,She stuck her ugly old face up at me when she said it and I had my mouth full of tobacco juice.,0.06389946201564381,0.05390291246914377,0.1334074820859834,-0.0013967969306764396,-0.00956837847834545,0.015390053140263798,0.046233251350843406,-0.0015904280033078274,-0.005931191235160516,0.01462377508359976,-0.019866583561981243,-0.21889642829260736,0.01373627699997247,-0.057597366818981456,0.35503436651926784,0.1555973826182339,-0.7365048742022757,-0.2575419176864505,-0.24812683123584503,0.3740303383659926,0.767102008272608,0.2583775731516793,0.23171827626730335,-1.2056005932627007,-1.0488317156988256,-1.4714647765413842,0.23832462861778436,-0.9651002240750811,-0.030423866567092787,-0.5840664125686641,-0.226616864962512
869,869,I bent down to her and Phth! says I to her like that.,0.06265230506800773,0.052617290782665464,0.1319378030464284,-0.001722507449716398,-0.010310003067759982,0.014036812576411652,0.045597026502969956,-0.0039034983424040774,-0.005931191235160516,0.010812108624868925,-0.019866583561981243,-0.21741493833994588,0.004311068625302212,-0.06672883033052841,0.34291944763396043,0.18468871695509095,-0.7359992445023645,-0.27032594404099536,-0.28585024619360694,0.3670307722652669,0.7584815358380091,0.2502595966691904,0.22166330963174868,-1.2378014333551526,-1.0579414883126264,-1.4682653709567262,0.236049495504643,-1.0088968971210983,-0.07315641326496299,-0.5840664125686641,-0.25897953190785955
870,870,He turned aside and made the act of spitting.,0.06007484737622652,0.049960339297276966,0.1296772622722937,-0.010815259439581908,-0.006799259659161646,0.015468573309070496,0.04439477866606315,-0.0077981112073411945,-0.006982112800597851,0.008261058155011191,-0.023048592089250614,-0.2103458154164069,0.007752135467223604,-0.07516850723082469,0.3383807044930574,0.20990217398021235,-0.7733996004405957,-0.25224660058866294,-0.28585024619360694,0.35256500232376725,0.7326201185342127,0.22590566722172387,0.23171827626730335,-1.2389712873183931,-1.0528420151821452,-1.4412519812764903,0.19119191660655813,-1.0609078861185828,-0.11386782766363818,-0.5840664125686641,-0.28894759199880415
871,871,"Phth! says I to her like that, right into her eye.",0.059575984597172095,0.04944609062268564,0.1296772622722937,-0.01048954892054195,-0.005069286057239688,0.01820847125898085,0.04372061260556187,-0.005962735086888025,-0.011185799062347198,0.005096178331094335,-0.026230600616519988,-0.21056554445814715,0.003679980033576883,-0.07911375037851195,0.3383807044930574,0.25371651506229403,-0.7631752061297213,-0.25224660058866294,-0.28585024619360694,0.3497651758834769,0.7326201185342127,0.21778769073923504,0.25182820953841256,-1.2710570855536094,-1.053776932171406,-1.4499283485988232,0.14618989218326006,-1.0997584481390006,-0.11456022199950772,-0.5343992042056683,-0.31858961302732963
872,872,He clapped his hand to his eye and gave a hoarse scream of pain.,0.06157143571338981,0.05150308532105093,0.13239329829816868,-0.006751632963940522,-0.002745722519758938,0.015522463553436179,0.04401766844986014,-0.00578617555705622,-0.007741111708969263,0.00816414805564871,-0.020691950531544406,-0.21074693140302614,0.016493188454833937,-0.06669987680527661,0.3592481148421027,0.2887815553634512,-0.7314401980760177,-0.2766319418222147,-0.24812683123584503,0.3553648287640575,0.7412405909688115,0.22184667898047944,0.23171827626730335,-1.3031040081984604,-1.0629477941841536,-1.4472223819807544,0.1666928482340093,-1.1517005827526825,-0.11954477404812026,-0.5840664125686641,-0.35065593894306124
873,873,"O Jesus, Mary and Joseph!",0.05974227219019024,0.04790334459891167,0.13114831473666558,-0.007734193029711061,-0.0007254848906688669,0.012949675508627962,0.04376108128127486,-0.008974550302666114,-0.009212401900581535,0.00448862655432185,-0.023165337138220037,-0.21176769306308774,0.013778418165736168,-0.0851110114944838,0.3575033671114822,0.32810825399370297,-0.7338481244160325,-0.2950430440189742,-0.24812683123584503,0.33576604368202556,0.7326201185342127,0.21778769073923504,0.21160834299619402,-1.303086619346832,-1.0706470675280284,-1.4632161007760476,0.1781980561720295,-1.1514091353029279,-0.1205185782825704,-0.6337336209316597,-0.36742318628444914
874,874,Says She.,0.05857825903906324,0.04670343102486525,0.12862257252553397,-0.012494995116345123,-0.0050925071794131384,0.009110740321429141,0.042730984425911056,-0.007472623479932427,-0.0081614803351442,0.003946793164768862,-0.027598053657952225,-0.21262238579549123,0.04323930143874709,-0.056568302417788596,0.39520269240009287,0.3428260075548373,-0.731095096170279,-0.29233459499241954,-0.24812683123584503,0.32923311532134825,0.715379173665015,0.20155173777425733,0.18144344308953014,-1.3033676366916949,-1.0574163131539107,-1.4596182894171597,0.11202800292478964,-1.151069530894872,-0.123877908946876,-0.6834008292946556,-0.37197997237289104
875,875,I' blinded!,0.060241134969244665,0.04841759327350299,0.12981952596132595,-0.012820705635385085,-0.005568540183968845,0.009078165437758978,0.043277093215851194,-0.007230966404618869,-0.009518920690500757,9.157601361197417e-05,-0.029505390155044862,-0.21319663116980098,0.052831668489678706,-0.0472748898763378,0.403198947424788,0.33140297740142893,-0.7381096309158446,-0.2940948315630945,-0.24812683123584503,0.3385658701223158,0.7239996460996138,0.2096697142567462,0.18144344308953014,-1.303364502447601,-1.0344553866435895,-1.431544728755042,0.05045674467608664,-1.1519509292201755,-0.16612498140420875,-0.7330680376576514,-0.41435962975327123
876,876,I' blinded and drownded!,0.061322004323862596,0.051245960983755265,0.13132486814619956,-0.01613209591229133,0.0009406306252761037,0.012710257679776725,0.045457935615007085,-0.004193393167247281,-0.008107961181348778,9.098749074135154e-05,-0.026291247033865796,-0.20594809175812495,0.07377831011537572,-0.021148253350987512,0.4189231508412079,0.3882164887282946,-0.7481087324756033,-0.2855206081927898,-0.25174126355460874,0.34603207396308994,0.715379173665015,0.22184667898047944,0.1914984097250848,-1.3032938718386018,-1.0261486134083053,-1.4074765941156162,0.09257574851603244,-1.1427920878737812,-0.16205721946416307,-0.7579016418391491,-0.3960762134451918
877,877,"He stopped in a fit of coughing and laughter, repeating:",0.06340059923658939,0.05338866379455244,0.1351899278549964,-0.014829253836131493,0.0009914268300305236,0.017088532308507924,0.04698708416159254,0.001080444672105396,-0.0021527389772038716,0.0040091765890548315,-0.023109238506596422,-0.20589784518587112,0.09843587196749139,0.002740834018307409,0.4563283701479389,0.3937624892307222,-0.7269893144003634,-0.2246577294244342,-0.1352689517832789,0.3576980174642993,0.7326201185342127,0.23402364370421272,0.22166330963174868,-1.2711362475769552,-0.9826488147137252,-1.3709074065659086,0.11425429623957266,-1.1387732734066258,-0.11974949514946633,-0.7082344334761534,-0.34978922713419947
878,878,I' blinded entirely.,0.06581176933535247,0.055874199055077164,0.13722817697342896,-0.013933549908771607,0.001426822870782694,0.021199571305290085,0.04829178501520973,0.0052387260126268795,-0.00267819975992254,0.00382751919632273,-0.024961270476436957,-0.20395999401990017,0.12285741961550396,0.026401262772609107,0.47688392532667107,0.40960853688486776,-0.7099145709215803,-0.18257063990643,-0.1352689517832789,0.3768301648062829,0.7498610634034103,0.2502595966691904,0.25182820953841256,-1.2710341552737916,-0.963628252363169,-1.3830603973275495,0.10051879514757282,-1.1387684136304848,-0.1609764350028305,-0.7082344334761534,-0.31758299424212627
879,879,Mr Dedalus laughed loudly and lay back in his chair while uncle Charles swayed his head to and fro.,0.06423203720168011,0.05424574491887131,0.1333484136354893,-0.016783516950371245,0.004698098456967335,0.019897474499023984,0.048022482056132944,0.002560360094568274,-0.003316259281795209,0.0007365970798140824,-0.027178385300652474,-0.2057777658758657,0.11333371362278791,0.017174371407437498,0.4478908393881117,0.4525128109070046,-0.7319389498730879,-0.19276876499630388,-0.1352689517832789,0.36796404774536373,0.7239996460996138,0.246200608427946,0.241773242902858,-1.3030082036178758,-0.987033581172338,-1.4100474219441144,0.11416366747413338,-1.1381404567732398,-0.20351834642718766,-0.7579016418391491,-0.32435548652645263
