,sent_clean
2840,it had seemed so safe  thinking of her 
2841,ghost  air  nothingness  a thing you could play with easily and safely at any time of day or night  she had been that  and then suddenly she put her hand out and wrung the heart thus 
2842,suddenly  the empty drawing room steps  the frill of the chair inside  the puppy tumbling on the terrace  the whole wave and whisper of the garden became like curves and arabesques flourishing round a centre of complete emptiness 
2843, what does it mean  how do you explain it all   she wanted to say  turning to mr  carmichael again 
2844,for the whole world seemed to have dissolved in this early morning hour into a pool of thought  a deep basin of reality  and one could almost fancy that had mr  carmichael spoken  for instance  a little tear would have rent the surface pool 
2845,and then 
2846,something would emerge 
2847,a hand would be shoved up  a blade would be flashed 
2848,it was nonsense of course 
2849,a curious notion came to her that he did after all hear the things she could not say 
2850,he was an inscrutable old man  with the yellow stain on his beard  and his poetry  and his puzzles  sailing serenely through a world which satisfied all his wants  so that she thought he had only to put down his hand where he lay on the lawn to fish up anything he wanted 
2851,she looked at her picture 
2852,that would have been his answer  presumably   how  you  and  i  and  she  pass and vanish  nothing stays  all changes  but not words  not paint 
2853,yet it would be hung in the attics  she thought  it would be rolled up and flung under a sofa  yet even so  even of a picture like that  it was true 
2854,one might say  even of this scrawl  not of that actual picture  perhaps  but of what it attempted  that it  remained for ever   she was going to say  or  for the words spoken sounded even to herself  too boastful  to hint  wordlessly  when  looking at the picture  she was surprised to find that she could not see it 
2855,her eyes were full of a hot liquid  she did not think of tears at first  which  without disturbing the firmness of her lips  made the air thick  rolled down her cheeks 
2856,she had perfect control of herself   oh  yes 
2857,  in every other way 
2858,was she crying then for mrs  ramsay  without being aware of any unhappiness 
2859,she addressed old mr  carmichael again 
2860,what was it then 
2861,what did it mean 
2862,could things thrust their hands up and grip one  could the blade cut  the fist grasp 
2863,was there no safety 
2864,no learning by heart of the ways of the world 
2865,no guide  no shelter  but all was miracle  and leaping from the pinnacle of a tower into the air 
2866,could it be  even for elderly people  that this was life 
2867,  startling  unexpected  unknown 
2868,for one moment she felt that if they both got up  here  now on the lawn  and demanded an explanation  why was it so short  why was it so inexplicable  said it with violence  as two fully equipped human beings from whom nothing should be hid might speak  then  beauty would roll itself up  the space would fill  those empty flourishes would form into shape  if they shouted loud enough mrs  ramsay would return 
