,sent_no,parag_no,chap_no,sect_no,sent_raw,sent_clean,token_len,char_len,sentimentr,sentimentr_lnorm_meanstd,sentimentr_medianiqr,sentimentr_lnorm_medianiqr,syuzhet,syuzhet_lnorm_meanstd,syuzhet_medianiqr,syuzhet_lnorm_medianiqr,bing,bing_lnorm_meanstd,bing_medianiqr,bing_lnorm_medianiqr,sentiword,sentiword_lnorm_meanstd,sentiword_medianiqr,sentiword_lnorm_medianiqr,senticnet,senticnet_lnorm_meanstd,senticnet_medianiqr,senticnet_lnorm_medianiqr,nrc,nrc_lnorm_meanstd,nrc_medianiqr,nrc_lnorm_medianiqr,afinn,afinn_lnorm_meanstd,afinn_medianiqr,afinn_lnorm_medianiqr,scores,vader,vader_lnorm_meanstd,vader_medianiqr,vader_lnorm_medianiqr,textblob,textblob_lnorm_meanstd,textblob_medianiqr,textblob_lnorm_medianiqr,flair,flair_lnorm_meanstd,flair_medianiqr,flair_lnorm_medianiqr,pattern,pattern_lnorm_meanstd,pattern_medianiqr,pattern_lnorm_medianiqr,stanza,stanza_lnorm_meanstd,stanza_medianiqr,stanza_lnorm_medianiqr,sentimentr_roll100,sentimentr_lnorm_medianiqr_roll100,syuzhet_roll100,syuzhet_lnorm_medianiqr_roll100,bing_roll100,bing_lnorm_medianiqr_roll100,sentiword_roll100,sentiword_lnorm_medianiqr_roll100,senticnet_roll100,senticnet_lnorm_medianiqr_roll100,nrc_roll100,nrc_lnorm_medianiqr_roll100,afinn_roll100,afinn_lnorm_medianiqr_roll100,vader_roll100,vader_lnorm_medianiqr_roll100,textblob_roll100,textblob_lnorm_medianiqr_roll100,flair_roll100,flair_lnorm_medianiqr_roll100,pattern_roll100,pattern_lnorm_medianiqr_roll100,stanza_roll100,stanza_lnorm_medianiqr_roll100,mean_lnorm_medianiqr_roll100,mean_subset_roll100,stanza_lnorm_medianiqr_roll100_stdscale,col_roll,sentimentr_roll100_stdscale,syuzhet_roll100_stdscale,bing_roll100_stdscale,sentiword_roll100_stdscale,senticnet_roll100_stdscale,nrc_roll100_stdscale,afinn_roll100_stdscale,vader_roll100_stdscale,textblob_roll100_stdscale,flair_roll100_stdscale,pattern_roll100_stdscale,stanza_roll100_stdscale
164,164,17,1,1,They would then sing most exultingly the following words:—,they would then sing most exultingly the following words—,9,58,1.0,1.572258811659541,0.7407407407407407,1.5441708698599443,1.0,1.704586546417573,0.8,1.6666666666666665,31.2771272649591,1.4202188706828591,0.6683195891363402,2.04781359949584,0.5,1.3017491180698249,0.5957829613964204,1.2468377710700398,0.08599999999999997,-0.16010953026014338,-0.24702026221692489,-0.15478825534170948,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.25,1.075797570165433,1.3259668508287292,3.6070122335729597,0.9907,1.3577809888247974,0.8568356650069758,1.2786598917348526,0.2265288295237375,1.6039066229640753,1.5747793143166355,4.25445342390699,3.9177710741873053,0.18621784870655775,-0.5730990133785592,0.9096699044669273,-0.10481927710843372,-0.10481927710843372,-0.14548192771084317,-0.14548192771084317,-2.907752104968874,-2.907752104968874,0.038394731306177085,0.038394731306177085,0.37107831325301244,0.37107831325301244,0.8941470364765661,0.8941470364765661,-0.25233505666046574,-0.25233505666046574,0.029892771084337372,0.029892771084337372,0.11528928080907425,0.11528928080907425,-0.016457228915662647,-0.016457228915662647,0.05350115609564873,0.05350115609564873,6.8807309616999115,6.8807309616999115,0.4130157212800374,0.41301572128003733,-2.145641113185084,6.8935385934801685,-0.6836525901818399,-0.4579379721026861,-0.07856270528821938,-0.5778163571032671,-0.8224746448496499,-0.15128969749769464,-0.766843442241369,0.4672296598392279,2.022992770244129,0.8729587582291329,0.8936996173423779,0.3556604478777148
165,165,18,1,1,"“I am going away to the Great House Farm! O, yea! O, yea! O!”",“i am going away to the great house farm o yea o yea o”,14,61,0.5,0.48512860974496125,0.37037037037037035,0.49634063674069645,0.5,0.5661131540779264,0.4,0.5357142857142857,27.47964402379244,0.8204241136453044,0.5871761894248207,1.156615856283407,-0.1875,-0.46556728605879727,-0.2722451942804835,-0.3312223261640648,0.263,-0.04358178967286311,-0.1415375446960667,-0.05274207391493854,0.0,-0.11980133759796854,0.0,0.0,1.0952673270337845,1.245909163851602,1.1200369916178734,1.9577718471705794,"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6249}",0.6249,1.5721184685220242,0.9825471698113207,1.616257688894187,0.8,2.4001552515394216,4.243093922651934,7.420139451921518,-0.6529,-0.4969824129838612,0.015334007449409253,-0.25217391725688404,0.26283171455184773,1.341413875998369,2.0993983437543413,3.6461404698226776,5.476336635168923,0.059846240552008635,-0.14807296800221478,0.4926900524015494,-0.13042168674698795,-0.13042168674698795,-0.1710843373493974,-0.1710843373493974,-3.490424556772915,-3.490424556772915,0.02021486899980876,0.02021486899980876,0.36218674698795217,0.36218674698795217,0.7107022026084389,0.7107022026084389,-0.2765394742194564,-0.2765394742194564,0.024510843373494,0.024510843373494,0.11308044546770878,0.11308044546770878,-0.016454819277108432,-0.016454819277108432,0.051917832514011095,0.051917832514011095,6.870071467090349,6.870071467090349,0.33897996105632483,0.33897996105632483,-2.1409184622244704,6.877846818272645,-0.8188687300147053,-0.5882431491681316,-0.26127828979506024,-0.8918255372854177,-0.8748640918328956,-0.2812584869796635,-0.9703161044132779,0.3619219761172427,1.9325815937804276,0.8729858673017379,0.7456408208126808,0.3272048817032387
166,166,19,1,1,"This they would sing, as a chorus, to words which to many would seem unmeaning jargon, but which, nevertheless, were full of meaning to themselves.",this they would sing as a chorus to words which to many would seem unmeaning jargon but which nevertheless were full of meaning to themselves,25,147,0.44999999999999996,0.22971022967408308,0.33333333333333326,0.250155680917311,0.44999999999999996,0.2986318265303378,0.36,0.26999999999999996,0.0,0.041997404434118826,0.0,0.0,-0.375,-0.5067622871334501,-0.5089801458287301,-0.3680058852650612,1.439,0.4459309087825045,0.5592967818831943,0.37593612224273537,7.564939812194434,0.3224559725177228,0.4937529141340076,0.4522149337868041,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.425,0.5897225076503315,2.25414364640884,2.2074914869466515,0.9846,0.5210934131009826,0.8537125449588491,0.5880976198934101,0.26283171455184773,0.5361043594013357,1.8300535701740115,1.779878576280333,7.8339779407180785,-0.16291029194868847,0.4948637076178736,-0.24232461841866637,-0.13042168674698795,-0.13042168674698795,-0.1710843373493974,-0.1710843373493974,-3.490424556772915,-3.490424556772915,0.022925712373302737,0.022925712373302737,0.3571746987951811,0.3571746987951811,0.757435504786881,0.757435504786881,-0.2765394742194564,-0.2765394742194564,0.024510843373494,0.024510843373494,0.11308044546770878,0.11308044546770878,-0.01589216867469879,-0.01589216867469879,0.051917832514011095,0.051917832514011095,6.861776379766714,6.861776379766714,0.34203826610948646,0.34203826610948646,-2.3514547820983625,6.867416666110219,-0.8188687300147053,-0.5882431491681316,-0.26127828979506024,-0.8450028666310379,-0.9043952706201991,-0.24814842012984695,-0.9703161044132779,0.3619219761172427,1.9325815937804276,0.8793158357549801,0.7456408208126808,0.3050611108298054
167,167,19,1,1,"I have sometimes thought that the mere hearing of those songs would do more to impress some minds with the horrible character of slavery, than the reading of whole volumes of philosophy on the subject could do.",i have sometimes thought that the mere hearing of those songs would do more to impress some minds with the horrible character of slavery than the reading of whole volumes of philosophy on the subject could do,37,210,-0.65,-0.28313068515000794,-0.48148148148148145,-0.24414593482920746,-0.65,-0.23842963584289362,-0.52,-0.26351351351351354,0.0,0.041997404434118826,0.0,0.0,0.791666666666667,0.4261663458124404,0.964037330471471,0.4650183801012478,1.378,0.18943848756435822,0.5229439809296781,0.15131945999299307,-14.69408612142203,-0.7002320825159399,-0.9590622031510394,-0.5934994060635043,-0.8084253197242894,-0.20200608608263823,-0.8267080015103753,-0.5467743907350939,"{'neg': 0.187, 'neu': 0.742, 'pos': 0.071, 'compound': -0.7287}",-0.7287,-0.6985909800370554,-1.1457547169811322,-0.7131405972225056,-0.19333333333333333,-0.4126295507710301,-1.025414364640884,-0.6785082471802107,-0.6453,-0.1514464986284175,0.019225107837239352,0.033015050457476075,-0.26283171455184773,-0.7582008794100626,-1.8558987715016377,-1.2196048472027017,9.970578943266236,-0.2885461797876589,1.0775219527341258,-0.6568768638971572,-0.14246987951807227,-0.14246987951807227,-0.18313253012048172,-0.18313253012048172,-4.064186751348418,-4.064186751348418,0.025636555746796713,0.025636555746796713,0.3365060240963859,0.3365060240963859,0.8497975887850058,0.8497975887850058,-0.28001428380071197,-0.28001428380071197,0.021434939759036167,0.021434939759036167,0.1111297856857237,0.1111297856857237,-0.02707710843373494,-0.02707710843373494,0.05076267176992378,0.05076267176992378,6.846231688313281,6.846231688313281,0.29538489174456123,0.29538489174456123,-2.450986299064086,6.878579438818169,-0.882499854641936,-0.6495632324930469,-0.44119977814619993,-0.7981801959766579,-1.0261758889125536,-0.18271082781314188,-0.9995268364755292,0.30173605345276355,1.8527379574228737,0.7534822979912237,0.6376201284214145,0.263564490913309
168,168,20,1,1,"I did not, when a slave, understand the deep meaning of those rude and apparently incoherent songs.",i did not when a slave understand the deep meaning of those rude and apparently incoherent songs,17,99,-0.75,-0.6659504275763587,-0.5555555555555555,-0.613126668914978,-1.75,-1.5275499884909594,-1.4,-1.5441176470588234,-52.175546218975825,-1.1751768148259447,-1.1148702793781227,-1.808523506705153,0.25,0.2546721118150339,0.2801363593320917,0.31188891955597026,-0.8420000000000001,-0.9060379531384085,-0.8000595947556615,-0.808015948496943,-15.584561297161889,-1.4596483488889138,-1.0171822574939446,-1.3700142736744891,-2.386461255600316,-1.9168123835800515,-2.440431499562793,-3.512978152543086,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.4588}",-0.4588,-0.9560394384552536,-0.7213836477987421,-0.9772430776976215,-0.16666666666666666,-0.6191276023402273,-0.8839779005524862,-1.2730631412610447,-0.9997,-0.6410209512598608,-0.16222304708999452,-0.37105650032685,-0.15827162634162942,-0.9109884432976653,-1.1002700350770684,-1.5736818851787477,4.772922511200632,-0.2562381448282551,-0.33989635410591573,-0.5502722251287748,-0.13343373493975902,-0.13343373493975902,-0.17409638554216847,-0.17409638554216847,-3.788313688471391,-3.788313688471391,0.029100411168483463,0.029100411168483463,0.3156385542168679,0.3156385542168679,0.8948635203104269,0.8948635203104269,-0.2748020694288287,-0.2748020694288287,0.023974096385542192,0.023974096385542192,0.1130876170110249,0.1130876170110249,-0.015858433734939757,-0.015858433734939757,0.05192207942851142,0.05192207942851142,6.86408837470292,6.86408837470292,0.3255141950922242,0.3255141950922242,-2.5270746448485983,6.869048272224375,-0.834776511171513,-0.6035731699993604,-0.35469095526088434,-0.7383512279182836,-1.1491278159789233,-0.1507820760258508,-0.9557107383821527,0.3514194972504094,1.9328751365611543,0.8796953627714486,0.7460379557111781,0.31123299114045777
169,169,20,1,1,I was myself within the circle; so that I neither saw nor heard as those without might see and hear.,i was myself within the circle so that i neither saw nor heard as those without might see and hear,20,100,0.0,-0.029827801688260835,0.0,0.0,0.0,0.026836284022304282,0.0,0.0,0.0,0.041997404434118826,0.0,0.0,0.07500000000000001,-0.02615394126250099,0.059183737887061647,0.061135637579896804,0.6410000000000001,0.12387548706275296,0.08373063170441011,0.09390434312595763,0.0,-0.11980133759796854,0.0,0.0,0.0,0.11409228201171913,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,-0.0034178523175449425,0.0,0.0,0.0,-0.17697320951266374,0.0,0.0,-0.968,-0.5178634011496103,-0.145993062577598,-0.26940809527555437,0.0,-0.23192994533661754,0.0,0.0,6.46050699243427,-0.1352367587111833,0.12031358268074897,-0.15101213166619135,-0.12740963855421686,-0.12740963855421686,-0.1680722891566263,-0.1680722891566263,-3.5238291176229217,-3.5238291176229217,0.03474800152992925,0.03474800152992925,0.3143132530120486,0.3143132530120486,0.8894336027828511,0.8894336027828511,-0.27209006628442167,-0.27209006628442167,0.026819879518072316,0.026819879518072316,0.1114678044273569,0.1114678044273569,-0.0038710843373493966,-0.0038710843373493966,0.05192207942851142,0.05192207942851142,6.898540694578166,6.898540694578166,0.35266442661011665,0.35266442661011665,-2.628643169911398,6.83511277527156,-0.8029609488578976,-0.5729131283369027,-0.27175335832113506,-0.6408039973883255,-1.1569365411390278,-0.1546291170853623,-0.9329124827221602,0.40710267364425967,1.8665736071544403,1.0145562217126338,0.7460379557111781,0.40320360550662177
170,170,20,1,1,"They told a tale of woe which was then altogether beyond my feeble comprehension; they were tones loud, long, and deep; they breathed the prayer and complaint of souls boiling over with the bitterest anguish.",they told a tale of woe which was then altogether beyond my feeble comprehension they were tones loud long and deep they breathed the prayer and complaint of souls boiling over with the bitterest anguish,35,208,-4.25,-1.780679600561216,-3.148148148148148,-1.687558164918368,-3.25,-1.3752835781223132,-2.6,-1.392857142857143,-131.71331628253768,-1.4504406091636706,-2.8144077515824093,-2.21752086692468,-2.479166666666667,-1.937907139282499,-3.165672379870164,-1.6458939755144917,-3.9699999999999998,-1.7127439826595359,-2.664183551847437,-1.5144680725293633,-22.13148630630124,-1.043971810263142,-1.444490786329638,-0.9449785894882664,-2.462145833612585,-0.9036312093231036,-2.5178276977113345,-1.76041763602298,"{'neg': 0.332, 'neu': 0.668, 'pos': 0.0, 'compound': -0.9246}",-0.9246,-0.9358812110938393,-1.4537735849056603,-0.9565638400714134,-0.15,-0.37025784409157014,-0.7955801104972375,-0.5565104588941138,0.7578,0.31122172896834277,0.7375939175957095,0.4148794782657571,-0.21035814373946138,-0.6703034831404421,-1.4623642123407359,-1.0159073149883056,8.207152778708618,-0.38870509520250657,0.596629735044517,-0.9873644658404299,-0.12289156626506023,-0.12289156626506023,-0.16355421686746968,-0.16355421686746968,-3.114848797060602,-3.114848797060602,0.03305372442149551,0.03305372442149551,0.30959036144578356,0.30959036144578356,0.8428954994688511,0.8428954994688511,-0.2603122345192803,-0.2603122345192803,0.031248192771084364,0.031248192771084364,0.11372684057193522,0.11372684057193522,0.007846385542168675,0.007846385542168675,0.05289370348668401,0.05289370348668401,6.8854663891897046,6.8854663891897046,0.3845928568487746,0.3845928568487746,,6.841757714034318,-0.779099277122686,-0.5499180970900593,-0.1435044972466613,-0.6700681665473129,-1.1847639980732176,-0.1876008875351939,-0.8339030032324948,0.49375107111911004,1.9590395830832255,1.1463808645220712,0.8368958766066293,0.36830169169234706
171,171,20,1,1,"Every tone was a testimony against slavery, and a prayer to God for deliverance from chains.",every tone was a testimony against slavery and a prayer to god for deliverance from chains,16,92,-0.35,-0.3452386036911093,-0.25925925925925924,-0.30400864000367656,-0.35,-0.3034707988867642,-0.27999999999999997,-0.328125,0.0,0.041997404434118826,0.0,0.0,0.3125,0.3783580831788811,0.35904800984817387,0.42232975264106976,1.0020000000000002,0.5098748802058893,0.2988676996424316,0.43193341590116274,7.829266421604793,0.5953708898417418,0.5110051378026144,0.7312746540994601,-0.6962361108347538,-0.5154438083763628,-0.7119816137919286,-1.088946502137418,"{'neg': 0.254, 'neu': 0.635, 'pos': 0.111, 'compound': -0.5719}",-0.5719,-1.2650886302854292,-0.8992138364779874,-1.2942799659845774,0.0,-0.17697320951266374,0.0,0.0,0.9481,0.756289001727513,0.8350250233594019,0.7822169121137061,0.0,-0.23192994533661754,0.0,0.0,5.56988888667803,-0.06339864967771638,-0.12256095587362258,0.08602722009071033,-0.1253012048192771,-0.1253012048192771,-0.16596385542168654,-0.16596385542168654,-3.09001918468276,-3.09001918468276,0.037634547714668204,0.037634547714668204,0.3105602409638558,0.3105602409638558,0.8348148913519143,0.8348148913519143,-0.2669320617990558,-0.2669320617990558,0.030018674698795208,0.030018674698795208,0.10689953133498742,0.10689953133498742,0.007851807228915665,0.007851807228915665,0.05071056942303941,0.05071056942303941,6.823905947967579,6.823905947967579,0.37951499199674793,0.37951499199674793,,6.860491878603943,-0.7918255020481322,-0.5621821137550423,-0.13571837809060858,-0.5909465240063468,-1.1790494310242323,-0.19332591577987818,-0.8895520960665351,0.46969320426478145,1.679586855831786,1.1464418599354322,0.6327479652921991,0.2039658321521903
172,172,20,1,1,"The hearing of those wild notes always depressed my spirit, and filled me with ineffable sadness.",the hearing of those wild notes always depressed my spirit and filled me with ineffable sadness,16,97,-1.25,-1.1562949516984342,-0.9259259259259258,-1.0857451428702736,-1.25,-1.152831869224369,-1.0,-1.171875,-79.52099263603014,-1.9290472891440413,-1.6991789775324526,-2.928652780100432,-0.27083333333333304,-0.5561581449035194,-0.37746072830192606,-0.41211209733523696,-1.413,-1.3956617805477378,-1.1403456495828366,-1.2367914629870633,-15.658532843209587,-1.5501457924773894,-1.0220102756052287,-1.4625493081989203,-0.3481180554173769,-0.20067576318232183,-0.3559908068959643,-0.544473251068709,"{'neg': 0.297, 'neu': 0.622, 'pos': 0.081, 'compound': -0.6705}",-0.6705,-1.482610467508079,-1.0542452830188678,-1.517423880385835,0.25,0.5277103540562657,1.3259668508287292,2.02894438138479,0.8766,0.7033996567024249,0.7984179605002112,0.738564553316416,0.17968878979626443,0.5872023443693604,1.2491575124485224,1.8982954336715043,5.918006942095407,-0.001109276061435198,-0.02762799692580461,0.291559255134509,-0.1147590361445783,-0.1147590361445783,-0.15542168674698775,-0.15542168674698775,-2.816271117366265,-2.816271117366265,0.03951707783515013,0.03951707783515013,0.3291325301204823,0.3291325301204823,0.9247187441790563,0.9247187441790563,-0.2514468258755271,-0.2514468258755271,0.035692771084337375,0.035692771084337375,0.10945977229884285,0.10945977229884285,0.019445180722891565,0.019445180722891565,0.05221164993958689,0.05221164993958689,6.818487109252581,6.818487109252581,0.41589718077496424,0.41589718077496424,,6.868618685164731,-0.7361482679993052,-0.5085270408457414,-0.04987591553297766,-0.558430780496361,-1.069620796166952,-0.12962995511789255,-0.7593765952497387,0.580717725529319,1.784381628551076,1.2768703855057177,0.7731160980931543,0.1895002191666461
173,173,20,1,1,I have frequently found myself in tears while hearing them.,i have frequently found myself in tears while hearing them,10,59,-0.20000000000000007,-0.3182033920908653,-0.1481481481481482,-0.2779507565747901,-0.20000000000000007,-0.2751587632088442,-0.16000000000000006,-0.3000000000000001,0.0,0.041997404434118826,0.0,0.0,-0.5,-1.403897866092555,-0.6668034468608943,-1.1690700612423162,0.11299999999999999,-0.13808648865989898,-0.2309296781883194,-0.1355021412595046,0.0,-0.11980133759796854,0.0,0.0,-0.8324366973856673,-1.0902093870629979,-0.8512624007302296,-2.0831531505187155,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.2263}",-0.2263,-0.8022039255586912,-0.3558176100628931,-0.8194315266369921,0.1,0.2740242711714511,0.5303867403314918,1.2985244040862656,0.6543,0.8293576660852502,0.6846032741561815,0.842524324729039,0.043241652081451636,0.0834654314840247,0.30060659103706383,0.7309119798398289,4.1621834869283365,0.13156622710248428,-0.5064469303165001,0.7293396433870043,-0.11174698795180721,-0.11174698795180721,-0.15240963855421666,-0.15240963855421666,-2.667326551517027,-2.667326551517027,0.04629418626888507,0.04629418626888507,0.35183734939759076,0.35183734939759076,0.9708997861781187,0.9708997861781187,-0.245699597317123,-0.245699597317123,0.03952951807228918,0.03952951807228918,0.11382724217836093,0.11382724217836093,0.028778915662650603,0.028778915662650603,0.054083284836251744,0.054083284836251744,6.843200809561715,6.843200809561715,0.4392723597346407,0.4392723597346407,,6.825392621307499,-0.7202404868424975,-0.4931970200145125,-0.003169582800065556,-0.4413741038604112,-0.9358431364922555,-0.09691115895954003,-0.7110629396106865,0.6557910003922386,1.9631491820133942,1.381877378240766,0.9481352878260348,0.2554735472015271
