,sent_clean
1765,he killed them  his own people  and then he got killed as well 
1766,his youngest daughter was named periboea 
1767,she was very pretty 
1768,poseidon slept with her 
1769,she had a child  nausithous  and he became the king here in phaeacia  and he had two sons  our king alcinous  and rhexenor 
1770,apollo shot that rhexenor when he was newly married  with no son 
1771,he left a daughter  our arete  and her uncle  alcinous  made her his wife 
1772,no woman is honored as he honors her 
1773,she is precious to him  her children  and the people 
1774,we look at her as if she were a goddess  and point her out when she walks through our town 
1775,she is extremely clever and perceptive  she solves disputes to help the men she likes 
1776,if she looks on you kindly in her heart  you have a chance of seeing those you love  and getting back again to your big house and homeland 
1777,so bright eyed athena left him 
1778,she went from lovely scheria  across the tireless sea  to marathon and athens 
1779,and went inside erechtheus palace 
1780,odysseus approached the royal house  and stood there by the threshold made of bronze 
1781,his heart was mulling over many things 
1782,the palace of the mighty king was high  and shone like rays of sunlight or of moonlight 
1783,the walls were bronze all over  from the entrance back to the bedrooms  and along them ran a frieze of blue 
1784,gold doors held safe the house 
1785,pillars of silver rose up from the threshold 
1786,the lintel silver  and the handle  gold 
1787,silver and golden dogs stood at each side  made by hephaestus with great artistry  to guard the home of brave alcinous immortal dogs  unaging for all time 
1788,at intervals were seats set in the walls  right from the doorway to the inner rooms  with soft embroidered throws  the work of women 
1789,phaeacian lords and ladies sat upon them  eating and drinking  since they lacked for nothing 
1790,boys made of gold were set on pedestals  and they held burning torches in their hands  lighting the hall at night for those at dinner 
1791,the king had fifty slave girls in his house  some ground the yellow grain upon the millstone  others wove cloth and sat there spinning yarn  with fingers quick as rustling poplar leaves  and oil was dripping from the woven fabric 
1792,just as phaeacian men have special talent for launching ships to sea  the women there
1793,are expert weavers  since athena gave them fine minds and skill to make most lovely things 
1794,outside the courtyard by the doors there grows an orchard of four acres  hedged around 
1795,the trees are tall  luxuriant with fruit  bright colored apples  pears and pomegranate  sweet figs and fertile olives  and the crop never runs out or withers in the winter  nor in the summer 
1796,fruit grows all year round 
1797,the west wind always blows and makes it swell
1798,and ripen  mellowing pear on mellowing pear  apple on apple  grapes on grapes  and figs 
1799,a fertile vineyard too is planted there 
1800,they use the warmer side  a flattened slope  for drying grapes in sunshine 
1801,they pick bunches and trample them  while unripe clusters open and she would their blooms  and others turn to purple 
1802,there are two springs  one flows all through the garden  the other gushes from the courtyard threshold  towards the palace  and the people draw
1803,freshwater 
1804,so the gods had blessed the house of king alcinous with lovely gifts 
1805,hardened  long suffering odysseus stood there and stared  astonished in his heart  then quickly strode across the palace threshold 
1806,he found the lordly leaders of phaeacia pouring drink offerings for sharp eyed hermes  to whom they give libations before bed 
1807,odysseus went in the house disguised in mist with which athena covered him 
1808,until he reached arete and the king 
1809,he threw his arms around arete s knees  and all at once  the magic mist dispersed 
1810,they were astonished when they saw the man  and all fell silent 
1811,then odysseus said  queen arete  child of rhexenor  i have had many years of pain and loss 
1812,i beg you  and your husband  and these men who feast here may the gods bless you in life  and may you leave your children wealth and honor 
1813,now help me  please  to get back home  and quickly  i miss my family 
1814,i have been gone so long it hurts 
1815,he sat down by the hearth among the ashes of the fire 
1816,they all were silent till echeneus spoke up 
1817,he was an elder statesman of phaeacia  a skillful orator and learned man  wanting to help  he said  alcinous  you know it is not right to leave a stranger sitting there on the floor beside the hearth
1818,among the cinders 
1819,everyone is waiting for you to give the word 
1820,make him get up  and seat him on a silver chair  and order wine to be poured  so we may make libations to zeus the thunderlord  who loves the needy 
1821,the house girl ought to bring the stranger food out from the storeroom 
1822,so alcinous reached for odysseus hand  and raised the many minded hero from the ashes 
1823,he made laodamas  his favorite son 
1824,vacate his chair so he could sit beside him 
1825,the slave girl brought him water in a pitcher of gold to wash his hands  and poured it out over a silver bowl  and fetched a table of polished wood  a humble slave brought out bread and an ample plateful of the meat 
