,sent_no,sent_raw,baseline_sentimentr_stdscaler_roll10,baseline_syuzhet_stdscaler_roll10,baseline_bing_stdscaler_roll10,baseline_sentiword_stdscaler_roll10,baseline_senticnet_stdscaler_roll10,baseline_nrc_stdscaler_roll10,baseline_afinn_stdscaler_roll10,baseline_vader_stdscaler_roll10,baseline_textblob_stdscaler_roll10,baseline_flair_stdscaler_roll10,baseline_pattern_stdscaler_roll10,baseline_stanza_stdscaler_roll10,sentimentr_jockers_rinker_stdscaler_roll10,sentimentr_jockers_stdscaler_roll10,sentimentr_huliu_stdscaler_roll10,sentimentr_senticnet_stdscaler_roll10,sentimentr_sentiword_stdscaler_roll10,sentimentr_nrc_stdscaler_roll10,sentimentr_lmcd_stdscaler_roll10,syuzhetr_syuzhet_stdscaler_roll10,syuzhetr_bing_stdscaler_roll10,syuzhetr_afinn_stdscaler_roll10,syuzhetr_nrc_stdscaler_roll10,transformer_roberta15lg_stdscaler_roll10,transformer_nlptown_stdscaler_roll10,transformer_yelp_stdscaler_roll10,transformer_hinglish_stdscaler_roll10,transformer_imdb2way_stdscaler_roll10,transformer_huggingface_stdscaler_roll10,transformer_t5imdb50k_stdscaler_roll10,transformer_robertaxml8lang_stdscaler_roll10
1287,1287,"Something really extraordinary had to be inside this top security vault, Harry was sure, and he leaned forward eagerly, expecting to see fabulous jewels at the very least -- but at first he thought it was empty.",0.11147286951638524,0.11912256986339517,0.18361445215883454,0.017084746333486812,0.08404698128363701,0.014576823986955182,0.10436213422210179,0.1284347639015044,0.11533337942385866,0.0896172116633158,0.09583123850026946,0.03736490595623697,1.3880111033028726,1.580322992815142,2.1403643363288465,1.952533050963334,1.0356420996876414,0.6786085936986364,1.7894755569353393,1.0191861826092545,1.873032200461402,1.4771150165468665,0.11514356751587186,0.9308851594304751,0.8505956625656217,0.7192719347285389,1.6336797996259733,0.47729139321290764,-0.09488902193382459,0.6065589755829048,1.2024900722907699
1288,1288,Then he noticed a grubby little package wrapped up in brown paper lying on the floor.,0.11090334804390199,0.11852781057169143,0.18369995916679313,0.018257748604437768,0.08440802582416052,0.011185139831091696,0.10379654415651877,0.127903048115018,0.11533337942385866,0.08915930684107128,0.09583123850026946,0.037050805280736725,1.4311178043947106,1.6277287854613356,2.1850069332535695,2.031462587234412,1.0568937557632838,0.6773052639679221,1.7894755569353393,1.0131480674298001,1.873032200461402,1.465037509722003,0.0693677806473099,0.9736065326427203,0.7506303988865608,0.7422666637431498,1.6109669702871752,0.4229803087796535,-0.09767110874307061,0.5623066939702899,1.1896701956083928
1289,1289,Hagrid picked it up and tucked it deep inside his coat.,0.10919478362645224,0.11674353269658022,0.18083574218213705,0.015592426777665872,0.0764907269250652,0.003517917244997074,0.10335811785150019,0.12538502519991515,0.11201414508583735,0.08557991863253027,0.09280884144051367,0.03692440467738034,1.447487026655889,1.64573053313949,2.218819770468383,2.0174714386434127,1.035389734594356,0.7019661065828592,1.8421772514025383,0.9950337218914368,1.8514995382158717,1.45296000289714,-0.02218379308981401,0.9736148113784906,0.701153968384331,0.7843463550014419,1.5574986658992775,0.4253901947384186,-0.10139169578674556,0.5623066939702899,1.207958752841457
1290,1290,"Harry longed to know what it was, but knew better than to ask.",0.10668888914752594,0.11412659181308377,0.177894993424725,0.017608113880067996,0.07081824889299061,0.001972499180092452,0.10381097329567299,0.12140205991815035,0.11049710671141523,0.08965218340275474,0.09057335743465728,0.030593514316518404,1.4583193865894621,1.657643219470691,2.192055043647828,1.9453511826753231,1.0965028054607637,0.7019487570272903,1.7865864027852076,0.9539745386711463,1.808434213724812,1.4408824960722764,-0.04507168652409499,0.9198315991671748,0.7455142025058076,0.8232720279492555,1.528842073496874,0.46776269543908594,-0.045463438621068025,0.5180544123576752,1.22512083861152
1291,1291,"""Come on, back in this infernal cart, and don't talk to me on the way back, it's best if I keep me mouth shut,"" said Hagrid.",0.10782793209249245,0.11531611039649123,0.177894993424725,0.016826112366100692,0.07096327096784526,0.0018852659799191841,0.10381097329567299,0.12140205991815035,0.1112157038361415,0.0856553839650038,0.09155879877148154,0.029166770180280736,1.4720866301666584,1.6727834894936684,2.192055043647828,1.955891922375925,1.0828908516499907,0.6931789824817975,1.832040752371281,0.9660507690300553,1.808434213724812,1.4408824960722764,-0.04507168652409499,0.8657931197343759,0.7238811571631341,0.7818744547755073,1.445085710949512,0.46503962355523637,-0.09206969942457871,0.5180544123576752,1.2447178254744466
1292,1292,One wild cart ride later they stood blinking in the sunlight outside Gringotts.,0.10782793209249245,0.11531611039649123,0.177894993424725,0.015438059678808725,0.07090435574993556,0.0018852659799191841,0.10381097329567299,0.12390155994724854,0.11552728658449908,0.08593127213168886,0.09477953533566186,0.029425908260120804,1.4720866301666584,1.6727834894936684,2.192055043647828,1.9522134859867044,1.075759375008654,0.6931789824817975,1.832040752371281,0.9660507690300553,1.808434213724812,1.4408824960722764,-0.04507168652409499,0.8119706413676685,0.7285391013861877,0.7398073671937176,1.4693441933827525,0.46191755280684355,-0.0858643115051851,0.47380213074506067,1.2051029056622202
1293,1293,Harry didn't know where to run first now that he had a bag full of money.,0.1083974535649757,0.11591086968819497,0.17454299272475346,0.01911998347373812,0.07408426687044607,0.007217129462132052,0.10527848404835682,0.12563508416097793,0.11361102758522904,0.08591266143994064,0.09327480030789213,0.027693094835302762,1.478385946882752,1.6797110458710311,2.146519237357836,2.030110225466899,1.1601756755313453,0.8260664609554503,1.832040752371281,0.9720888842095097,1.786901551479282,1.45296000289714,0.023591993778747947,0.8118274663194037,0.7267166389662021,0.7564613794782219,1.4856880777543684,0.40478272421025824,-0.14207244377536032,0.495928271551368,1.1618963097448867
1294,1294,He didn't have to know how many Galleons there were to a pound to know that he was holding more money than he'd had in his whole life -- more money than even Dudley had ever had.,0.11033382657141874,0.11793305127998768,0.17454299272475346,0.018468315545432035,0.07386975505139026,0.0072171294621320515,0.10527848404835682,0.12686794566181692,0.11361102758522904,0.08567583527461722,0.09327480030789213,0.028251756359637566,1.4877089356225703,1.6899638293095278,2.146519237357836,2.0252158285615063,1.1527513954280615,0.7994889652607198,1.832040752371281,0.9926184758196549,1.786901551479282,1.45296000289714,0.023591993778747947,0.8642639950107532,0.7016997561511906,0.7959207227593255,1.5090821666946606,0.3484792862228839,-0.14381102208843125,0.495928271551368,1.1814280226890872
1295,1295,"""Might as well get yer uniform,"" said Hagrid, nodding toward Madam Malkin's Robes for All Occasions.",0.1106755394549087,0.11828990685500991,0.17454299272475346,0.01701137224857628,0.07214610726587839,0.007117525642623513,0.1043971936642421,0.125832298417851,0.11361102758522904,0.08570283100330695,0.09327480030789213,0.03183296993033331,1.4890317921329501,1.6914186161487743,2.146519237357836,2.014759288645508,1.1616100337538104,0.8160999000699263,1.7977407217741048,0.9962413449273274,1.786901551479282,1.4288049892474133,0.046479887213028925,0.8101833760524773,0.6740650697939596,0.756831032098875,1.5109559671880315,0.41172948272716214,-0.14399870231727963,0.495928271551368,1.1822789852035054
1296,1296,"""Listen, Harry, would yeh mind if I slipped off fer a pick-me-up in the Leaky Cauldron? I hate them Gringotts carts.""",0.1106755394549087,0.11828990685500991,0.17454299272475346,0.01701137224857628,0.07039526784133128,0.007117525642623512,0.1043971936642421,0.125832298417851,0.11361102758522904,0.08552060983465136,0.09327480030789213,0.031914317616807485,1.4890317921329501,1.6914186161487743,2.146519237357836,1.9493435175787088,1.1616100337538104,0.8160999000699263,1.7977407217741048,0.9962413449273274,1.786901551479282,1.4288049892474133,0.046479887213028925,0.8088822393312994,0.5999460752587632,0.76101532283135,1.541406788622095,0.3515646510904286,-0.1558920667916407,0.495928271551368,1.1805172275814515
1297,1297,"He did still look a bit sick, so Harry entered Madam Malkin's shop alone, feeling nervous.",0.10896697503745895,0.1165056289798987,0.1722586337702571,0.017402373005559933,0.07007652140597369,0.005397030105230434,0.10359011699424174,0.12625287688830955,0.11289243046050278,0.085559671836013,0.09221102705440949,0.03255592971572997,1.4658866246090299,1.6659651487154212,2.1186343647486625,1.9113716676235701,1.1676016370443236,0.7347232712035431,1.7977407217741048,0.9781269993889642,1.765368889233752,1.4167274824225498,0.023591993778747947,0.8084374898551392,0.5975519557339837,0.7239939034345204,1.4797854328457822,0.346776484116226,-0.15273811843332763,0.495928271551368,1.1420757541585116
1298,1298,"Madam Malkin was a squat, smiling witch dressed all in mauve.",0.11010601798242545,0.11769514756330617,0.1722586337702571,0.0201393783044455,0.07305853782017215,0.00726790529910107,0.10595704573720498,0.12833288802847886,0.11417563961179969,0.08596951608066596,0.09313978284581956,0.030839695255697224,1.4877080978195134,1.689962907951201,2.1186343647486625,1.9991437335041258,1.2486494349973287,0.7922652373050635,1.8431950713601777,0.9902032297478731,1.765368889233752,1.4408824960722764,0.046479887213028925,0.8625497967787844,0.6465906231403106,0.6842160425702255,1.4836083638295339,0.3399429535696243,-0.09716342188446654,0.47380213074506067,1.1222692188214969
1299,1299,"""Hogwarts, clear?"" she said, when Harry started to speak.",0.1113589652218886,0.11900361800505439,0.1722586337702571,0.023821302099374893,0.07494684608650858,0.00726790529910107,0.10543324411268236,0.12697091111637218,0.11725689697994413,0.08599426216529821,0.09796911901484989,0.028020601722959015,1.5098213280217654,1.7142815215113556,2.1186343647486625,2.063848752697602,1.3192547441802602,0.7922652373050635,1.8110539925334417,1.0034870831426728,1.765368889233752,1.4288049892474133,0.046479887213028925,0.9163687271158759,0.6201316516433323,0.6850667170017442,1.5087096657772525,0.34036330132255277,-0.09737340936428517,0.45167598993875335,1.1026439831294763
1300,1300,"""Got the lot here -- another young man being fitted up just now, in fact.",0.1113589652218886,0.11900361800505439,0.1722586337702571,0.023690968513713676,0.07480182401165393,0.00726790529910107,0.10543324411268236,0.12697091111637218,0.11725689697994413,0.08193242756297657,0.09796911901484989,0.0274398359113293,1.5098213280217654,1.7142815215113556,2.1186343647486625,2.060832653511725,1.3157665786394666,0.7922652373050635,1.8110539925334417,1.0034870831426728,1.765368889233752,1.4288049892474133,0.046479887213028925,0.9695859646968827,0.5712859762333321,0.6918547346850836,1.5097162656672214,0.33524889909333266,-0.10836688289920685,0.45167598993875335,1.101671773986711
1301,1301,"In the back of the shop, a boy with a pale, pointed face was standing on a footstool while a second witch pinned up his long black robes.",0.11477609405678808,0.12019313658846187,0.1770344412488662,0.028448144390348117,0.07349058275150994,0.009051137836808788,0.10604557556420596,0.12697091111637218,0.11546040416812847,0.08194551640112917,0.09511858784053602,0.028878956072475887,1.5565154044358136,1.7293512617432547,2.1782547302214432,2.024823699614039,1.4061077376936,0.8357628750920154,1.8110539925334417,1.0155633135015818,1.808434213724812,1.4408824960722764,0.0693677806473099,0.9713170375065499,0.5689024013937929,0.6933940635870837,1.4841577655038953,0.33385469166665904,-0.10840993587649485,0.495928271551368,1.1013128432901604
1302,1302,"Madam Malkin stood Harry on a stool next to him) slipped a long robe over his head, and began to pin it to the right length.",0.11659856276873448,0.12209636632191383,0.178967510509231,0.028448144390348117,0.071853041822943,0.007131768539434703,0.1075130863168898,0.1291604252002749,0.11546040416812847,0.08598055978785721,0.09511858784053602,0.02713175661902887,1.5968310314188119,1.7736876225583758,2.20012942400117,1.9373461346427,1.4208313253170166,0.7693191358551892,1.8110539925334417,1.034885282075836,1.8299668759703422,1.45296000289714,0.046479887213028925,1.025512222389655,0.666182332142854,0.7343832707240924,1.490193035381813,0.33436850175866484,-0.05118211604912488,0.5401805531639826,1.1401444760776764
1303,1303,"""Hello,"" said the boy, ""Hogwarts, too?""",0.11659856276873448,0.12209636632191383,0.178967510509231,0.029891123374454452,0.07333649679697687,0.007131768539434703,0.1075130863168898,0.1291604252002749,0.11546040416812847,0.08941658431600816,0.09511858784053602,0.02752348875587129,1.5968310314188119,1.7736876225583758,2.20012942400117,1.8942895151521932,1.3560686601217604,0.7693191358551892,1.8110539925334417,1.034885282075836,1.8299668759703422,1.45296000289714,0.046479887213028925,1.025512444040388,0.6621982527272561,0.7530487809874472,1.4661916147484297,0.33767010664512975,-0.051245832747059815,0.5401805531639826,1.1386921165445472
1304,1304,"""Yes,"" said Harry.",0.11545951982376798,0.12090684773850635,0.1785981830382498,0.029461022541772432,0.0716914026353446,0.0036422889093075932,0.10407407620643774,0.12858567094336587,0.11725689697994413,0.08945646436975432,0.09432957204925083,0.027686471973215908,1.5764386983618568,1.7512615336212853,2.1930871444097755,1.837500411788142,1.342666777580322,0.6925996284498239,1.6871663184046843,1.022809051716927,1.8299668759703422,1.4046499755976865,0.0007041003444669696,1.0255262834591445,0.5590795804847438,0.7133043551542334,1.4396182884242161,0.33756945242561576,-0.051251455260879285,0.5401805531639826,1.1141804727021962
1305,1305,"""My father's next door buying my books and mother's up the street looking at wands,"" said the boy.",0.11375095540631824,0.11912256986339513,0.17590237263898167,0.028874521406296955,0.07020039442824537,0.0018073735730954256,0.10098713796353641,0.1304444970330091,0.11725689697994413,0.08980454565937475,0.09432957204925083,0.022555405044616894,1.6057152768425558,1.7834579061966116,2.2283590282932284,1.8871595764783202,1.342666777580322,0.7440667275546194,1.760459254833522,1.0046947061785636,1.808434213724812,1.3684174551230968,-0.02218379308981401,1.0257088977768776,0.5328014609422834,0.7095478314666227,1.4135566753099424,0.3279756143552654,0.0032312930670030863,0.5623066939702899,1.1498471031820388
1306,1306,"He had a bored, drawling voice.",0.1113589652218886,0.11662458083823944,0.17447601445350414,0.02734961845406071,0.06943751788864545,-0.0012507088680587986,0.09967831914386127,0.13455984647063063,0.12034686461626706,0.09019250700274135,0.09833932440471635,0.024163930503131988,1.5974395054313273,1.7743567805346834,2.2260581442885625,1.8959930554513407,1.3491097418567028,0.7104932939699375,1.7795836708291428,0.979334622424855,1.786901551479282,1.3321849346485066,-0.06795957995837597,1.0259963189156354,0.5110956993006937,0.7262779045629948,1.4382694476515607,0.3295317514649119,0.05749649914262356,0.5844328347765976,1.1691630056478892
1307,1307,"""Then I' going to drag them off to took at racing brooms. I don't see why first years can't have their own. I think I' bully father into getting me one and I' smuggle it in somehow.""",0.1113589652218886,0.11662458083823944,0.17447601445350414,0.029109121860487145,0.06859457707855288,-0.003121584061929434,0.09967831914386127,0.1357927079714696,0.12393985023989836,0.08675852760555175,0.10234907676018187,0.01926818543339823,1.5974395054313273,1.7743567805346834,2.2260581442885625,1.8660835526317168,1.4227276379926879,0.652951327868417,1.7795836708291428,0.979334622424855,1.786901551479282,1.3321849346485066,-0.09084747339265695,0.9722063018650291,0.46769228666841467,0.7310426374116566,1.436370424229456,0.3164872977219593,0.11182009667291613,0.6065589755829048,1.169336403030482
1308,1308,Harry was strongly reminded of Dudley.,0.1083974535649757,0.11353183252138,0.1720881107141996,0.026665367129339316,0.06663677906801528,-0.003069884816558733,0.0982140826204194,0.135095375792471,0.12188671559782333,0.0829703315258577,0.10039275038845354,0.019436949112368318,1.5572456207909189,1.7301543035961497,2.196247961552172,1.812815699008326,1.381036496551912,0.660056230870368,1.7277577384672371,0.9479364234916918,1.765368889233752,1.30802992099878,-0.09084747339265695,0.9721272291794659,0.47065198469579733,0.7106892084920494,1.4459719812779332,0.2707559781574183,0.05487912755743587,0.6508112571955195,1.1515240780376428
1309,1309,"""Have you got your own broom?"" the boy went on.",0.11010601798242545,0.11531611039649121,0.17710627448642646,0.027219284868399488,0.06779997696007851,0.0005192123175364455,0.10058101136338264,0.1363195206410725,0.12044952134837081,0.08704873168896621,0.10008628003971788,0.019008715958897984,1.6017269472887254,1.7790718149614981,2.312125037506849,1.8681095861529924,1.4147925296611281,0.8291386924661066,1.7277577384672371,0.9660507690300553,1.808434213724812,1.3321849346485066,-0.04507168652409499,1.0262560838673198,0.5437129187710592,0.750976927485759,1.4716117791145717,0.2841797975734542,0.11218522008934705,0.6950635388081341,1.1766621861547062
