,sent_clean
2146,as they passed over the hill the hammer heads yelled with vexation and shot their heads high in the air but they could not reach the winged monkeys which carried dorothy and her comrades safely over the hill and set them down in the beautiful country of the quadlings
2147,this is the last time you can summon us said the leader to dorothy so good bye and good luck to you
2148,good bye and thank you very much returned the girl and the monkeys rose into the air and were out of sight in a twinkling
2149,the country of the quadlings seemed rich and happy
2150,there was field upon field of ripening grain with well paved roads running between and pretty rippling brooks with strong bridges across them
2151,the fences and houses and bridges were all painted bright red just as they had been painted yellow in the country of the winkies and blue in the country of the munchkins
2152,the quadlings themselves who were short and fat and looked chubby and good natured were dressed all in red which showed bright against the green grass and the yellowing grain
2153,the monkeys had set them down near a farmhouse and the four travelers walked up to it and knocked at the door
2154,it was opened by the farmers wife and when dorothy asked for something to eat the woman gave them all a good dinner with three kinds of cake and four kinds of cookies and a bowl of milk for toto
2155,how far is it to the castle of glinda
2156,asked the child
2157,it is not a great way answered the farmers wife
2158,take the road to the south and you will soon reach it
2159,thanking the good woman they started afresh and walked by the fields and across the pretty bridges until they saw before them a very beautiful castle
