,sent_clean
2239,now  mind you don t forget  for i  come  little woman  when they were out of the chauffeur s sight he put his arm round her waist and pressed her against him  all his affection and half his attention  it was what he granted her throughout their happy married life 
2240,but you haven t listened  charles 
2241,what s wrong 
2242,i keep on telling you  howards end 
2243,miss schlegel s got it 
2244,got what 
2245,said charles  unclasping her 
2246,what the dickens are you talking about 
2247,now  charles  you promised not to say those naughty  
2248,look here  i m in no mood for foolery 
2249,it s no morning for it either 
2250,i tell you  i keep on telling you  miss schlegel  she s got it  your mother s left it to her  and you ve all got to move out 
2251,howards end 
2252,howards end  she screamed  mimicking him  and as she did so evie came dashing out of the shubbery 
2253,dolly  go back at once 
2254,my father s much annoyed with you 
2255,charles   she hit herself wildly   come in at once to father 
2256,he s had a letter that s too awful 
2257,charles began to run  but checked himself  and stepped heavily across the gravel path 
2258,there the house was with the nine windows  the unprolific vine 
2259,he exclaimed  schlegels again  and as if to complete chaos  dolly said  oh no  the matron of the nursing home has written instead of her 
2260,come in  all three of you  cried his father  no longer inert 
2261,dolly  why have you disobeyed me 
2262,oh  mr  wilcox  
2263,i told you not to go out to the garage 
2264,i ve heard you all shouting in the garden 
2265,i won t have it 
2266,come in 
2267,he stood in the porch  transformed  letters in his hand 
2268,into the dining room  every one of you 
2269,we can t discuss private matters in the middle of all the servants 
2270,here  charles  here  read these 
2271,see what you make 
2272,charles took two letters  and read them as he followed the procession 
2273,the first was a covering note from the matron 
2274,mrs  wilcox had desired her  when the funeral should be over  to forward the enclosed 
2275,the enclosed  it was from his mother herself 
2276,she had written  to my husband  i should like miss schlegel  margaret  to have howards end 
2277,i suppose we re going to have a talk about this 
2278,he remarked  ominously calm 
2279,certainly 
2280,i was coming out to you when dolly  
2281,well  let s sit down 
2282,come  evie  don t waste time  sit  down 
2283,in silence they drew up to the breakfast table 
2284,the events of yesterday  indeed  of this morning suddenly receded into a past so remote that they seemed scarcely to have lived in it  heavy breathings were heard  they were calming themselves  charles  to steady them further  read the enclosure out loud  a note in my mother s handwriting  in an envelope addressed to my father  sealed  inside  i should like miss schlegel  margaret  to have howards end  no date  no signature  forwarded through the matron of that nursing home  now  the question is  
2285,dolly interrupted him 
2286,but i say that note isn t legal 
2287,houses ought to be done by a lawyer  charles  surely 
2288,her husband worked his jaw severely 
2289,little lumps appeared in front of either ear  a symptom that she had not yet learnt to respect  and she asked whether she might see the note 
2290,charles looked at his father for permission  who said abstractedly  give it her 
2291,she seized it  and at once exclaimed  why  it s only in pencil 
2292,i said so 
2293,pencil never counts 
2294,we know that it is not legally binding  dolly  said mr  wilcox  speaking from out of his fortress 
2295,we are aware of that 
2296,legally  i should be justified in tearing it up and throwing it into the fire 
2297,of course  my dear  we consider you as one of the family  but it will be better if you do not interfere with what you do not understand 
2298,charles  vexed both with his father and his wife  then repeated  the question is   he had cleared a space of the breakfast table from plates and knives  so that he could draw patterns on the tablecloth 
2299,the question is whether miss schlegel  during the fortnight we were all away  whether she unduly   he stopped 
2300,i don t think that  said his father  whose nature was nobler than his son s 
2301,don t think what 
2302,that she would have  that it is a case of undue influence  no  to my mind the question is the  the invalid s condition at the time she wrote 
2303,my dear father  consult an expert if you like  but i don t admit it is my mother s writing 
2304,why  you just said it was  cried dolly 
2305,never mind if i did  he blazed out  and hold your tongue 
2306,the poor little wife coloured at this  and  drawing her handkerchief from her pocket  she would a few tears 
2307,no one noticed her 
2308,evie was scowling like an angry boy 
2309,the two men were gradually assuming the manner of the committee room 
2310,they were both at their best when serving on committees 
2311,they did not make the mistake of handling human affairs in the bulk  but disposed of them item by item  sharply 
