,sent_no,sent_raw,nlptown,robertaxml8lang,camembert
1414,1414,"Magnétisé lui-même par son contact avec le puissant aimant de Balbec, ce maître d'hôtel devenait à son tour aimant pour moi.",4.391972035169601,1.8587838411331177,0.8603515028953552
1415,1415,"J'espérais en causant avec lui être déjà en communication avec Balbec, avoir réalisé sur place un peu du charme du voyage.",2.5057064294815063,1.77409029006958,0.9031513333320618
1416,1416,"Je quittai dès le matin la maison, où je laissai Françoise gémissante parce que le valet de pied fiancé n'avait pu encore une fois, la veille au soir, aller voir sa promise.",1.289669781923294,-1.7170748114585876,-0.8530460000038147
1417,1417,"Françoise 'avait trouvé en pleurs; il avait failli aller gifler le concierge, mais s'était contenu, car il tenait à sa place.",1.3702602982521057,-1.8463393449783325,-0.8333008885383606
1418,1418,"Avant d'arriver chez Saint-Loup, qui devait 'attendre devant sa porte, je rencontrai Legrandin, que nous avions perdu de vue depuis Combray et qui, tout grisonnant maintenant, avait gardé son air jeune et candide.",2.3013552725315094,1.3839285671710968,0.5908008217811584
1419,1419,Il s'arrêta.,0.4257141649723053,-1.74247145652771,-0.9635440707206726
1420,1420,"--Ah! vous voilà, me dit-il, homme chic, et en redingote encore!",0.44780710339546204,1.5497114658355713,-0.997886061668396
1421,1421,Voilà une livrée dont mon indépendance ne s'accommoderait pas.,1.4140662252902985,-1.6065893769264221,-0.99879390001297
1422,1422,"Il est vrai que vous devez être un mondain, faire des visites!",4.61188530921936,-0.36979353427886963,-0.8090724349021912
1423,1423,"Pour aller rêver comme je le fais devant quelque tombe à demi détruite, ma lavallière et mon veston ne sont pas déplacés.",2.224114567041397,-1.8431434035301208,-0.994819700717926
1424,1424,Vous savez que j'estime la jolie qualité de votre âme; 'est vous dire combien je regrette que vous alliez la renier parmi les Gentils.,4.39667484164238,-1.4781261384487152,-0.9463759660720825
1425,1425,"En étant capable de rester un instant dans 'atmosphère nauséabonde, irrespirable pour moi, des salons, vous rendez contre votre avenir la condamnation, la damnation du Prophète.",4.567937254905701,-1.9358203411102295,-0.9990090131759644
1426,1426,"Je vois cela d'ici, vous fréquentez les «coeurs légers», la société des châteaux; tel est le vice de la bourgeoisie contemporaine.",4.350570470094681,-1.9113813638687134,-0.9990020990371704
1427,1427,"Ah! les aristocrates, la Terreur a été bien coupable de ne pas leur couper le cou à tous.",0.37130090594291687,-1.698036015033722,-0.9846554398536682
1428,1428,Ce sont tous de sinistres crapules quand ce ne sont pas tout simplement de sombres idiots.,0.4974279999732971,-1.9612922668457031,-0.9990130662918091
1429,1429,"Enfin, mon pauvre enfant, si cela vous amuse!",4.541112065315247,-1.5098049640655518,-0.9988257884979248
1430,1430,"Pendant que vous irez à quelque _five o'clock_, votre vieil ami sera plus heureux que vous, car seul dans un faubourg, il regardera monter dans le ciel violet la lune rose.",4.5137012004852295,1.7535865902900696,-0.7296212911605835
1431,1431,La vérité est que je n'appartiens guère à cette Terre où je me sens si exilé; il faut toute la force de la loi de gravitation pour 'y maintenir et que je ne 'évade pas dans une autre sphère.,4.255821615457535,-1.5177937150001526,-0.7164719700813293
1432,1432,Je suis d'une autre planète.,0.3158644735813141,0.559606671333313,0.8237685561180115
1433,1433,"Adieu, ne prenez pas en mauvaise part la vieille franchise du paysan de la Vivonne qui est aussi resté le paysan du Danube.",4.5268866419792175,-1.9567789435386658,-0.9978448748588562
1434,1434,"Pour vous prouver que je fais cas de vous, je vais vous envoyer mon dernier roman.",2.2580530047416687,1.6589739322662354,-0.994145393371582
1435,1435,"Mais vous n'aimerez pas cela; ce n'est pas assez déliquescent, assez fin de siècle pour vous, 'est trop franc, trop honnête; vous, il vous faut du Bergotte, vous 'avez avoué, du faisandé pour les palais blasés de jouisseurs raffinés.",1.5438732504844666,-1.8441786766052246,-0.9990435242652893
1436,1436,"On doit me considérer dans votre groupe comme un vieux troupier; j'ai le tort de mettre du coeur dans ce que j'écris, cela ne se porte plus; et puis la vie du peuple ce n'est pas assez distingué pour intéresser vos snobinettes.",2.441573053598404,-1.7735978364944458,-0.9990056157112122
1437,1437,"Allons, tâchez de vous rappeler quelquefois la parole du Christ: «Faites cela et vous vivrez.» Adieu, ami.",4.29297548532486,1.7799276113510132,-0.9975029230117798
1438,1438,Ce n'est pas de trop mauvaise humeur contre Legrandin que je le quittai.,1.341680645942688,-1.7604362964630127,0.5016749501228333
1439,1439,"Certains souvenirs sont comme des amis communs, ils savent faire des réconciliations; jeté au milieu des champs semés de boutons d'or où s'entassaient les ruines féodales, le petit pont de bois nous unissait, Legrandin et moi, comme les deux bords de la Vivonne.",2.476554572582245,1.414239525794983,0.8810774683952332
1440,1440,"Ayant quitté Paris où, malgré le printemps commençant, les arbres des boulevards étaient à peine pourvus de leurs premières feuilles, quand le train de ceinture nous arrêta, Saint-Loup et moi, dans le village de banlieue où habitait sa maîtresse, ce fut un émerveillement de voir chaque jardinet pavoisé par les immenses reposoirs blancs des arbres fruitiers en fleurs.",4.345807135105133,1.542527437210083,0.8801594376564026
1441,1441,"C'était comme une des fêtes singulières, poétiques, éphémères et locales qu'on vient de très loin contempler à époques fixes, mais celle-là donnée par la nature.",4.359826743602753,1.7258172631263733,0.8113460540771484
1442,1442,"Les fleurs des cerisiers sont si étroitement collées aux branches, comme un blanc fourreau, que de loin, parmi les arbres qui n'étaient presque ni fleuris, ni feuillus, on aurait pu croire, par ce jour de soleil encore si froid, que 'était de la neige, fondue ailleurs, qui était encore restée après les arbustes.",1.4343931674957275,-1.4195131361484528,-0.8259055614471436
1443,1443,"Mais les grands poiriers enveloppaient chaque maison, chaque modeste cour, d'une blancheur plus vaste, plus unie, plus éclatante et comme si tous les logis, tous les enclos du village fussent en train de faire, à la même date, leur première communion.",1.3734507858753204,1.545827031135559,0.7788249254226685
1444,1444,"Ces villages des environs de Paris gardent encore à leurs portes des parcs du XVIIe et du XVIIIe siècle, qui furent les «folies» des intendants et des favorites.",4.407976895570755,1.7651658654212952,0.5351181626319885
1445,1445,Un horticulteur avait utilisé 'un d'eux situé en contre-bas de la route pour la culture des arbres fruitiers (ou peut-être conservé simplement le dessin d'un immense verger de ce temps-là).,2.2980253398418427,-0.44856223464012146,-0.8965374827384949
1446,1446,"Cultivés en quinconces, ces poiriers, plus espacés, moins avancés que ceux que j'avais vus, formaient de grands quadrilatères--séparés par des murs bas--de fleurs blanches sur chaque côté desquels la lumière venait se peindre différemment, si bien que toutes ces chambres sans toit et en plein air avaient 'air d'être celles du Palais du Soleil, tel qu'on aurait pu le retrouver dans quelque Crète; et elles faisaient penser aussi aux chambres d'un réservoir ou de telles parties de la mer que 'homme pour quelque pêche ou ostréiculture subdivise, quand on voyait des branches, selon 'exposition, la lumière venir se jouer sur les espaliers comme sur les eaux printanières et faire déferler ça et là, étincelant parmi le treillage à claire-voie et rempli d'azur des branches, 'écume blanchissante d'une fleur ensoleillée et mousseuse.",1.4000731408596039,-1.4142479598522186,-0.9711874723434448
1447,1447,"C'était un village ancien, avec sa vieille mairie cuite et dorée devant laquelle, en guise de mâts de cocagne et d'oriflammes, trois grands poiriers étaient, comme pour une fête civique et locale, galamment pavoisés de satin blanc.",3.215315520763397,-1.8447544574737549,-0.866075873374939
1448,1448,Jamais Robert ne me parla plus tendrement de son amie que pendant ce trajet.,0.44872045516967773,1.4030288457870483,0.9268096685409546
1449,1449,"Seule elle avait des racines dans son coeur; 'avenir qu'il avait dans 'armée, sa situation mondaine, sa famille, tout cela ne lui était pas indifférent certes, mais ne comptait en rien auprès des moindres choses qui concernaient sa maîtresse.",2.520733118057251,-1.4095351696014404,-0.5933780670166016
1450,1450,"Cela seul avait pour lui du prestige, infiniment plus de prestige que les Guermantes et tous les rois de la terre.",1.3021670877933502,1.5595663785934448,0.74583500623703
1451,1451,"Je ne sais pas s'il se formulait à lui-même qu'elle était d'une essence supérieure à tout, mais je sais qu'il n'avait de considération, de souci, que pour ce qui la touchait.",2.4762094914913177,-1.5189746022224426,0.5864962339401245
1452,1452,"Par elle, il était capable de souffrir, d'être heureux, peut-être de tuer.",3.3586636781692505,1.3684097826480865,0.6754372715950012
1453,1453,"Il n'y avait vraiment d'intéressant, de passionnant pour lui, que ce que voulait, ce que ferait sa maîtresse, que ce qui se passait, discernable tout au plus par des expressions fugitives, dans 'espace étroit de son visage et sous son front privilégié.",1.5004733800888062,1.4152003228664398,-0.9983704090118408
1454,1454,"Si délicat pour tout le reste, il envisageait la perspective d'un brillant mariage, seulement pour pouvoir continuer à 'entretenir, à la garder.",2.496717184782028,1.6869255900382996,-0.9971535205841064
1455,1455,"Si on s'était demandé à quel prix il 'estimait, je crois qu'on n'eût jamais pu imaginer un prix assez élevé.",1.4118966460227966,-1.6508226990699768,-0.9789790511131287
1456,1456,"S'il ne 'épousait pas 'est parce qu'un instinct pratique lui faisait sentir que, dès qu'elle n'aurait plus rien à attendre de lui, elle le quitterait ou du moins vivrait à sa guise, et qu'il fallait la tenir par 'attente du lendemain.",1.388881266117096,-1.4816950261592865,-0.9463914036750793
1457,1457,Car il supposait que peut-être elle ne 'aimait pas.,1.4161099195480347,-1.6816903352737427,-0.9679933786392212
1458,1458,"Sans doute, 'affection générale appelée amour devait le forcer--comme elle fait pour tous les hommes--à croire par moments qu'elle 'aimait.",2.524781286716461,1.6494297981262207,-0.9957973957061768
1459,1459,"Mais pratiquement il sentait que cet amour qu'elle avait pour lui n'empêchait pas qu'elle ne restât avec lui qu'à cause de son argent, et que le jour où elle n'aurait plus rien à attendre de lui elle s'empresserait (victime des théories de ses amis de la littérature et tout en 'aimant, pensait-il) de le quitter.",1.5049946904182434,-1.5028700232505798,-0.9676246047019958
1460,1460,"--Je lui ferai aujourd'hui, si elle est gentille, me dit-il, un cadeau qui lui fera plaisir.",3.3911646604537964,1.903461754322052,0.6138277053833008
1461,1461,C'est un collier qu'elle a vu chez Boucheron.,4.368354052305222,0.7311058044433594,-0.8335406184196472
1462,1462,C'est un peu cher pour moi en ce moment: trente mille francs.,2.488027960062027,-1.7229153513908386,-0.9978712201118469
1463,1463,"Mais ce pauvre loup, elle n'a pas tant de plaisir dans la vie.",1.5058794021606445,-1.9193124771118164,-0.9987019300460815
1464,1464,Elle va être joliment contente.,3.4397065341472626,1.936457097530365,0.934230387210846
1465,1465,Elle 'en avait parlé et elle 'avait dit qu'elle connaissait quelqu'un qui le lui donnerait peut-être.,1.3158956170082092,0.5465166568756104,-0.7202767133712769
1466,1466,"Je ne crois pas que ce soit vrai, mais je me suis à tout hasard entendu avec Boucheron, qui est le fournisseur de ma famille, pour qu'il me le réserve.",2.4170449674129486,1.7356136441230774,0.7498042583465576
1467,1467,"Je suis heureux de penser que tu vas la voir; elle n'est pas extraordinaire comme figure, tu sais (je vis bien qu'il pensait tout le contraire et ne disait cela que pour que mon admiration fût plus grande), elle a surtout un jugement merveilleux; devant toi elle n'osera peut-être pas beaucoup parler, mais je me réjouis d'avance de ce qu'elle me dira ensuite de toi; tu sais, elle dit des choses qu'on peut approfondir indéfiniment, elle a vraiment quelque chose de pythique.",3.3858328759670258,1.586334228515625,0.763867199420929
